institution_id,associated_institution_seq,associated_institution_id,institution_relationship_type_id
1340206300,17,4210093312,1
1282776028,1,315704651,3
4210107716,1,149737975,3
67868205,1,177233841,3
4210106101,1,47431100,3
4210148756,1,4210112251,3
3121987637,3,4210149924,1
4210163832,2,4210096312,1
4210125015,1,4210123316,1
1330989302,17,4210116628,1
126193024,1,2801409761,1
83019370,1,124486421,4
124357947,18,2802488147,1
4210114522,2,29607241,3
4210134366,3,7882870,3
102664891,1,4210140124,3
182451676,1,4210110488,1
4210137380,1,107851509,3
1313323035,32,4210087797,1
4210087727,6,204730241,3
2800118018,1,129902397,4
59900826,2,2801333002,3
4210156018,2,4210113457,1
4210085959,1,4210129336,3
4210128682,4,7597260,3
18241798,1,2800275141,4
4210159246,1,4210117042,3
4210095849,74,4210115747,1
4210143731,2,4210117222,1
4210113657,1,4210092429,3
4210141872,2,1318325419,3
4210142845,1,4575257,4
137594350,3,4210145291,1
2801466683,1,4210099383,1
2799334681,2,4210139798,1
2279609970,27,4210087136,1
4210160401,1,1289490764,3
4210108543,1,4210116346,1
4210098344,2,4210088668,3
4210091014,1,2802124684,1
2800683076,12,1336432201,1
154526488,19,4210147393,1
4210127756,5,1286406326,1
875825670,13,4210159647,1
183348475,1,4210118251,4
4210142332,1,1308952385,3
4210160331,2,4210099019,1
4210093936,2,4210133362,3
4210094998,1,2801227970,3
129604602,19,2802601309,4
4210150854,1,4210097770,1
98702875,2,4210147293,1
4210123614,1,4210089394,3
4210087334,1,91732220,4
51587986,1,4210163530,3
4210094700,3,4210089901,3
4210166615,1,4210125590,3
4210158342,1,1343180700,3
4210140924,1,74760111,3
4210121362,1,4210148130,3
4210110659,1,858936495,1
4210105838,1,1316630387,1
177483745,11,3170133708,1
4210088951,2,4210115292,1
4210154781,1,131827901,3
102322142,15,4210087687,4
315704651,73,2799630756,1
4210120860,1,146461966,3
4210127533,1,4210125787,3
315704651,58,4210136164,1
4210152616,1,4210163714,3
4210127675,11,4210113864,1
1302211766,4,4210100361,1
4210140116,1,1307034911,3
4210121231,1,138285227,3
4210125374,4,4210165648,1
2802253539,1,146416000,4
913958620,1,2801952686,4
161318765,8,3036930277,4
58200834,4,4210103346,4
2800115762,1,4210131461,1
4210121244,1,1324840837,3
4210145371,1,4210098871,1
4210102229,1,2801444876,3
4210095449,1,153297377,4
4210135663,2,4210111578,3
29957033,7,63329203,1
4210105577,1,4210095851,3
4210136820,1,4210097072,3
4210099069,1,19820366,3
4210133670,1,149766970,4
1316902750,2,36373038,1
4210086516,3,19894307,3
4210115841,1,4210101455,3
4210112207,1,134820265,3
110525433,62,1293555014,1
4210165936,1,2802445252,3
4210117924,7,4210155874,1
4210138940,10,4210095148,1
875646752,1,4210137846,4
4210141454,1,315704651,3
2948728702,9,4210123110,1
4210086369,2,4210096427,3
4210089395,5,2801339556,3
4210158572,1,2799928679,3
207624831,27,4210157670,1
149851306,24,126792128,1
1294671590,31,4210099807,1
4210115420,1,4210124467,1
4210103709,1,134820265,3
4210141984,2,173709673,3
4210094898,1,2801923502,3
2802485694,1,4210089493,3
80276326,1,4210109196,1
4210167177,1,4210130100,3
189268942,4,4210093872,4
4210113715,6,4210144287,1
39422238,2,2801919071,3
4210091817,1,7118282,1
2799452589,5,4210103210,1
27895137,1,157674565,3
4210143641,6,255234318,3
4210163916,1,4210156450,3
15704514,1,4210159536,1
4210106814,3,4210134089,1
4210125993,1,38877650,4
4210116645,1,4210150854,3
277688954,2,4210166021,1
4210153020,1,4210134808,3
4210102194,2,90183372,3
4210088555,14,4210113607,1
4210140551,1,4210087026,3
4210149101,1,4210150854,3
2800717037,1,1335043937,1
2801163298,1,4210140905,3
248621492,1,4210091970,1
4210148438,2,4210096427,3
24624658,1,2799587377,4
4210160381,1,118019719,3
1340179700,3,1341523491,1
4210110810,2,4210154601,1
1310546135,1,204308271,4
4210153769,1,4210123945,3
4210094355,1,2802259370,1
4210091134,1,1340918713,3
4210147297,1,1308126019,3
37076085,11,2801200792,1
121883995,1,4210119171,4
98910050,7,4210089124,1
4210110862,19,4210126689,1
2802373619,2,4210143798,1
4210142981,1,4210117042,3
4210097529,1,119561980,3
4210119078,1,1334819555,3
4210151419,3,4210134229,1
169351748,1,4210150172,4
179420787,57,4210141360,1
4210103524,1,4210158877,1
2802397601,4,198006653,1
4210111247,1,149766970,4
4210115900,4,159885104,3
4210097352,2,4210094546,1
56067802,9,4210109443,1
4210089187,2,4210157335,3
4210153915,1,109935558,4
4210155470,1,4210124313,3
4210128577,1,149851306,3
4210106787,1,4210140816,3
4210167168,19,4210098508,1
1330995197,26,4210112752,1
4210115367,2,130828816,4
4210122718,1,4210110026,1
2801047287,4,108294501,1
43439940,4,4210139412,1
1326254912,2,149251103,4
2802849423,1,926076166,4
1299022934,1,1302275403,1
4210159200,3,32881790,3
4210114020,1,4210127145,3
4210088987,3,113428412,3
4210157775,1,96036126,4
1318325419,6,4210141537,1
4210096574,1,126595936,3
4210121065,1,4210130808,1
255234318,4,4210143641,1
4210096196,1,4210138501,4
2802253539,2,44854399,4
4210107638,1,4210155509,3
4210136948,1,1301114164,4
4210106555,1,4210137409,3
19990318,1,1317239608,3
4210133986,2,2801349183,1
88081825,1,1327163397,3
4210134054,1,85722119,3
4210143357,2,2799668677,3
3149292468,6,2802630050,1
4210107326,2,4210096427,3
4210101676,1,4210118163,1
173498003,1,4210132870,3
4210153755,7,4210097768,1
86797954,1,4210161167,3
126231945,2,2802808109,4
4210101813,1,4210112251,3
4210127612,2,4210118261,1
2800666604,1,2800201399,3
2799301129,4,1343551460,4
2802718270,1,80281795,4
1335043937,2,2800717037,3
4210151893,1,37048141,3
4210098836,13,4210109443,1
2801989659,1,2801227970,3
4210160641,1,38182162,1
4210088690,1,458620863,1
131077856,8,4210126969,1
2802709434,1,4210145217,1
4210166702,1,4210114289,1
4210149681,1,4210107625,3
4210120146,1,4210138094,3
1294586568,3,2801059291,1
4210152752,2,4210112446,1
1336096307,17,2801398939,1
4210164142,1,109935558,4
4210141158,10,4210104402,1
9679517,1,4210092054,1
2801219845,1,1294586568,3
2799375222,1,4210129503,3
4210150854,101,4210134114,1
4210150386,2,134820265,3
4210100914,2,2802599571,1
2800167923,1,4210127756,3
4210114764,1,92869138,3
2799334681,10,4210096363,1
4210155474,1,4210115605,1
1287223417,1,4210134060,1
2799553609,1,2799693246,3
4210107722,1,4210118699,1
4210138501,77,4210108301,4
2802697327,1,4210112860,1
4210136517,1,37076085,1
2800399840,2,121934306,4
4210123584,1,176337269,3
198244214,11,4210155549,1
4210149947,1,21491767,3
4210137705,1,876098953,4
204730241,56,4210131199,1
179420787,40,4210158390,1
1286583668,15,75881417,1
201841394,14,4210149294,1
4210130445,1,149899117,3
3017839442,1,4210141950,3
4210095849,16,4210111688,1
4210138636,3,4210144720,1
4210145890,2,166401450,3
4210093367,1,272033418,1
4210095425,3,15766117,4
4210150706,1,4210115482,1
4210092380,1,4210100638,3
4210086343,1,154526488,3
103911934,4,87074743,1
2799301129,3,919571938,4
4210133418,1,4210098460,4
2802518537,3,2802106218,1
2803097894,11,4210144262,4
4210118434,1,4210124456,1
4210138078,1,83519826,4
4210127387,15,1285031044,1
2859090175,1,876098953,4
22248866,1,4210134313,1
4210107112,2,4210123610,1
2802096936,39,2801935354,1
4210110862,32,4210089991,1
4210087826,2,4210161722,1
4210104644,1,67348948,3
2800704349,2,4210089330,4
136591757,1,4210094826,3
98251732,12,4210106753,4
10520737,1,4210120810,3
4210157263,1,4210092429,3
1328336097,1,4210163040,3
4210091979,1,4210129690,3
2802965805,9,4210118929,1
34931013,20,4210111181,1
4210153938,1,126595936,3
154526488,89,4210164276,1
4210143641,4,165339363,3
4210117619,1,127128434,1
4210093969,1,143247161,3
110525433,54,4210151143,1
4210165061,4,4210166444,3
111381250,2,4210099373,4
169494899,1,29957033,3
4210160045,1,43640090,1
1296541250,2,4210086169,1
4210105717,1,4210128300,3
4210102089,1,4210154877,3
4210093652,1,4210110862,3
4210090298,1,4210120810,3
4210143228,1,2801316944,3
144112489,1,63966007,3
2801479539,4,1319577703,1
1291012402,2,4210163968,1
4210094549,1,4210138024,3
149899117,60,4210096592,1
88467170,4,4210090571,1
150468666,4,4210109911,1
22138158,2,4210128638,1
4210117246,2,4210117924,3
4210148025,1,4210086977,1
102335020,1,4210144470,1
45509622,1,179420787,3
4210148144,1,4210166444,3
130375150,2,4210136979,1
1280568170,4,4210111422,1
4210138206,2,4210142724,3
174354714,1,4210143589,1
4210165294,1,4210110334,3
1289568071,2,148314036,4
4210101606,1,1343052199,3
145311948,5,4210162165,1
2802040150,4,153648349,4
121934306,15,2801622001,4
4210125332,1,4210158500,3
4210122019,1,4210164093,1
4210125048,4,100532134,3
2800893096,1,4210143921,1
4210154333,1,4210150854,3
61544103,1,124357947,3
139660479,4,4210137423,4
177483745,8,4210139715,1
4210115939,1,50754188,3
4210093737,1,4210143561,1
2801244131,11,1299107671,1
4210150714,1,2799853436,3
2802673095,3,75909800,3
4210105226,1,4210146438,3
3149551504,4,12240146,1
196349391,4,4210130914,4
2800387288,12,2802993344,1
4210159398,1,1306339040,3
2801500240,3,155781252,4
4210105838,4,4210139574,1
1306339040,11,4210097953,1
4210126499,1,177639307,3
155093810,1,4210162436,1
4210129690,29,4210116966,1
138211613,21,4210161655,1
4210090995,6,98702875,3
103084370,8,4210105028,1
4210127387,3,4210137589,1
4210149821,3,2799342194,1
170138621,8,4210162282,1
149851306,36,4210148445,1
13854938,1,1330347796,4
4210148549,4,4210107942,1
204588832,1,110525433,3
2801952686,2,4210149908,1
91221267,18,206815286,1
4210095849,63,4210105932,1
4210160666,1,1330063522,3
44265643,1,4210089330,1
4210096427,76,4210152724,1
4210148040,2,70768539,3
2803043754,1,154057602,3
4210086620,1,91819753,4
4210097159,17,4210123159,1
4210142475,1,4210104298,1
4210153402,1,4210155390,1
4210138175,1,134820265,3
28221208,3,2802519937,1
4210150028,2,100532134,3
2801317318,1,4210141030,4
4210124663,1,4210124779,3
204366597,1,4210132746,3
4210133672,1,4210155236,3
4577782,2,4210117750,1
4210114929,3,4210130418,1
63125613,1,4210144354,3
4210113585,2,4210130338,1
2799725622,1,2800769186,3
165779595,11,1297592001,4
1336263701,1,40120149,3
4210123982,1,4210101228,3
4210151544,1,4210156393,3
2802043390,1,157394403,3
4210085915,1,4210147429,3
4210114115,8,4210103279,1
126307644,3,4210101896,4
4210134211,2,51556381,4
4210147680,1,134820265,3
2801766832,4,5023651,4
5023651,9,2801942610,4
4210152052,1,58716616,3
2802394193,5,129902397,4
4210145420,1,2801357902,3
51185872,1,4210162087,4
4210124162,1,4210128615,3
4210153025,1,24768866,3
21160419,4,4210157649,1
4210158675,1,4210107625,3
100532134,5,4210156542,1
863118367,2,4210114672,1
4210093245,1,4210128842,3
4210134792,1,4210100155,1
4210103322,3,39804081,3
2802070489,2,56007636,4
1324840837,4,4210086826,1
3145373656,1,2800683076,3
4210090254,1,41154525,3
110525433,88,4210115839,1
4210138224,1,3018075036,3
4210094430,1,7882870,3
4210148804,1,4210094922,3
4210122846,1,189065380,3
4210155739,1,2802478169,1
4210109018,1,4210136798,3
4210138120,2,4210109499,1
4210094663,1,4210167168,3
4210098836,45,4210135251,1
4210154080,1,1293406163,3
4210092206,2,4210093475,1
4210131166,1,4210128615,3
4210091472,1,4210135308,3
4210159968,2,37461747,3
1299022934,11,2802349782,1
4210109807,1,90183372,3
4210163114,1,2799487249,1
4210155640,1,4210127769,3
4210106880,1,7597260,3
1306339040,7,4210131589,1
19894307,14,4210159287,1
185261750,12,210557978,4
4210107920,1,1308126019,3
2801582476,1,110525433,3
4210097191,1,4210110334,3
4210124779,36,4210117194,1
4210103004,1,2800351701,3
162289562,1,10640828,1
126350171,1,1305782762,4
286135121,12,169134981,4
4210095849,8,4210138704,1
4210088668,5,4210129169,1
4210116240,2,177064439,4
4210137748,2,143002897,3
4210155114,3,79189158,4
2799655633,1,4210126005,3
2802635630,2,4210128306,3
4210131574,1,188127544,3
4210148317,1,4210106489,4
4210159017,2,181827316,3
4210127732,1,67348948,3
4210124153,1,138006243,4
2799712879,3,165779595,4
4210107726,2,76835614,4
142476485,14,4210086343,1
37048141,14,53421241,1
4210154153,1,1296747019,3
4210143832,2,4210148025,3
4210098497,1,4210102700,3
4210118499,1,1313323035,3
95457486,3,4210109258,1
4210138094,5,4210111395,1
4210130254,1,1294671590,3
4210153365,2,97188460,3
4210103699,1,32881790,4
2801649442,4,1335578998,1
4210153614,1,885143765,3
4210120887,1,1340206300,3
162608824,4,2802652698,4
84653119,20,4210141771,1
4210121961,1,4210100831,3
4210162299,1,179420787,3
155660961,3,2801970007,4
48430043,9,4210099454,1
115053289,3,4210103651,1
4210129524,1,4210144267,3
90669466,2,4210118062,1
4210099692,1,4210100075,1
49663120,1,39481719,1
4210094889,13,4210143278,1
862801819,1,4210088792,3
4210098662,1,4210102001,3
4210089308,1,154481106,3
4210165461,4,4210128919,3
4210116274,1,4210155724,3
4210133790,2,4210159492,1
4210098836,40,4210156113,1
4864440,1,1327163397,3
4210087579,1,4210122850,3
4210105123,1,1320473756,3
4210094815,1,207624831,3
3017942884,1,4210141950,3
2802412784,4,4210164337,1
4210138501,45,4210118567,4
2802646605,3,245377948,1
4210145596,1,34077901,4
4210087655,3,4210096484,1
4210099460,3,3017594750,1
1343052199,2,4210162135,1
4210144479,3,4210143850,1
268975460,2,4210139548,1
4210152716,1,1283582996,3
4210121198,1,138211613,3
1323638106,3,4210116961,1
4210107363,2,2802373619,3
4210145375,2,4210163179,1
4210103003,1,4210127325,3
1342364093,2,2802373619,3
149899117,74,4210095684,1
4210108070,3,2802246446,1
132053463,6,2801838318,4
1323778983,2,4210117499,3
1316910977,3,4210113790,1
4210113463,1,66217453,3
4210165461,1,4210132604,3
4210162545,1,24943067,4
4210133495,1,2803097894,3
4210161447,1,3150213,1
1321296531,4,4210126846,1
4210141644,1,4210137409,3
142526064,1,2802998804,3
4210138940,8,4210156283,1
4210154010,1,2801009177,3
4210137815,1,27746466,1
2802466914,1,348718759,4
4210147393,1,154526488,3
126460647,1,4210097146,4
4210091911,1,44892455,3
4210123595,4,4210096121,1
4210161772,1,4210128615,3
4210129182,1,4210137853,3
4210131773,1,4210125445,3
4210162433,1,67348948,3
4210092823,1,4210145564,3
4210130528,1,4210125784,1
4210098702,2,70768539,3
166722992,3,1336296694,4
4210101157,1,119561980,3
4210159594,1,16391192,4
4210141039,9,29606459,1
4210099180,1,2800326226,3
4210128593,1,202697423,4
4210128300,47,4210137122,1
4210099368,5,4210103648,1
4210095118,4,86767153,3
1306862143,4,4210143321,1
1925986,1,2802230104,4
4210088983,1,4210093497,3
27577105,1,4210112033,1
4210154468,1,1320133117,4
4210112930,2,201841394,3
32625721,2,4210161576,4
4210156805,1,110525433,3
175691731,4,163150328,4
165339363,1,4210143641,1
2802362269,1,110535807,3
4210113354,2,4210115779,3
112090838,1,4210106227,1
4210126526,1,4210163017,3
4210135169,1,134820265,3
4210131270,1,4210155236,3
2799334681,18,4210116948,1
4210136290,1,10052268,3
1342911587,5,4210089543,1
86767153,6,4210128736,1
2799429764,1,4210141788,4
2802073232,12,4210133465,1
41644977,1,4210088475,3
4210150592,1,151823869,3
98259816,2,124357947,3
77566578,1,4210161555,3
4210156486,4,197681013,3
4210121323,7,4210138824,1
131077856,2,4210088087,1
4210102700,17,4210104630,1
4210096419,2,4210123735,3
2801940349,2,126697797,4
4210088918,1,96036126,4
2802534011,1,86755215,3
4210093322,14,2800537319,1
2800921988,4,4210157332,1
149899117,26,4210112296,1
4210148470,11,4210137553,1
4210091193,1,37076085,3
4210156726,1,4210134808,3
2799360765,2,2799765809,1
80188885,1,4210162733,4
4210127387,16,4210089219,1
68947357,15,4210135868,1
2802096936,15,76083645,1
3020098449,2,4210128684,1
4210090503,1,11947397,3
4210154425,1,132053463,4
4210113410,1,1338503839,3
4210091970,1,248621492,3
4210130517,2,119865316,3
4210120228,3,4210163110,1
4210117750,6,176453806,3
132943300,7,4210095179,1
4210129715,1,177235860,3
4210111569,6,2799886695,3
3139952251,2,1303474014,1
40120149,6,4210110594,1
4210090938,1,4210096333,3
4210093298,1,592451,3
4210088192,2,2800621710,1
129902397,3,2800394539,4
4210113620,1,4210151169,1
98910050,4,4210137320,1
99542240,37,4210157029,1
2801456533,1,1294711689,3
160713005,7,4210153857,1
100532134,23,4210125101,1
4210099079,1,2802624667,3
2802872779,1,315704651,3
88467170,2,4210096708,1
166337079,1,124357947,3
4210140314,1,193170854,3
4210089171,1,83809506,4
4210093837,1,4210157192,3
36940870,1,4210142703,1
4210131878,1,2250650973,3
4210163045,3,1315141215,1
2800640726,1,27804330,4
4210142478,2,889458895,4
1285739803,1,86755215,3
4210108778,4,4210125785,1
4210145659,1,142016965,4
4210117167,1,8087733,4
200166805,2,4210144851,1
4210138501,52,4210100054,4
4210137122,1,4210128300,3
32915989,1,4210155580,4
4210121062,1,4210097085,3
4210133125,1,4210089619,1
2802397601,3,91492222,1
4210153292,1,2802050225,1
4210109178,1,866009140,3
176834541,1,4210158865,4
4210114477,2,4210119369,3
4210126472,1,4210142480,3
4210142983,4,4210130679,1
4210131465,1,4210133356,1
4210086041,1,4210088893,3
1330995197,23,4210140436,1
4210156856,1,4210125572,3
2800537319,1,4210093322,3
72816309,1,2803030221,4
4210132540,8,4210124582,1
165779595,20,1331142282,4
148314036,5,1330654748,4
4210124465,1,1283582996,3
4210092832,1,1330995197,3
1308126019,43,4210128077,1
2800349819,1,2800129641,1
4210153176,1,106903285,1
4210110114,3,4210166914,3
4210087039,4,4210107147,3
4210123036,1,4210109228,3
162346809,4,4210116128,1
4210093223,1,4210163537,3
4210123132,1,45230691,4
4210141076,2,4210160457,1
4210116687,1,4210089966,3
1293406163,4,4210094625,1
2800071334,1,32625721,3
2801047287,6,224417259,1
4210131465,3,4210104328,1
4210089340,4,68947357,3
4210163714,26,4210149353,1
119865316,2,205747304,4
4210119776,1,141074466,3
4210087096,1,4210137495,3
4210139555,1,4210088668,3
1306686416,7,4210150919,1
4210107580,3,2800672263,1
4210107087,7,4210139225,1
4210164830,1,4210132746,3
4210091810,4,2949033070,1
1340755506,4,4210147718,1
4210116628,1,1330989302,3
4210087012,2,106785703,3
19820366,139,4210126903,4
4210092011,1,177136067,4
4210109587,2,97188460,3
4210117453,3,1288882113,4
4210150322,1,4210117924,3
4210108230,1,107851509,3
2800207309,1,4210109417,3
3019593918,1,2799550392,1
4210086137,2,108290504,4
143794436,2,4210166847,4
149851306,12,4210095704,1
4210133422,4,4210115181,4
4210125561,1,4210116927,3
106165777,2,2801649442,3
4210122036,3,4210115822,1
4210092357,1,112090838,3
4210096859,5,4210125738,1
183918463,3,4210141011,1
4210160255,1,1330995197,3
1327163397,33,157349981,1
55521800,1,124357947,3
4210104076,2,4210103198,1
2801479539,2,2800409699,1
4210107760,1,40347166,4
4210100990,1,2800657366,3
2801273398,4,13511017,1
1306339040,2,4210159398,1
2801704829,1,1319181961,3
24768866,33,4210086053,1
4210145673,1,4210096427,3
1338668087,1,1292875679,3
2801159425,1,1324252669,3
2799279586,1,4210150388,1
1330347796,14,130440993,1
70983195,2,4210114695,4
142631665,9,4210151149,1
29607241,17,4210122080,1
177639307,3,4210111487,4
4210166285,1,94975175,4
4210121154,1,4210121241,3
4210090250,4,97188460,3
617233,1,4210154305,4
4210122704,7,4210132170,1
2802992155,1,4210148589,3
99601430,1,3131908327,4
1332460256,8,4210141811,1
5053375,1,1291072267,3
315704651,91,2802697327,1
27826396,2,4210159137,1
4210134680,1,74801974,4
131837588,1,110525433,3
4210153795,1,71187865,3
49946491,4,4210139352,4
4210150854,117,4210126889,1
4210106012,1,4210149801,3
149766970,10,4210105287,4
146655781,1,4210147017,1
