work_id,reference_seq,cited_work_id
151978582,4,1980675434
2156829010,14,2101361471
4285207975,6,1980361506
4206825914,3,2016163235
4394807913,46,4231146812
1000271757,1,173509853
4243589844,153,1976677413
3094096718,57,1971923039
2061920864,27,2097590030
2149344351,13,4250268602
2991338962,101,3118580094
2341882283,3,2043109916
2886978957,28,2082866684
4282021938,11,2795823040
2561321104,78,2129016764
4311546295,2,1900203473
4399391160,8,2807150980
4226391290,26,2478563460
2068225241,18,2038141493
4251406298,20,2071021062
1997318792,32,1986010318
4387705151,33,4210265212
4205210525,37,2046115872
4283699291,5,1977950302
4319440416,11,2045391209
2319578899,15,2000683639
4400428734,40,2981794852
3163727759,161,2898853498
3215948754,12,2005618233
2781744125,11,2044157480
3204780566,30,3096486083
4226135547,64,2121349330
3041034438,5,2750768208
1997612034,32,2092139299
4200546855,60,2259418416
2963931330,1,1969039727
4392663149,31,2830995197
4387871914,40,3195193443
2746279485,57,2143194729
2965219934,48,2980874795
4401585620,12,4295957501
2938748035,25,2561976741
2770668420,39,2136262231
2027141154,17,2094287065
4392591421,55,2616299403
2066809508,20,2467089688
2032299276,15,1985549493
1979291040,45,2171850958
2952078799,732,2092683043
2732516689,8,2012671659
1974576476,23,2162398829
2908029561,7,2078036780
2172838034,49,2154401636
3167339601,97,2099165877
4280573782,148,2784326790
2059289329,48,91724914
2998829067,25,2962717701
2094629038,11,2061692421
4395020673,9,3027231503
2066191095,23,2121157916
4297519645,36,3102984667
2107941204,22,2540217902
4294298912,25,2604698059
2117197838,54,4302048212
4225126461,21,2113726754
2809396745,5,1983980644
2969449909,13,2556824789
4226252239,8,1824479642
4377242347,72,3191873450
4379515732,10,2098283063
2439273063,19,2425677138
2954169495,10,2028902189
4303021934,6,2326135665
2065167479,100,2103130220
1974228534,27,2094993800
1969704197,17,2008341125
4214547175,30,3012503466
2143253785,16,2008073538
4233287224,18,3210549680
2139478114,52,613888768
4381465612,32,2289944439
2324642016,7,2093757586
3156083784,24,3097010430
2496467519,123,1979755607
4401002567,19,2804486346
2138930259,8,3145110051
2144529889,17,2098754939
2018299059,11,1991738318
2143086087,19,2043661712
1982425383,65,2068219829
3169039962,20,2619136086
2142677435,15,2000038971
3136930884,7,2036639507
4284974249,2,1866682536
3039864399,7,2131938193
2181881897,4,1855916676
2077074551,66,2117724496
1994295378,14,2053379248
2096557732,16,2047238698
4283724340,38,2952292112
2565560733,8,2042507029
2346394679,13,1957310557
2042436489,6,2039558480
2207491150,4,2952013846
2021226443,12,2045357934
1924990158,66,2052430038
2885008452,1,1482388975
2045648509,37,2023262956
2883871995,29,2069756632
2160204249,19,2146165228
2463864728,12,2145501524
3206287797,7,2070883013
2089149036,1,1623080549
2117956082,4,2044332373
2010630115,13,2063941833
2152433071,22,2154416797
4319998417,1,1595655951
4393160874,55,3216169549
4292575202,16,2883204534
3157583879,5,2000841294
1603407925,20,2801681773
64389275,79,2293576742
4210854736,16,2075340128
4385761738,2,2964154352
3035231671,1,1599835099
2097217791,30,2056202566
3044155719,94,1579337767
4205731967,24,3045972490
4385064048,6,1978476179
1980396176,26,2004821212
2006849509,6,1980630638
3126883605,37,2810365381
2551574059,19,2016279534
3014090040,61,2163122497
4224010937,51,2754062402
2758748221,13,1991387063
2129318741,1,1493818369
2141326811,45,2143566830
4303438696,22,3004028296
2915129135,8,2044379702
2118552416,16,1940122864
2049164616,36,2122808924
4239600304,77,2056278775
2004874956,26,2051442494
4399761371,39,2008146855
4323310452,8,3042169149
3153141853,19,2117051429
2903744700,8,2002025500
2207045063,73,2046413418
2127111893,34,4242600300
2914355932,18,2099468911
2073308142,8,1972086484
2028199136,33,2112272805
2159866923,5,1983019288
1823362159,11,2099528852
4242908458,88,4231311460
1989623991,11,2037586091
3156244636,60,2875630158
4386742552,90,3000382870
3087051944,84,2885014450
4389408314,19,2041949618
2912378998,34,2336641996
3005406070,30,2567885297
2781673332,468,2072605422
4312281394,32,3042636386
2921634856,14,2158468488
2006415222,27,2027350082
4308219376,17,1998256754
1552639552,16,3121214655
1969947045,3,1992519609
2005772203,2,1487854033
2032963847,32,2148590240
2049297723,15,2044219060
3113342898,43,2760834136
3040745727,39,2950507231
2965921258,93,4230351301
2076934469,21,2132192708
1980882114,103,2073360847
2069717048,24,2079978872
4364381717,19,2922798588
1590831561,22,1973734817
149720224,146,2161410789
1172117247,40,2322046754
2020660858,14,2120760706
2032947546,97,2127921230
1981158030,29,2066340524
3115404559,39,2026129424
2171566477,18,2094126824
4392500736,130,3157343119
2107193730,28,998116152
2906238781,1,1986573991
4367592925,12,2125319545
3085234510,23,3008726248
2994973931,65,2604928573
2038205526,35,3103963606
1783353478,43,2055823448
4386356717,12,3090350559
4296443459,4,3011702117
2966973255,1,1519572659
2897444278,2,1991775851
2281226682,41,2154071138
2157819649,90,2043714605
2556347812,9,2007276438
4399295015,13,3208308450
4226455971,80,4242780000
3015972836,2,2027194634
2165698691,20,2042352308
2259586767,1875,4234161055
2011976778,37,2167967597
2205201528,67,2145491946
4310623430,23,2034076464
2123668093,16,2105425003
1916495479,7,1998602775
3124124204,3,1511282769
2020292986,25,2039533059
4394953633,48,4205769223
2730959499,7,1993859479
2419569187,9,2117491202
4211182271,11,1966096316
1827164023,4,1568495775
2041582441,4,2070401279
4220857731,19,2976376221
2906353411,23,2060025103
2091421578,13,2084052076
1963773365,38,2002113988
2963181929,42,4245605774
4310601875,62,2131575287
2050811682,29,2081325053
2104555352,51,2318437051
4220652955,34,4240135777
1809033879,1,1566368704
4280619198,13,2088133018
3158232424,39,2913118323
4394570521,3,2120364956
2345849206,6,2062710357
2088612820,1,1586104616
2013487752,3,1526749961
2007561458,17,2054566058
2954886129,8,2075643521
2810840497,48,2568142275
2499045263,8,1554289220
2095525633,27,2059372025
2007575420,7,2092541414
2127418422,11,2016237188
2110645149,42,2161431306
2291162186,55,4299606756
2100094050,6,598153974
4379530944,231,2168324767
2521192171,36,1973003527
4381888493,80,1968816954
1905516448,45,2081692440
2053457624,28,2057463567
1521612624,6,2322867938
4394590259,39,2905278395
2274478850,20,2790649225
4300141920,9,2061550475
2099284808,16,2012084363
3205350547,24,2488953036
2108220717,24,2324093677
4392750853,5,2003854747
3112678861,17,2338262612
2385385836,56,2500289930
2905064747,9,2029668726
1978859696,15,2010301198
4399205218,35,3103145424
1506429588,65,591513508
2109962656,23,2118607035
2510355726,61,2798047951
2042051120,2,1591625152
2051130006,26,2005559035
4399693415,13,2889778242
2562449645,16,2263573208
4295213600,39,2987204959
1972573673,13,2015403091
2735574852,36,2156378058
2114389047,3,2004279801
2044509051,9,2065154946
2072637947,2,2006836567
2024971802,15,2018408203
3125711196,25,2117188745
2508023007,12,2009010101
4377037709,125,427221822
4387764930,33,4210826913
2217261499,46,2075116921
2915062794,147,2336888579
2056204506,8,2060893224
2039454933,3,2004751397
2133070116,36,2018692608
4320002704,29,3009028912
2167927725,63,2288478936
2142375946,6,2089363288
2518377701,23,2073356279
2113545909,5,1577238832
2805923983,56,4233715184
4283585680,27,3023135520
3010854018,29,1988882942
1981586093,31,2146745815
3171071077,88,2951960543
3008223022,58,840366606
2041620802,15,2396098467
3124559085,37,2905327414
3098513326,28,2085742332
4205773276,30,2168771710
2551248291,22,2070211516
2467875038,6,1976277045
3133738733,117,2946544432
2025905772,24,2121938119
2050315674,38,172427599
4312438837,90,2912478339
2033531617,4,2114896146
2203854948,38,2076257793
4313479349,29,2049726086
1973716125,5,2072184329
2778449668,31,2415994427
2893676173,6,2033597569
3046861861,15,2004181696
2143534586,29,2606700744
2544429530,11,219141721
3214446719,317,2970663175
4211157355,268,2090414703
3155738403,14,1989855173
4297983816,1,1517798087
2245269302,1,1566344170
2956895317,7,1987164591
1978845262,27,2129555080
2969279952,1,1268009551
3129743746,11,2105414963
2029944067,67,2137037526
2765805192,3,1999282157
2316885128,10,2146249493
4205606163,13,1990452038
2954356899,55,346975044
1933011317,15,1557428968
4392667721,6,2040192664
2616569231,11,2039516128
4298132292,27,3083724635
2488709677,853,2070950696
2913384249,4,2798453933
1993458326,16,76185347
1994286111,17,2158421746
3047147483,62,2958949381
4367358062,41,2004068801
2168282977,6,2000836282
3033435711,3,2209871687
4384156707,78,2793489879
2084609526,7,1981462143
2335248588,1,1675169679
3199282771,70,2803234851
2078877569,2,1994318379
4386763623,147,3092041776
4388504684,42,2093917662
2167894231,101,2082654075
2504134487,30,2074545642
3110950561,129,2471716932
197505152,32,2050149032
4399502737,29,2792114726
313237395,3,1913725601
2149257121,26,2064258238
2129748682,16,2025299174
4281750815,5,3033494509
2064191303,8,2415046415
1540633307,19,4230902069
4246037087,25,2064123588
2074710780,35,2080671154
4212965934,28,2148921111
1586269508,16,2002128806
1976454836,11,2126735047
4395056593,52,2147428848
2915842563,23,2521615024
2084330727,22,2027526912
57072984,22,2155918720
2962877514,23,4300662053
2057312534,27,2023503178
2903212163,49,2902734251
4385778446,21,2085741294
1988269139,8,1990922732
2313410147,13,2150196371
4220673382,35,2962118146
2244571975,49,4242975964
2258355731,40,1975188832
2021421980,1,2022379354
1981438685,8,1998625453
2154748376,5,1994951921
2588154132,10,1991541905
1974957828,29,2314659927
3129649141,56,3092677387
4211002936,178,3021805716
2054672938,23,24935463
2950003552,28,2054763496
2789996392,22,2153544489
2028556625,13,1974748582
1962928558,196,2000923626
3212836882,4,2136843557
2971919016,26,2148112459
3025401049,18,1996338330
4381251932,9,2074599929
2553671183,2,1965298203
4380489021,3,2018600928
2571016078,12,2037758703
2767090585,17,1988422061
2068055687,18,2099886482
2055052620,6,2081580037
3121614104,86,3091745167
2006367945,35,2014703882
2061892613,11,2033194498
2590731852,5,1521699065
3013414998,92,2341402692
2949741330,7,1987478942
2406441698,18,2120294133
2766389146,127,4231515451
3082697593,26,2084193483
2094407751,1,1597773817
2600550539,23,2119145361
2998581726,103,2963059612
2128260108,4,2071578122
2133581432,13,2770357809
2499699060,75,2083597495
640648996,9,1998793682
2198332109,23,2492612660
1988767952,53,2098039752
1910685042,3,1649645444
3200967132,35,2915045583
4323797397,16,2607733063
1988839386,10,1991670833
2010591735,5,2119794582
2157913827,25,2011694187
4211199716,35,1974576759
2066053584,15,2065829783
4388450901,46,3047762420
2049703009,27,2943406759
2561860459,13,2075473539
4384276970,73,3129922032
2266973737,12,2408323843
4365457971,18,4296356589
2005342556,8,2492836537
2925019017,18,2340311635
3023832143,18,2070463916
2287508326,5,162546903
2022484849,100,2284164461
4353070480,21,2322166281
4391733903,14,3033158383
2923569689,2,1830719945
10023279,7,2020915591
1623698862,27,2115159360
2026177189,17,2163701694
2002928007,36,2056950411
2053088231,34,2096683453
2221794218,10,2032679375
1534212666,33,2089733955
2564328601,36,2503357998
4384932932,13,2012889249
2163427419,26,2038480589
4230354863,2,2046153166
3086675338,4,1994157911
140367875,16,1979556663
3199273231,8,2012016731
2147891698,31,2165027523
4392347453,35,2516940470
4378783565,78,4281666442
3125052530,19,2095560223
4396628658,151,4294719320
3137544276,5,3128559925
2028557269,16,2049033791
4210957747,78,2091265336
4399544379,27,2604084092
2150931408,19,1978125974
2805624420,2,1826310230
138458396,75,2099804963
2335078451,7,2048132485
2044566014,7,1992432188
2009956499,8,2040504732
2022525757,34,2145153016
3175379224,42,2914533290
2041561160,77,2133388060
2025004244,156,2136967731
1482432627,1,1481559113
2944975078,8,1979168172
2148701620,54,3149810905
2186490579,20,1607753411
4292376536,26,3217703369
3194788291,53,2145300787
1561323293,14,2007152580
4214878916,38,3133068219
2989674869,45,2551086158
2121164624,2,1505563434
2298029497,38,2051366222
2749594685,9,2738842314
2087743619,9,2055435375
4323306273,24,2071754162
2485395350,53,428571442
2569599220,33,2076888732
4213148155,66,2012152907
4388248524,9,2008359617
2065895660,4,1948100042
2349605838,61,2106907042
2041961539,8,2007395042
2066346683,11,2335066107
4383876777,20,205545407
4308436013,44,2087110855
2062569564,10,2118052680
1148781011,63,2120713972
2169513920,24,3121810429
2114479725,35,2070900017
4313427243,42,4234347480
2902032143,60,2605800822
2533589668,58,2040285358
2037548022,69,4236038590
1785672110,29,2094636281
2139105103,9,2136138678
4387356904,16,2097737597
4288457098,24,2557164932
4393206785,47,4309721602
3195079414,4,2955711297
2265671204,4,1572374622
1603835716,13,2034272158
4389251239,7,2552149001
4243441130,6,2004574238
2064812845,23,2014929533
4377091201,151,3106451083
3011864654,35,4213251304
2080620105,24,264642757
2080285061,2,1999501888
2058384622,5,2011646571
4389154040,39,3129804797
4304165987,8,2069289046
4019933,220,2095454140
2317357403,14,2156109180
2997185471,2,1548372642
2179782568,3,1672666614
3128290990,20,2047832299
2128523788,51,4233081670
3121424371,119,2514685233
2477856237,7,2615082125
1969335704,79,586757543
3165272085,73,2186097846
2136475216,60,2130505000
1967325959,23,1982952809
4386609284,32,2112997260
4210580387,39,3166135541
2889764995,23,2180248993
4315866388,17,2341718298
2953525023,6,2010020652
4387389209,33,2159535343
3197290397,20,2091256848
2750680414,22,2074134898
4283259751,39,1582784264
2922322882,65,2265160193
1488275586,9,171707712
4322584429,27,2103496339
4293832383,75,2961576542
4211167024,161,2115384210
4400511232,56,4251523869
1975826860,39,2112340957
2903734248,7,2314516901
4291653307,23,2761784992
2092468296,2,4247644508
3130669715,46,2803006196
2487333573,19,2968548914
2889056750,11,2578885771
4385240942,67,3087564817
1622380058,6,1965704268
4206131109,25,2561174611
2739926521,44,3147379512
1500281258,18,2040272682
4280626068,16,2950875755
4388093787,10,2616594753
2181660930,91,2590517810
2140880670,37,4235062128
4280576121,27,2902311642
4384343205,7,1975260938
2187748835,1,1969232874
1508955841,21,2043390229
1577849309,2,1520814822
3122642906,12,352615352
2969799438,5,2117539524
1985546543,17,2057181864
2791108900,7,1974854718
4399050105,15,2141829618
4285347775,81,2982166008
2597225969,17,2109010893
1986191566,109,2224699471
2076129025,10,1993502633
2137827995,3,1976660678
3134106366,42,2121940244
2064208874,4,1555887169
4206156187,21,2014844151
4394579462,2,1972620685
4313640499,3,2045389679
4210972985,218,2023262206
1520409084,106,2003579148
4321168565,16,2083668764
4380265174,4,1981368803
4317731791,20,3190192685
3180351316,7,2029476353
3122885343,16,3087467317
1534764595,10,1856927393
2014058693,19,2054795584
2095476606,6,2116349607
4290102256,42,2913514011
2485788036,2,1494713003
4281962214,50,3014709026
2775145261,11,2058363651
4400060077,15,2098293190
3101288680,18,2082739523
2134840200,26,2050744280
2137913057,19,22717326
2935854988,20,2052878694
1576315473,22,2000947342
11026299,29,2055531486
4401328421,45,4255489742
4389732449,181,2484242452
2749275440,17,2046571631
2796450284,45,2150271451
2143103991,9,1991632536
2576309025,209,2169652224
2043707997,8,1998015636
2790049371,24,2531216919
3087682104,170,2594011087
2397586026,5,1974613939
2617530030,4,1975060150
4367669341,27,2969252777
2508155752,168,2057615067
1972240996,12,2116930681
4400965788,18,2020031575
4384930719,25,2096910467
4387527483,39,2229256208
3011677583,48,2327512483
4229454226,4,1968230733
2021979899,1,121757135
4313681593,16,2907808245
3166591079,30,2910024505
2910313348,41,2168842001
4296129327,51,3042332408
1981120054,10,2013846237
1967588739,39,2051940885
4388005716,2,2053207976
2809198510,39,2133196214
3210842508,22,3159649695
2082721415,6,1966033506
2945137709,150,2920472996
3165187608,2,361511101
2082417635,29,2105741015
4252738406,2,2008970653
3127846322,61,2051736508
4396823128,13,4244636005
4385706441,2,2041815755
2025997019,9,1521985587
2216737618,25,3099743262
71697312,1112,2151807147
3009141121,22,2488721199
1976722949,10,2038306581
2789940574,44,598404673
