work_id,related_work_seq,related_work_id
2045277418,6,2005415654
2625942736,6,2935759653
2060007488,5,2803307177
2047555217,10,1997132789
2112027374,3,4229045676
4205659429,2,3205970623
4239593279,7,2064901328
3152472747,2,3147941628
4235644428,2,578828588
4396251649,2,4255676640
2042643556,8,2042643556
2902967147,6,2592167941
4395031884,8,1565504409
2518892367,2,4225915141
2359008600,16,2018838596
626125946,16,2750155099
38997576,20,1489286283
4244648667,6,2037631372
2045585506,8,1995515455
4233229926,7,2062208111
2944354135,3,3169299822
4389574141,2,4211064241
1571868276,9,2347222855
4242255466,2,2324615561
4285239931,10,1491839574
2052415037,6,2748952813
2506619911,16,1999314513
2917373665,7,2575588425
4287646198,6,3187621644
3193782866,5,3205397091
3108779880,17,2509287753
2428978785,16,2076452202
3187200456,20,122945561
42777100,11,2026337247
2098302983,6,2098302983
2938668632,3,3175319091
2390297584,9,2370296910
4243163411,10,1506200166
2526608804,2,2742360608
972274262,6,3197222492
2245095878,3,3208281366
93557826,18,1984374974
4236640295,6,5005384
4255841201,1,2909726438
2542515878,15,2496937980
2182966379,8,3084144508
4312689216,9,11365241
4400625727,3,4231340554
2396204693,3,2809786029
2908410936,4,4206921429
4247028851,4,2899084033
4388186935,2,4379526598
4298724038,6,2376932109
2523587181,19,1481872218
2946759265,7,2059640416
2551454970,17,1993707592
2166871684,10,1559214593
4240693327,9,1995515455
4243176531,10,1964848317
4391688681,5,2955504986
4301507483,3,2123970943
3171873785,13,2133113332
2022998245,1,4307836556
3144994023,4,3206281114
3032166437,11,2384875189
2529202112,1,2431134113
4288263113,2,4288263113
4393506582,4,2478288626
2952536494,17,1882278652
2068876080,8,2004229380
153160606,9,1674877062
3048174927,1,963237362
2945010157,6,2153434009
2563053322,3,2565635511
4246380349,3,587866378
3185435078,3,3032375762
1501012139,5,2948807893
1967454658,5,2051881448
4253257729,7,2323943981
4248535153,2,2567223719
2394102063,5,2384685981
2177344237,9,2005966532
575056052,17,1996504237
4241262670,3,2899084033
2138850451,2,273597185
2139384739,9,1982263715
4387400622,9,1976184041
2907350327,1,4312038352
4386820127,5,2519510627
4254767678,10,2001405890
2621507253,6,2390456639
2106327652,4,2084105443
2053730264,8,1988301227
1486078414,1,4387939514
2760057894,4,2756955015
1541567774,13,2365124993
3018631401,14,2226871949
1976341825,9,1980072977
4241144619,1,4387497383
4382517523,10,1013667899
4384346465,4,2389703835
2402513128,3,2601157893
2078951618,5,2122598160
2514715501,1,657124747
2024507905,9,2131560610
2978838215,17,2086707921
1420729357,14,1961256479
4321649890,6,2359140296
101686323,7,2557454913
3011809440,10,1531601525
4236253795,1,972044
2392608660,5,2384504862
2904877736,7,2439527650
1998088369,5,2044725031
2358940264,8,3031700863
198403965,3,2246135145
2767128994,6,2993462748
4303983912,3,2748952813
4300192629,7,2376046837
4393595995,1,4280521631
3091197911,1,983639123
2092119666,9,2083012701
4206286894,10,2096946506
1999344513,4,2064089785
2075218670,2,4382654405
2597843296,13,2046380711
4240972256,8,2077865380
2521335148,17,2062930538
2613686312,3,2798121181
2170079301,9,2120351869
4210657017,10,2020597600
2074042301,5,2098814720
2022517240,4,2801045257
2008268088,6,2121324028
2082369076,7,2044796174
2580920356,13,2124669502
2021826861,10,1812700228
2027084797,9,2146519512
4245140588,9,1974784091
772042976,5,3010022896
2021282315,7,2363804192
2019129781,10,2008474102
4251057143,4,3144504424
3214570144,9,1592447336
4254333416,9,1995515455
3185076545,2,4234575202
1999883291,8,2025540916
2572827508,10,2127515548
98297071,16,1979931370
4312699464,6,2138503431
4394794576,1,4387912495
2886000153,15,2173248099
4244909619,7,2078814861
2464676720,9,2125583390
4397343065,8,1970277544
2058357780,8,2004200960
164708893,8,2566696415
4291950803,8,2277606789
2469714289,4,2355297220
3202480916,1,93312527
2591812894,17,1982302860
2804254622,7,2070581548
4210669538,2,2884827249
2904142611,5,2897842840
3138860430,8,2350741829
1495683925,4,3122437825
4387511545,10,2053487507
2915456207,9,2743858223
4381060430,10,1531601525
3031397416,1,3031818143
4400625616,5,2768024715
2331611575,8,1979895878
2323225057,1,4383876612
2464242646,1,844792630
2837425457,3,2739995301
2392890220,16,2349684989
2938883692,7,2003258318
2945803616,15,2188225835
4401448942,10,1573929026
2120405434,10,1974967270
2399657469,6,2092952225
2610915507,3,2393979392
2031880835,7,1969044629
2080665983,10,1990062408
2283815829,4,30370359
3147179936,13,2287486810
2119241926,6,2034998579
2969822331,4,4226493464
2785144207,12,2810367995
3121804977,13,1963543788
2056592932,10,1981700263
3137366450,1,3203933732
2121557701,17,1987610930
564343599,6,593866740
4376605636,8,2364563764
2049032746,4,4233756671
4383052148,2,2931662336
4254112478,1,4229599071
2340581444,7,2748952813
2381150755,16,2354599618
4298255715,4,2981902742
2048165817,10,1978724417
2997143302,18,2996762267
4396534581,2,4238204885
1776469024,1,4236638424
2117686501,5,3145651792
2130303527,3,240129890
2035266963,7,2051742460
1998621957,6,2355642964
4392448353,1,594353338
2354400131,10,2171161912
2619073915,3,3374033
2031402176,6,2065582874
2484024495,16,2125647040
4285181792,8,2084186860
2995330494,2,4299364095
3032936154,3,4295788906
1537957871,6,2240559228
2600998196,1,79756815
1496419746,9,2769091681
1989856846,4,3204363446
2783041102,6,2520989432
2887141978,7,2044025715
2580091617,9,2032042196
91610199,7,2807006431
1973194224,5,2124724808
4327890987,7,2083375246
2151480835,4,3196590631
1593299800,8,2524353067
4290147285,7,2020166143
2968756926,9,3134857633
2993024661,4,2134305581
3120954970,5,2281831348
2092737890,3,2411078172
2963105653,8,2149145104
4213020118,10,4205927049
2015026067,9,2365976428
202469891,5,2160255529
4317702818,7,1995927095
1849737063,6,2381115305
4248349855,10,1506200166
2368915396,5,2804410238
4241628147,4,2374994458
2915102951,4,3136570906
2052107379,9,2330553527
4242457638,1,2899084033
4393563940,6,2382290278
2324719900,8,2036844277
1979355712,3,2748952813
4320486384,5,2949263084
2390734033,5,2556415340
4245589012,3,3032375762
2207039655,10,1083927715
3040543439,8,2366687089
2090480047,10,1813745518
2072877387,4,2347907208
4206600248,10,1531601525
2330379055,9,2018373212
4254240934,6,2414567365
2825999063,11,2775868517
3129327335,9,2025592639
2914476932,7,2984350958
981682334,10,1148372108
4385225355,2,4381329578
3195744920,15,2084662873
4205850088,8,2033417960
3194595581,14,2740750460
2998765113,3,4229499248
2919819701,4,2587265756
2417881228,5,2336518046
6854341,17,1540712564
4232799519,4,2748952813
2332450563,5,2948807893
1981537913,2,4225152035
4387701980,9,2376932109
4224062894,1,4360998782
1577893314,18,1969696640
3022993360,1,795450577
4250590523,10,1596801655
2617988569,16,2181222680
2897054558,19,1558640039
4392671380,2,2748952813
3148428970,10,2187910316
144111594,11,2089281295
3011552502,19,1500749311
2359291652,4,2394071309
2335179134,7,2017673885
2127831120,10,2973807587
2785549968,9,3034582507
2771119547,19,192034588
4243681330,4,3031052312
2586479330,15,2315838966
2626308179,10,2371234553
2070111146,8,2331683307
4293449965,8,1979361567
2472148151,20,1964529389
3160269232,8,2471479151
4397938578,5,2093692263
2021013980,6,2586801360
4285711882,9,1997806155
2609614401,5,3008278886
1651331095,9,1977599090
2394716307,17,1992914835
2391051808,12,2885999786
2996124998,2,3149632530
2400496196,10,2086483143
181356763,3,3096218877
4230696096,5,4244798043
2908414153,9,2027724220
2298581048,9,2117940696
2147943851,2,2324615561
4376134303,2,2318135247
2269112909,16,2054726140
2948317932,5,2110528520
2472503042,7,2392771767
4206797692,2,2748952813
2253502037,8,2087896742
2393859689,2,3189192078
28992421,16,2024021346
3151653040,18,1507715407
203001280,8,2052387497
973262157,10,1013667899
2888761907,4,2076242943
1994702674,2,4285803076
2436687358,1,563843507
2478481534,7,2358668433
2909249338,4,2387766235
1889424730,4,2418852705
199867895,7,2159963124
4241193182,7,2899084033
2917208412,8,2111389745
1927023087,8,2031662595
296470164,10,2742601706
2368074336,9,2386451734
2031069498,3,2132839928
2916185564,5,2409935591
2038650895,7,2089518202
2436517142,5,2153704678
184737557,16,2039440308
2031212545,8,2352407775
4281621670,9,2067108088
1994511335,5,2384010365
2245655917,20,1615406220
3192141885,8,1972133350
120108431,1,3172708190
1953070692,12,1981597019
1983549978,10,111104745
3046093111,8,2075399974
2546695182,2,2546695182
2269874715,8,2001821990
2328678318,5,3144504424
4255283658,6,2249286895
2081149898,2,2181519246
2069154209,3,2245170124
4241818417,9,12205962
2021251716,3,4221055601
3148149979,2,4250833027
4397926435,7,1984275137
3082446432,6,2999920852
2010927613,8,2348903644
108191710,6,2370886251
2398868767,9,2066619073
4247122707,6,2415845159
1972517688,2,4307515305
2514044140,13,2514694910
4300454481,2,2748952813
2465377049,1,2392590133
3169689711,4,2078903772
3081470976,6,2128983376
4387869773,7,2546639359
597163675,3,2612038066
656119548,7,2109424088
4389145765,9,2130043461
830877526,18,1596144808
2791589471,9,164263380
2946836622,9,2038165226
2562594824,5,2776507717
4230512061,8,2498735738
2913936081,15,2174835351
4289732435,8,2046944026
4249428484,3,2899084033
4389128809,9,2018503327
2745178861,6,2332779545
2915507805,4,3031052312
2265010211,8,2266550865
4214935037,8,3127046093
4367359332,10,1992482086
2370614023,4,2988869452
4247829316,3,4245230664
3040818678,5,3128897608
2772038862,3,3012018519
4232222562,3,3173606202
4246490118,1,4234157524
2386111575,5,3014456726
4310299392,8,2300772690
2603135407,11,2499960223
2169743552,3,2378232685
3110189245,4,2392067110
2133757706,10,1987021796
2912601433,1,795173415
4226171980,2,8605134
2751963924,1,6100337
104995213,16,1673829841
2350780314,1,412222012
4401568541,8,2085738998
4237459658,5,2134894512
4240431981,7,2882144
2937895814,16,2057738796
1067012274,6,2075040507
4243407044,7,21025531
4319988210,4,2947612377
2945732047,10,1984402782
2624990804,8,2053321295
2559728774,15,2017243164
2383225553,20,1494978339
4392676062,3,4231340554
2177205527,3,2153196018
4236631819,6,2153015554
3144227562,9,2740817677
2883981370,10,1965174593
4393069060,1,570542811
2069916594,8,2025967722
121690928,4,2125731090
2004512654,7,2047895320
4281618845,4,4225004488
4247025101,7,2965844629
3133838130,13,2594004705
2009364968,4,2436765613
2945666961,7,2735573198
2116630671,3,2411218156
2004024871,4,2173307456
2071658450,6,2574225497
2910285056,7,2890326160
3088200586,19,1978179546
4313014457,5,4245853641
593778707,8,1510341087
4243576845,9,2130043461
2596718707,19,1722727366
4246288498,5,2803307177
3169429547,2,3171536412
4213347355,10,1525751611
4399505310,1,600967366
2152904334,1,4315836311
4240467668,6,2048341727
2949826412,2,4387497383
4248315413,7,2062208111
4385335205,7,2040310861
4256018457,4,4230979920
2321857669,4,2911598644
2013732581,6,2607424097
2377557140,9,2373161481
3159012168,8,1589203209
2056194666,7,2315519183
2020470948,5,2116016927
3171527888,10,2505724067
2413432137,9,1981363278
2115771257,2,2411947442
2146119703,1,3138581044
2949885130,7,2112744152
2069790560,6,2272223355
3029973847,4,3109965905
2358551761,2,2391829055
4238152482,7,2322380964
4210539319,3,2889257107
2360873332,18,2386300639
2124416339,4,2399140547
1521936400,1,2993898593
3028436723,8,3027774925
4399838198,10,1984514811
1966126043,5,2748952813
4247856916,1,972044
1974473424,6,2079972490
3027472181,1,594353338
3090026904,6,2899084033
3088077628,2,3118432491
4396874708,9,1970355392
4230757404,5,3132798417
1584983852,2,4386763642
2376000178,5,2915043432
2315959147,2,4238311784
2466161640,1,2740319795
2601144624,15,2116685345
2186898801,18,1979184433
1975161085,10,1506200166
2974914230,1,988355681
4388999979,4,2416896490
4245652290,10,2003290057
4254569517,8,2166317738
3110265345,10,1995515455
2293011420,18,2060080597
4252254542,10,1984402782
2995421470,13,2603201820
2079682919,2,2155949848
2741481707,17,2004396745
595369522,6,2502428461
4249443200,7,2121250622
1816531935,1,4388090985
843649528,6,3025829134
2004871890,7,2080531066
2329420155,4,2748952813
2526838753,17,2898397819
2387466168,17,2108372517
4397547874,5,4230250635
1938355226,19,2004907675
2368960293,10,2362827459
2028458684,2,3048792174
2301801204,2,4282913408
1996247808,3,3082102535
141586851,10,1969539514
4285285141,3,2955404263
2530885848,5,3146289683
2046524200,4,2333796273
2916530710,20,123527604
2945709145,8,2768257184
1493873503,18,1604743920
2245572898,18,1597286900
3012513746,5,2626140418
1999296032,7,2367501519
2326477787,4,2899084033
658060578,1,802372684
4392316498,6,3041790586
2985581826,6,3118780040
4238136157,10,1531601525
4250376161,1,2946980061
2085999041,5,2559405764
2112492666,7,2371666510
4253178028,2,4856296
3007949393,9,1983616489
2907059034,9,2358668433
2164663084,5,2093002477
3202360065,5,2990120695
2004177900,6,2063535596
2114341520,5,3082937979
4220850187,10,146236347
3001792770,16,2026725757
2395887753,6,2614001962
2060920249,8,2352363496
1516995650,9,1993260934
4391217981,6,2171563559
2793124227,18,2012762890
2431731623,9,2350741829
4400216784,5,2389155397
3119879531,7,2949927938
2169620893,6,2380896940
4214762017,6,2899084033
2182922583,12,2506170184
2947557894,19,1993094535
2370839841,7,2379682577
2016370561,9,2007390796
4248367116,3,2765597752
2417422017,6,2360949080
2497475808,7,2078814861
3193904467,19,1545750257
4296096186,1,4386690025
3125413977,11,2135032742
4247485576,3,2357241418
3126282778,8,2804173993
2731428439,6,2230443034
2793611762,7,1966984929
3144675161,9,2355816896
1593432715,8,2350466474
4235593168,7,2586801360
2412501975,14,2260857553
4237329748,6,2021292642
2076751606,9,2048510477
2059022321,9,2016235976
2751923040,1,4250040128
4244658493,9,2011945577
1556905960,6,2188872161
2136470305,3,3008894556
4226468823,6,3093040304
1971220824,8,1978257697
147480472,18,1044161798
2940430018,4,3128485440
2776994464,10,2608471481
2037838332,8,1998974645
2519773403,16,1997170008
4289996568,10,3017171836
2931920975,9,1966549555
4389726160,9,2344506138
2763420416,8,2168950483
2605834542,16,2336334107
1997844284,1,4248426403
2329038855,1,4248599274
2612389703,5,3036861287
4291982371,1,2899084033
4239215872,6,2317822600
4397928633,5,2087080763
1484930530,4,2965220818
3021357680,9,2006591201
1963808439,3,3208701539
4303859882,3,2887493031
4394868324,6,2589976903
2161822348,5,2794342466
1994106284,3,4207071872
4229963693,1,600422426
2010799300,9,2039286234
2164317743,1,4248602512
4200470391,10,1489783725
3000084776,13,2002133748
2041685091,8,1986764834
3042337790,14,3016275481
136529299,10,2725127291
383562104,5,3049158469
2055905677,1,4233191760
3003180692,18,2038597199
2391435126,4,2390676329
4285291167,10,1527804111
2376325011,6,2379658094
4244378762,1,2931662336
3091785434,2,3127100983
3128417005,2,3183948672
2916665953,14,2250938924
1929012082,8,1973297295
2091502552,7,2024083429
4401206269,9,11365241
2189348554,12,2376374948
2020396461,3,3008512322
2074344807,2,4387497383
30669373,1,799932622
4399210958,8,2047946542
4281724368,1,4225109857
4241710598,7,2485179383
4235125855,8,2350741829
2393237335,4,2807481358
2394405748,11,2371174917
3011443419,12,3015651386
4252663482,3,2324615561
3021041108,8,2109579960
1604501007,8,2013358837
2057601825,8,2001265706
2035275343,9,1981090758
3163348943,10,1971792277
2600267812,7,2951371120
3203328720,10,2354205711
3143110177,12,2613828406
4235711089,10,2070214669
2058847184,4,2387766235
568404474,8,2407841435
4384299680,6,2104956085
2985563659,15,2088610507
2116431916,10,1626607783
2581979376,15,2065720197
2162359578,7,2390279801
2229218599,14,2987756180
88397038,9,2608695196
4245971010,3,3120461830
1492585087,1,80402862
4211002039,2,4252016523
98245590,8,2302454081
2889406307,19,1479391917
4400343605,2,4211064241
4214535963,2,2748952813
3189251553,20,149715502
3097712103,5,2914462637
610577017,6,2400790671
17665067,6,2569325069
2566473810,10,2390670460
4223430053,5,2092853055
2135975128,4,3029572990
4214874359,2,4225152035
2419026781,5,2603827224
2082429703,4,3216780987
3041319214,4,3026722339
4396243292,8,2358668433
2057508105,7,2059503272
4382894508,9,1512268643
4377092442,7,2788242553
2599162316,6,2625673835
4385856529,5,2092538008
2051151751,5,2797020525
129898055,19,1821158010
2937430937,7,2265572321
2970300997,3,2904577833
4381715052,7,2104762466
1981749867,3,2889992002
3117302656,15,2048371027
2924170234,1,2948409215
2529551329,1,634829955
4387595273,6,2935759653
2114778620,9,2056060060
2104825164,9,1989593508
4399921229,5,3120165752
2478564973,6,2376932109
2995706908,13,3002049417
2327919791,7,2328759360
2499500730,10,1970006572
56555601,1,604476966
4315926457,7,2351852648
580404598,6,2362145237
4390187482,3,2390279801
651284339,7,2111641567
4244208506,1,972044
2911772731,5,2604161915
