source_id,issn_seq,issn
191591276,2,1759-1090
83547391,1,1550-2716
4306513033,1,0042-2371
4210241131,1,2687-4997
4210168239,1,0930-9225
4210180178,1,2746-2153
4210220556,1,1996-5648
1209674,1,1567-2719
115834843,1,0161-813X
4387292301,1,2993-1118
2765072788,1,1136-0593
4210214904,1,2306-4161
4393913594,1,0163-7878
4387288734,1,2958-9177
4387285958,1,2808-540X
49415658,2,1613-7507
4210205379,1,2313-805X
4210197464,2,2353-284X
189771566,2,1878-125X
8713311,1,1071-9091
102889028,2,1879-1107
4306500489,2,2362-3829
4210184778,1,2215-0994
4387290029,1,2985-8461
4210209724,2,2594-2190
4393916401,1,0960-7889
169589767,2,2408-8862
4210172034,1,0758-864X
174540982,1,0910-0865
4210187250,2,2733-9998
4210216020,1,2411-1503
111155417,1,0002-7863
4210209236,1,2279-0144
4210175914,2,2598-9669
4210194238,2,2543-1684
20439492,2,1933-902X
4210169361,3,1812-2329
4393914641,1,0344-6948
4210224358,2,2580-0922
2764536960,1,1674-2370
135067440,2,1286-4838
4393913248,1,0099-5363
4210171129,2,2412-1886
2764547726,1,1025-6415
4306534419,1,1413-3563
2736688070,2,2231-2730
2764822616,1,1561-9443
25746158,2,1095-9084
2755466373,1,0008-4050
4210229211,1,1738-6845
4210194763,3,1557-1335
2764420758,1,0028-6044
4210172858,1,1337-026X
2764779062,1,2162-2590
4210207607,2,2536-6505
2754272370,1,0078-5334
4393916042,1,0885-2715
159533830,2,1758-812X
4387279149,1,2073-0969
4394735550,1,0157-6038
4210238772,1,2515-3080
4210228700,1,1594-3755
4210173558,2,2359-8107
2739390118,1,2060-3274
4210217884,1,2769-7363
88404446,1,0079-6425
4210226190,1,1339-5467
2765024923,1,1000-5498
4210196197,1,1861-5651
2738444705,1,1849-3653
4210176348,2,2053-4639
4210193019,1,1983-845X
4393911707,1,0017-209X
4306510324,1,1226-9425
4210234462,1,2149-5866
15087342,2,2151-1942
4210187578,1,0716-4076
4210204385,2,2620-7796
198387837,2,1532-2122
74726891,2,1573-7497
4210179661,2,2682-3896
4210207386,1,2410-3934
4210197092,1,2084-3550
197825871,1,1056-8700
4210238095,2,1521-3978
4210193302,1,2281-7379
4387278647,1,2814-1024
147293940,2,0975-1068
4210234261,1,1979-9268
4210173849,1,2502-9479
142720724,1,1993-2979
4387292017,1,2987-6036
4210182680,1,2460-9722
4210195191,2,2723-7532
4210172702,1,0003-049X
4210183691,1,1907-8420
4210222509,1,0075-9104
4210170694,1,2710-0367
4306517298,1,0167-5788
195430055,1,1817-1745
4210235862,1,0853-0726
4210200152,1,2509-5544
2737842988,1,2314-6265
4210172780,2,2657-6031
88315673,1,0304-3800
2898470685,2,2542-3614
2764597752,2,2766-9122
4210190162,1,2219-8814
4210221872,2,2399-7060
4210190328,2,2709-6270
131852005,1,1354-7798
25323420,2,1096-0481
2764933238,2,2574-8904
4210216345,1,1794-4953
4387292102,1,1019-8105
4210216872,2,2288-789X
4393916618,2,2790-6744
2898495476,1,0717-201X
4210169072,1,2041-3203
4210208949,1,2619-9130
4210236368,2,2620-7508
4393916844,1,1062-029X
4387278339,2,2311-8962
4210197307,1,2155-6547
4210205551,2,2721-9607
72004196,2,1937-3546
4210236911,1,2673-3439
4387285546,1,2354-1210
4393919647,1,2805-9719
2764921500,1,1833-1459
4210239855,1,2551-8313
4210176790,1,1612-8583
4210197631,2,2615-9279
4210178403,1,1850-3381
178697482,1,0730-4625
10930221,2,1882-0999
2737765562,1,2029-0470
2764372282,1,2451-9103
4393913818,1,0197-5943
76379409,1,1535-7511
4393918093,1,2053-2733
2764514180,2,2315-5019
2738391316,1,1991-2684
4210186353,1,0355-0214
4210236407,1,2617-9296
4210176908,1,2079-4762
4210213278,2,2353-7183
4210217437,2,2625-8226
191417626,2,1466-609X
4210205356,1,2058-6205
4210225992,1,1855-4954
4210213044,1,2530-805X
4387281883,1,2798-8201
4210182968,2,2349-0918
129194695,2,1573-1677
4210192978,2,2518-6922
2898181455,1,1132-8460
2912711996,2,2384-0102
4220651387,1,2685-6867
2738710039,1,0123-3734
2764799139,1,0197-5323
4210215305,1,2447-701X
4210195962,1,2249-9423
4210229991,1,2373-6208
4210182367,1,2462-1455
4210236676,1,2501-2169
4210226327,2,2550-3219
4210198987,1,2668-2966
4210194134,1,2536-507X
4210171600,2,1314-2321
4387288970,1,2986-5786
4210189635,2,1884-5533
4387292757,1,2755-3388
4387291821,1,0717-9936
4393916252,1,0898-8056
4210210987,1,0499-3977
4210223425,2,2396-9148
4393915911,1,0775-3128
64331569,2,2591-1767
4210174000,2,2219-9446
164609412,2,1533-6794
4210169604,1,2371-4808
4210197326,1,2515-1282
2764350200,2,2326-7259
98834204,2,1744-6198
4210213494,2,2707-0085
4210176753,1,2710-6012
39716790,1,1618-0240
4210201318,2,2575-1719
94138880,1,1358-2291
4210186304,2,1972-4837
4210167503,2,1756-0330
1032317604,1,0972-5768
4393912724,1,0066-2097
4387283823,1,2962-5319
4210190872,2,2685-8010
2765005894,2,2717-0527
111155417,2,1520-5126
2755452707,1,0021-7573
4210232338,1,1863-8546
4210239895,1,0556-5782
4387279806,1,2791-0822
4210220828,2,2699-3414
2898346768,2,2448-4873
4387286123,2,2962-2565
4210169541,1,0568-5230
4387290897,2,2993-3722
4210204217,1,2708-2458
4210217947,1,1733-5760
4210185036,1,0095-280X
4210219336,1,2221-9048
178410430,2,1472-5894
4210183781,1,2442-2274
4210201236,1,2690-3660
4210184431,2,2711-029X
4210175622,1,1995-0640
4387286181,2,2828-6367
4210193775,2,2706-9761
4210197491,2,2655-8793
4210182285,2,2415-1300
4210198631,2,2569-1295
4387290118,1,0885-5900
4210204395,1,2709-6564
149080524,1,0361-4441
117741244,2,1562-6938
4210184486,1,2306-5338
4210205549,1,2710-043X
4387292035,1,2962-7923
4387284359,1,2583-0023
4210197422,1,2730-7581
4210239894,1,2789-7052
58021266,2,1547-8424
4210226830,2,2367-8410
100978731,1,1475-0708
4394736414,1,2988-4683
4393919667,1,2812-5630
2764506207,1,0897-8085
4387281657,2,2957-7713
2764750483,1,0253-3073
4210239548,2,2214-9856
4210192137,2,2038-954X
130031549,2,1741-5209
4210202239,2,2655-9218
4210175456,1,1543-866X
1040244895,2,1938-1751
4210183955,1,2338-2147
4210177695,2,2734-0732
4210232631,2,2365-8347
4210225033,1,1567-5157
4393916148,1,0891-7736
2764754579,1,1536-1810
93375726,2,1940-5073
4393911235,1,0002-6646
4210231241,1,2639-5657
161173318,1,1477-3708
4210215604,1,2515-1061
4210219505,1,2426-413X
4210184092,1,2716-3539
4210209528,2,2713-9352
4210186778,2,2775-975X
4210198048,1,2086-0064
4210216831,2,2329-1168
4394735466,1,1166-8253
4210239446,1,1807-3980
2898463701,1,2214-8515
4210177219,1,2352-6289
115714300,2,1532-2343
4210209600,2,2713-833X
121577349,2,1573-7195
4210173882,1,2221-2345
4210222815,2,2179-7994
4210231079,1,1978-4562
4210201838,1,2163-1069
131016564,2,1873-3476
4210186762,1,2655-8009
4387279710,1,2721-5636
101403447,2,2234-5930
4210233790,1,2598-8298
2764828266,1,0191-6238
37224784,1,1558-3058
4387284413,1,2831-4425
4210206719,1,2730-5309
4390573861,1,2663-7847
4210212708,1,2723-0880
4210240746,1,2578-4854
4210175471,3,2797-9164
4387278841,1,2785-3918
2755530126,1,0370-0747
1045082626,1,0293-9274
167815962,2,1423-0143
4210178233,2,2508-4909
2764990240,1,0003-0635
111448270,2,1938-4246
4210224328,1,2615-3688
4387283016,1,2961-7596
4393918727,1,2511-3895
2764620129,1,0303-6960
76406698,2,1878-3880
4210223866,1,1517-4492
4387291637,1,2811-1621
4210224051,2,2598-4977
4210196992,2,2636-381X
4210172338,1,2163-0364
4210208408,1,0201-8136
4210211925,1,2072-5574
2898462621,2,2097-1206
4210196703,2,1991-8526
11825495,2,0718-6568
4393915125,1,0391-0393
84775595,1,1077-2626
46969744,1,1085-5718
4210168795,1,2224-9516
4210192229,1,1548-3746
69907919,2,1758-101X
2764501950,1,2048-8726
4210232746,1,2317-3114
4210175186,2,2407-9081
4210206175,2,2664-5998
111502347,2,1743-7202
4210228703,1,2063-7330
4210203601,1,2730-7387
4210227673,1,2645-9116
168415115,1,2072-6694
4210178701,1,2302-4585
4210195288,1,2286-7511
103378164,2,1528-6967
4210179264,1,2196-6931
4393911998,1,0026-6485
27883222,1,1757-9147
4210167481,1,0066-7374
40941261,2,1573-370X
4210206050,1,2460-1780
4393919162,2,2703-1586
4393917923,1,1913-7176
4210168515,2,2176-1094
4210220568,1,2179-0981
37764420,1,1735-1979
2765005772,1,1001-7216
167324917,1,1559-7105
4210182056,1,2073-803X
4210170555,1,0001-5210
4220651544,1,2746-6906
4210230453,1,0131-8942
4210225885,1,2774-4698
4387289581,1,2986-0970
4386622161,1,2597-1417
4393915160,1,0392-9566
4210212795,1,2599-3313
4393914945,1,0371-6619
4306533672,1,1415-899X
4210229347,2,2352-3905
4210179394,1,0918-3876
4210224273,1,1993-6761
185874209,1,1471-2288
4210172472,1,2214-7527
4210182305,2,2092-1462
4210211258,1,2651-5326
4387285424,1,2962-2174
4210177101,1,2575-5102
201780205,2,1878-4372
4393918284,1,2176-3348
2764971609,1,2374-3832
2764538597,1,0976-8610
4210191068,2,1390-9789
179824187,2,1699-3055
2739273011,2,1339-7877
2764884914,2,2671-4531
4220651249,2,2735-6345
4210169508,1,2317-8582
4210194716,1,1645-9652
4387291591,2,2988-313X
141502683,2,1867-6812
4210224428,1,2621-3702
80798719,2,2194-5756
2764621648,1,2322-3308
4210238082,1,2746-7686
2764375719,1,0009-4978
142960510,2,2005-6184
4210209015,1,0120-3800
2764468471,1,2162-2183
4306514048,1,2349-4840
4210225036,1,2548-7590
24510010,2,0976-2809
2736707349,1,2325-6044
4210181473,2,2189-6631
129421594,2,1793-6489
43452595,2,1757-2762
4210195680,1,2775-4286
144743014,1,0944-6877
120847393,1,0975-5039
4210225305,2,2717-3216
113993733,1,0141-5492
180061323,1,0034-6535
2764851432,1,0373-6121
2765076101,1,1008-6730
4210182387,1,1934-0591
173807628,2,1470-6431
4210212550,2,0718-333X
4210194769,1,1570-5870
4210183151,1,2192-6166
4390648442,1,2583-7419
4210175534,1,2306-4994
4210172829,1,2455-9180
2764817564,2,1982-8136
4210221713,2,2332-9025
4210175161,1,2548-866X
145277627,2,1466-450X
2764488870,1,2321-8169
4393916969,1,1081-454X
4210186345,1,1574-3314
98137347,1,0888-8892
4210206513,2,1988-8333
4210180085,1,2307-9061
4394736480,1,2695-2556
4210240362,2,2349-3429
2764386079,2,1848-7874
2764951263,2,2090-2751
4210238509,1,2394-8159
4210197478,2,2579-7387
118246204,1,0735-1933
4389158237,1,1693-9654
4387287845,2,2686-1461
101466443,1,0195-928X
4391212186,1,2960-0235
4210235298,2,2662-6837
2737359286,1,2179-5037
4210187867,1,2524-4701
116532113,2,1878-6014
4210189974,1,2477-393X
4210239769,1,2581-0952
2764571228,1,1522-5437
4210201983,1,2549-1830
4210196796,1,2662-141X
4210191823,2,2715-386X
4210239069,1,1989-9882
4210188349,1,2412-9283
4210192290,1,2349-0330
4210204021,2,2707-6903
130273055,1,1424-2818
4210212911,1,2249-4596
4210223909,1,2041-272X
4210225048,1,2666-6065
2764693226,1,0975-3397
4210231684,1,0124-4620
4210181652,1,2618-6241
143887118,2,1346-8138
97418174,1,0168-9428
4220650917,1,2714-8866
4210228729,2,2289-7615
4210231303,1,2249-5533
4210204885,2,2414-1208
4210169415,2,2586-1468
4210199093,1,2644-5247
4393918496,1,2338-4174
176685597,1,0797-6062
4210171004,1,2085-7616
4210179373,1,1467-2561
4393918240,1,2162-8092
4210181950,2,2493-9625
4210226535,2,2191-0812
4210213778,1,2220-7457
4387281516,1,2809-9508
4210220065,1,2414-9179
4306526102,1,1695-2588
4387284747,1,2687-2390
4210232613,2,2236-3254
4220651357,1,2827-8496
4210214521,1,2572-6501
2764630660,1,1598-2637
28915510,1,0889-7204
4210237355,2,2708-9924
45690524,1,1885-642X
4210174332,2,1873-1546
142774597,2,1573-7403
4389157807,1,2994-2543
4210240655,1,2460-4151
4210207827,2,2627-2547
4210206634,2,2689-6575
4210168334,1,0959-3683
4210190590,1,2688-4526
4210168945,1,0135-2369
4210205759,1,0132-3555
2737535254,1,2038-0909
2898384152,1,2451-9944
2764428184,2,2195-1470
4210172730,1,2050-0874
4210180442,2,2524-535X
4210195920,1,2523-2444
4387287151,1,2500-9923
142409771,1,0015-704X
4210241172,1,2633-7762
164447516,1,1947-9646
4210229533,1,0285-1377
4210177494,2,2316-4018
4210236656,1,2338-3801
4390297119,1,1306-3839
4210197030,2,2784-2568
4387281860,1,2809-5618
4210188635,2,2395-9800
4210183649,1,2714-6510
4210209931,2,2687-5292
2764714110,2,2152-5099
4210228594,1,2538-130X
4210201810,1,1101-7236
4210210772,2,2685-7030
4210183456,1,2474-9222
4210207571,1,2621-7856
4387289949,2,2616-6933
4210237741,1,0582-6152
149339240,1,0012-8775
2765052565,1,1811-7295
4210214616,2,1878-4712
4210221048,2,2686-2131
20737860,1,1465-0045
2738091693,1,1978-8118
4210199295,1,2145-4175
4210204079,2,2773-1359
6458377,1,0891-5520
4393919578,1,2785-8138
4393911940,1,0025-0287
4210177040,2,2541-3899
4210180582,1,2710-5288
4210218930,1,1855-7155
4210170651,2,2057-5246
980350235,1,1300-3984
4210213644,1,2655-0814
2765072750,1,0143-8689
4387282466,1,2957-5311
140409716,1,0264-3707
4210234496,1,0016-5522
4210206967,1,2057-0341
197651592,2,1868-324X
2764345186,2,2321-1415
4393916275,1,0912-2036
4210204124,1,2717-8404
4210170167,1,1730-4180
170287006,1,0358-5522
4210172415,2,2730-5562
2764902861,1,0266-7320
4210229729,2,2177-1499
4210172104,1,0003-6994
4210228023,1,1680-1865
4387997756,1,2215-3500
4210214887,1,1746-7586
995559440,1,0252-9599
4387293032,2,2656-3606
4210202013,2,2406-0534
4210212782,1,2415-6779
4210239484,1,2576-1463
2764878445,1,0301-5068
4387292885,2,3025-4132
4210191189,2,2518-1718
10855453,2,1873-4391
2764487212,1,1007-2705
4210183529,1,1043-0717
91767247,1,1467-5463
4210193325,1,1258-2697
4210225605,1,2378-8771
169145255,1,0013-8304
4210233338,2,2592-9461
4210205822,2,2332-7251
22631650,1,0930-0708
2737068574,2,2359-618X
4210184397,1,2723-1283
4393917041,1,1095-5127
2764818521,1,2190-5517
4210217294,2,1302-9940
2764756059,1,1004-8189
170806771,2,1473-5695
2898379015,1,1540-0352
4210189292,1,2644-1292
4210230160,1,2314-7644
4210180593,2,2358-2812
4390648377,1,2382-512X
2737624501,1,1390-4043
4210187583,1,0891-7779
4210199745,1,2353-9798
4387280861,1,0852-1239
167602672,1,0218-1266
67703274,1,0022-4197
4387286946,1,2664-9020
146360593,2,1880-5973
2898503187,2,2212-6724
4387289404,1,2308-5312
4210221494,1,1995-3925
128990672,1,2072-6651
4210204277,1,2767-3804
4210200256,1,2451-3113
4210202201,2,2565-9758
61661,2,1532-849X
4387282465,1,2809-2414
4210235094,1,2528-0104
4210199691,2,2789-9462
2764962686,2,2251-8770
4210220473,1,2409-4242
2764687317,1,1913-9020
4210168625,1,2476-2261
4210234610,1,0976-9846
4387280863,1,2618-1584
9291305,1,1874-8473
4210194540,1,2774-2431
4210226332,2,1965-0264
4210241012,1,0131-8780
77748030,2,1420-8938
4210169762,1,2310-9343
4210237160,2,2661-7617
4210176602,1,1996-3947
125636905,1,1464-343X
4387278855,1,2548-7205
4210227231,1,1729-3618
4210205293,1,0094-3673
4210205553,2,2722-6794
167675576,2,1469-4441
92813228,3,2090-2379
4210197632,2,2617-8745
4210181622,1,2520-6834
4210215832,1,2745-4711
182891740,1,1064-7481
4393914663,1,0351-2207
4306524514,1,2008-2134
4210175528,1,0256-7024
2764463561,2,2078-1865
4210190179,1,0341-5023
4387279871,1,2809-9311
2764744067,1,0285-905X
4393915336,1,0482-6019
4210192279,1,2093-6095
7005137,1,0094-0798
4210218382,1,2578-0336
4210187982,1,1736-3705
4210239750,1,2636-4131
4386622181,1,2696-8525
4210238799,1,2682-289X
7056314,1,1413-4152
98855836,1,1556-6072
107717769,1,0021-9207
4210193081,1,1412-0593
4210214937,2,2673-8678
25763431,1,1476-6825
68037046,2,1467-8497
4210183171,1,2284-8576
204248266,2,1872-6070
4387286054,1,2962-0538
4210226935,1,2516-2497
940755413,2,1938-2561
2764788793,2,1875-6549
4210217452,1,2621-3060
2764876583,1,1097-0967
188194957,1,1388-1973
4210237480,1,2641-1962
4210205392,1,2459-8623
4394735587,1,2468-6875
4210209330,1,2222-7415
2737113064,2,2173-0687
4393918975,1,2641-5054
4210238718,2,2670-3068
2737665817,1,2146-5266
952550535,1,0003-5769
4387280708,1,2957-6067
4390296992,1,2977-0254
35985632,3,1836-7038
4390648527,2,2631-5882
4387285322,2,2788-2039
4387291887,1,2987-4513
4210171865,2,1991-3907
4387288209,1,2786-6920
4387288553,1,2616-6305
4210185902,1,2661-4596
4210171657,2,2278-8719
4210225227,1,0350-3828
2764350490,1,2214-1804
2737558550,1,2054-5703
4210168371,2,1950-6716
4210168758,1,2117-4458
4210196512,1,1909-0528
4387280338,2,2715-6966
4210218463,1,1920-6275
4394736399,1,2964-3171
4210171321,3,2580-4154
4220651776,1,2828-1888
3035624105,2,1877-6345
4387277987,1,2030-0018
133324295,2,1435-2451
65279705,1,1319-1047
4210228788,2,2223-8379
4210213304,1,2504-186X
4210238414,1,2086-2881
4210232492,1,2500-669X
2764792918,1,0304-2243
4210218506,1,2581-5288
4210190700,1,2085-2487
2764354683,1,2288-5862
106174089,2,1942-2156
4210207257,2,2692-5524
69781331,2,1865-5742
2764834647,2,2229-3264
4210176847,2,2723-5785
2764350404,2,2454-8405
4210205811,1,2070-8785
4210239497,2,2518-1033
117342566,1,0723-2977
2764951263,1,2090-2743
4210225526,1,2414-2352
4210234808,2,2656-8365
2785369296,1,2549-3280
4210220076,1,2517-2573
4210215343,1,2746-5276
4210202946,2,2538-3760
4210197136,1,2667-100X
4393918325,1,2213-4077
4210235529,1,2458-8938
4387290629,2,3006-1733
4210172152,1,1392-0456
4210238429,1,2454-5023
2764391309,1,0911-0003
4210191928,1,0852-0011
4393912140,1,0031-7209
2764885925,1,1058-2819
4210204731,1,2042-6003
191413112,1,1529-1227
4210184960,1,2456-5083
4210240593,1,2687-0509
4210195867,1,1940-7785
4387285212,2,2746-5357
4210193994,2,1861-8227
4387282502,1,2776-4281
4387285074,2,3027-1118
17239246,2,1365-2222
4210212106,1,2312-2749
4387289037,1,2986-5956
4210214123,1,2788-5488
68581467,2,1879-3576
2764409566,1,2148-550X
140881626,1,1673-341X
4306506027,1,0771-730X
4210214341,1,2541-0598
4210195200,1,2198-9427
4387279944,2,2786-5819
4210167912,1,0172-6048
2485902663,2,2224-2759
4210201664,1,2617-4715
2765059736,1,1019-9632
2764810097,1,1342-3819
4210173971,2,2597-9213
4393913459,1,0148-8414
4210238306,2,2452-1841
4387288833,1,2210-4909
131590804,1,1082-6084
4387280815,1,1984-6894
173966628,2,1878-5794
4210184706,2,2449-8661
12812927,1,1549-8271
2764677956,2,2347-193X
4210209033,1,2338-462X
4210214221,1,2355-391X
4210219643,1,1697-2473
2764346502,2,2207-6360
168863630,1,0046-1520
4210221380,1,0340-5664
4210168219,1,2198-994X
4210196524,1,2224-5294
4387284955,1,2448-0126
4210229918,1,2433-328X
4387279837,1,2790-5829
4210232196,1,2614-1566
4210189138,2,2327-5456
4210167469,1,2161-878X
4210201382,1,2580-1252
4210194532,2,2685-3604
4210232216,2,2521-3865
4387290147,1,2986-9064
4393919855,1,2945-9737
4210211875,1,2456-4990
2736995354,1,2027-7458
2765069020,2,2490-3671
31191957,1,1073-6085
4210192749,1,2314-6745
4387285166,1,2963-8712
18047094,1,1947-315X
4210170278,2,2163-839X
84445930,2,1465-3893
115724853,1,0023-7205
2898158629,2,1619-9995
4210169225,1,0316-0041
21836410,2,1579-3699
4387284866,2,2327-753X
4210181649,1,2598-6376
4210228550,1,2471-254X
4387283378,1,2777-0826
4210237550,2,2655-6405
4210228870,1,1999-5601
161360364,1,0269-0055
99033363,2,1529-9724
4387290856,2,0976-9412
4210202254,1,1584-8574
4306512463,1,1727-8120
93137490,2,2197-9960
4210238412,1,1935-2697
4306524332,1,0092-699X
2764455841,1,1003-9511
64744539,1,0749-5978
4386872417,1,2602-862X
992988095,2,2729-7470
4210204127,1,0014-3111
4390297030,1,2768-0533
4210198475,1,1839-7662
4210223076,2,1805-997X
4393914117,1,0269-2325
4210217405,1,2665-9999
4210206037,1,2306-6407
4210191362,2,2618-1479
4210194914,1,1598-8015
4210171868,3,2448-6132
4210239801,1,1478-4637
4387285327,1,2964-4658
4210218222,2,2623-050X
4210184777,1,2211-5447
88020226,2,2044-768X
4210232461,1,1808-9569
4210169768,2,2334-4539
2756239694,1,0001-5431
2898194095,1,2213-1582
4210180296,1,2521-6821
4220650898,1,2773-0328
4387288504,1,2786-7447
4210229008,2,2357-7738
4210183857,1,2093-7822
4210177529,1,1718-8237
33786796,2,1439-4421
2764769526,1,0039-3851
4210227579,1,2564-6397
138054872,2,1745-0136
4390573822,1,2988-1633
4210172576,1,2746-2595
4210185212,2,2632-8429
4210231062,1,2413-189X
4210228323,1,2449-9072
152134104,1,1940-0632
4210201812,2,1848-0586
4210209449,1,2460-8483
4210196680,2,2801-4324
4393917661,1,1669-4112
4394736295,1,2735-2250
4387287530,1,2771-9413
4210212735,2,2191-5717
2739441033,2,2248-6992
4387288792,1,2980-1680
4393913337,1,0120-9906
4393913514,1,0160-922X
4387287814,1,2001-4554
174680900,1,1754-1441
4210176481,1,0952-9608
111727011,1,0148-396X
4210179612,2,2004-2655
4210190899,1,2474-3658
4210169738,1,0260-4353
4210225942,1,0730-9295
4210238226,1,2443-2229
4210186423,1,1304-3897
4210235513,1,2231-6108
4210197355,1,2755-0117
4387278708,1,2798-141X
4210170313,1,2199-3963
4210238467,2,2424-6050
4386622171,1,2822-2253
4390296777,1,2729-8760
4210214890,1,1944-7442
4210218857,2,2684-9968
4210205484,1,1404-3203
4210201433,1,2058-5314
4210213241,1,1450-782X
4393917171,1,1195-5252
4210182157,1,2582-6549
2764975887,1,0253-3758
4387285502,1,2964-0989
4210227624,1,2667-7849
63621379,1,0265-5527
4210198906,2,2580-1058
4387286150,1,2301-5241
4210177209,2,2714-013X
4210233470,1,2550-6765
4210221486,1,1226-7872
50383196,1,2167-4256
4306519017,1,1885-5814
4210177497,2,1664-0969
4210238537,1,0943-8149
4387290514,2,2829-6117
4210226203,1,1883-9088
4210230809,2,2326-2036
70661765,1,1540-2002
4210222047,1,2566-3445
2755775405,1,1932-8087
4210176788,2,2239-6578
4195698,1,1758-6801
4387288254,1,2685-9092
4210173915,1,0971-1929
4210184577,1,1411-2531
4210178713,2,2776-2424
4210169387,1,0018-2141
69229962,1,0015-1386
4210168835,2,2364-1088
115310785,1,0045-5067
4210203112,1,1751-4304
2764842553,1,1672-8610
75366624,1,1745-9265
4210199740,1,2320-7639
2898431972,2,1878-6510
4210171999,2,2149-2506
4210209873,1,2640-7922
2764727958,1,2288-8586
4210189953,2,2048-8467
4210200687,1,2632-2153
2764943828,1,0910-8173
2484379123,1,1728-3043
4393911160,1,0001-1460
4392228739,2,2731-6734
4210217623,1,1269-0589
4387286588,2,2940-309X
4210183301,1,2521-0424
4210173453,2,1869-814X
4210229145,2,2090-8350
4210169538,2,2448-1750
4387286747,2,2953-4623
4393916765,1,1051-984X
4210179889,1,1807-2550
4210194868,2,1760-7388
4387279316,1,1688-6402
4306506619,1,1996-5621
138025462,2,2162-5875
2764864050,2,1847-7461
2764896919,2,1867-383X
4210225036,2,2598-392X
88847514,1,0003-388X
4210205190,2,2526-6551
4210208161,1,2168-9709
4210216131,2,2715-2421
4210171631,1,2301-8380
2737265183,2,2657-4837
89947762,1,1478-0917
4210205864,1,2222-3355
2764680408,1,0070-8356
4210221528,2,2664-5971
184546072,2,1741-2951
4387281321,1,2783-0454
4210183199,2,0718-8307
4210188926,2,2364-0014
4306532316,1,1738-0510
4393918173,2,2148-7871
2764614952,2,1524-8429
2764928088,1,1743-3533
4393911352,1,0006-1727
2739444930,2,2038-9930
4210174446,2,2151-626X
4210228278,2,2195-495X
4210197075,2,1463-9831
4210219522,1,2635-0173
4210210027,1,1691-6298
2764446893,1,0961-3684
21493419,1,0734-3310
4387287399,1,2962-6153
173913354,1,1388-8951
158082692,2,2214-7357
4210175864,2,2175-2346
4210236920,2,2549-8770
2764854428,2,2689-9175
4387291021,1,2993-0863
4210208608,2,2715-7318
4210222797,1,2788-7189
4387283929,2,2809-1531
4210177072,2,2623-2405
4210227408,2,2443-4418
105007214,1,0190-0013
183937543,1,0301-4428
4387283792,2,2798-4885
31493525,2,1727-9321
4210200157,2,2614-1337
4210221262,1,1431-7486
2764547824,1,1048-4396
125273398,2,1878-4259
4210183065,2,2715-095X
185726200,2,1364-6753
2764760112,1,1948-5123
4306526439,1,0864-4462
4393915722,1,0735-4320
4210173193,2,2180-2483
4210234857,1,2456-8090
2736414181,1,2331-205X
4210221235,2,2723-7125
11131942,2,1536-3708
118639958,1,1022-1344
2764689155,1,2043-8087
25154033,1,0975-2935
2898365741,2,2444-8788
4210206998,1,2005-1190
4393918023,2,2706-7440
4210199278,1,2709-0159
4210206324,2,2522-5618
4306528616,1,0035-6255
174777489,1,0933-1719
4210177370,2,2776-0022
4387289474,1,2329-9894
4210204093,1,2706-7386
4210237090,1,2667-0380
4210168922,2,1904-8203
4210193792,1,0042-8426
4306514730,1,0082-4739
4210218251,1,0974-4053
4210212555,1,1302-6755
4210211761,1,2456-7639
4387285893,2,2637-2908
50669219,1,0366-5232
2898609469,1,2542-5293
4210187251,1,0034-8244
4210167973,1,1829-5614
4210193176,1,2621-2528
4210193259,2,2616-7409
125270255,2,1537-5358
2764417887,2,2524-1745
2764867013,1,2050-7399
4393918895,2,2656-1131
4387284490,2,2776-2750
4210212529,1,2414-5858
4387279460,2,2518-427X
4387288238,1,2549-3779
4210235894,2,2542-6125
4210207522,1,2565-862X
4210200205,2,2597-7792
4387286677,1,2964-8211
4210167826,1,0980-0891
4210182227,1,1895-3492
4210219559,1,2455-1414
4210216271,1,2167-6801
4393919274,1,2731-4332
4387291491,1,2957-3882
4210223570,2,2708-1427
2764345595,1,2067-2462
4210173615,2,2377-9578
4210170411,2,2366-8776
4210240731,1,2148-3264
4393918402,2,2622-6219
4210206186,2,2414-6404
4210199704,1,2222-9655
4210226575,1,0081-1947
194867674,1,1687-7195
4210182138,2,2414-9322
4393914710,1,0361-7017
4210189290,1,0107-4083
4210216227,1,2151-7576
4210216242,1,2412-1401
4210227219,1,2782-2222
4210225014,2,2373-700X
4210218364,2,2520-8055
4393918107,1,2062-9850
4210220801,1,2314-6842
4210196788,2,2622-2973
4210237820,1,2767-6641
127318573,2,1752-7015
4210191735,2,2394-9945
4210184813,1,0737-3759
2764776023,1,1975-4256
4390963376,2,2957-5842
4210237988,1,1574-5767
4210209099,1,1829-9563
4390573865,1,2798-0170
177779441,1,0278-016X
4210186154,1,2302-6405
4210237348,1,2549-0974
1010394304,1,2314-6133
4210182650,2,2326-1161
2764966405,2,1883-7077
4210176094,1,1679-1886
2764606606,1,0030-1558
4210167708,1,2575-8942
33975066,1,1025-9996
2047265,2,1839-3039
4210192223,1,2349-7157
4306528294,1,0035-2403
4210223798,1,2571-1075
2756180642,1,0863-0267
4306503065,2,2310-0745
4210190443,1,0447-9483
2764677746,1,1532-8546
4210168356,2,1026-7646
4387289071,1,2757-5179
4210225950,2,1932-2992
4387292912,2,2961-6271
4210240715,1,2371-8048
4210203378,1,1868-8098
4387289593,1,2986-8114
4210216233,2,2213-9281
