concept_id,related_concept_seq,related_concept_id,score
92718894,30,101555633,0.9156752
1232282,2,78548338,3.0914662
2777803007,4,22299250,4.7675314
509933004,25,132885549,3.908162
78875605,9,543223122,2.7488348
103913367,7,207318512,0.9136005
13119800,15,141713623,2.1603634
2778708355,1,2776099370,0.82010627
66509814,41,2779788018,1.8005137
141042865,33,21621910,10.802739
28420585,19,207768971,0.83860207
2780688901,11,32602459,6.055476
27362006,26,2776966350,1.0560575
172173386,21,12269588,18.970257
2780631158,2,189165786,3.645342
12294094,7,30481170,7.262728
111110010,3,182124507,3.6602175
2780300654,5,135339813,0.9118884
2781132756,10,2781197730,3.241765
30080830,59,189278905,2.7175295
150432741,12,555944384,2.9953456
2777835494,19,60525332,3.4268074
33161422,9,552990157,4.6006417
2777683974,16,2777832614,1.5426929
107706546,90,2776427868,1.0228053
2780043322,10,2778106830,1.0959663
2779219270,5,2778917026,2.3197598
2778552271,6,88230418,3.542006
2780659323,10,2779346680,1.0688515
2777418782,18,2776184368,1.5776905
2779132550,3,82552819,8.714896
52121051,35,2777946747,2.0784082
172331833,3,154030694,5.010814
2778976033,3,2776671484,0.9369624
2780572125,1,552854447,1.9163704
81332173,65,187929450,9.180023
78396525,26,164418477,2.5543642
68359772,14,106866004,2.984746
33962884,16,196644772,2.0521848
521280694,10,10050518,2.8958805
533803919,48,2779267238,2.8168056
114691636,86,2778850963,0.8457866
4918238,25,160775987,4.56096
2779764123,6,2778690821,1.2437688
116514494,6,183688256,4.1696367
139503435,7,52703633,0.9293421
2777877281,8,2780202899,3.447654
2777997956,2,2780540011,77.638466
137583809,14,148108004,10.42471
2779172887,10,11804174,3.3739095
2781288988,53,2776432923,1.8569962
193121310,63,2778044827,3.7416353
2777805442,13,58142911,0.7811808
2778597550,76,2780953527,1.590756
80469333,17,81988521,4.6373115
199004533,9,187736073,1.8901417
29985473,2,118518473,23.784609
2777996642,11,2780224667,3.0150204
2780200714,3,2778655850,1.847841
52396799,8,3673659,1.1299464
117896860,5,23134205,17.149618
2776675822,2,2776906135,1.1074944
2776256041,23,2780275434,1.2229389
529335014,73,2776617576,1.8926944
111815664,16,167135981,1.5458362
2778460671,11,161790260,18.965948
141646446,34,95628711,2.44384
2777884321,1,2777612826,23.508608
121578661,55,2775910013,11.785662
90377713,10,41878487,2.8518422
105525253,4,516920438,1.5253016
2778976237,1,67705224,11.437222
2780985876,5,2776647020,17.352982
42992933,18,15296174,1.0219973
41994538,12,97257150,1.949088
180198813,58,135302770,1.1100434
158260368,20,28890030,2.046356
94727143,17,146783285,0.96056217
4661594,23,99878080,7.6923394
2779878721,89,2776137161,2.084563
82225425,11,125099081,2.100456
5274546,5,157972887,3.1079588
2779745306,27,2779781611,2.8093655
2776714187,27,16311235,8.50752
185765463,18,2780571617,0.7975978
85817219,9,104528550,5.930293
42628150,5,2781151444,4.0262833
192327766,7,90509273,1.6031742
2781463953,1,544119611,5.7731714
2780561973,11,2778313320,4.086343
148704626,22,2777249081,1.04206
2777900319,3,14522933,5.3114085
2776045273,5,2778994108,1.8074825
188841122,6,109428209,1.1594787
172497186,5,171790689,11.574817
30228293,34,179366874,1.5404419
2777035058,13,139838865,0.9892327
75622301,89,2777434770,0.80878973
205167067,1,44249647,8.941868
158887663,9,30463267,1.7345994
199733313,11,118518473,53.000397
149364088,14,55493867,5.242611
50693072,21,169539834,1.9042966
21651689,14,2778263558,1.2782265
2778583010,10,2779483572,0.87154686
94239619,11,113231013,5.2175083
82369549,5,75268714,2.079119
2776200160,5,160464908,1.0000525
98892162,13,2779564974,5.1570516
207390838,26,16201104,3.8962083
551831248,17,201770740,9.168925
2780021526,19,161798024,2.349994
2781350384,21,2780696792,1.1512843
102309569,8,108990781,1.4261976
2778489163,29,2781147491,1.3030171
2776780178,73,2777223847,2.799057
2778080309,12,45393284,2.1542728
31258907,84,144543869,4.096232
2780626017,2,2779668173,2.473282
72727785,12,153046414,7.865984
2780197806,22,2778691079,1.2578357
84199377,4,181199279,2.6391542
40636707,3,125469278,8.605782
2776359362,12,2777897930,0.9901235
7493553,5,40238689,3.7213175
504460877,8,2779422922,6.665807
129536746,39,103607123,3.1315641
49674690,8,78470386,3.2495613
54799321,1,2779064019,5.953935
2779293907,7,2778341247,3.6674278
2778984943,16,180754005,1.9357203
103648661,7,95982191,1.0782229
2780076828,8,2777550763,0.87515783
114411622,8,197273675,5.397013
500666722,23,126298732,1.7162788
116263406,11,2777367657,1.3482411
61174792,38,2779790309,1.2640731
169699857,2,62520636,18.802698
104962623,13,192241223,2.8120177
2778868352,28,2778462305,1.4589902
22365015,10,130133044,6.726658
2780708024,23,2776867272,2.2900329
2776551725,10,2777775765,1.1932952
2779026020,3,2777292125,11.580384
2778234585,13,52208190,1.9133434
89031862,23,105768512,4.9750237
2778542049,13,174045041,0.9618138
141790741,19,2776954444,2.2627234
2776743220,12,94862452,1.2155244
2776216236,15,2779655021,0.93541634
47463417,38,35288751,1.876636
2777143679,11,2779225514,1.1952487
162722077,3,103781064,1.410792
134897140,1,2778106830,2.1654568
2776378156,15,50027330,3.140169
180802074,14,41587187,3.0907977
178008962,2,6165555,3.3028834
54506234,11,38847919,1.8503072
8708552,1,513153333,5.7055016
2778449503,28,56617239,4.8879495
130094819,9,107826830,1.4437612
100329506,9,52192207,2.12269
2775895948,10,95457728,1.0977137
2779102060,5,2780635560,1.9165826
29712632,18,64957494,2.4945881
153405242,1,2776539107,9.457756
145420912,9,121332964,3.3057814
162317418,1,150194340,11.017893
2779820108,10,2779303187,1.8205832
2780040984,28,2780350126,7.404373
106891557,10,117420606,0.88853234
184492301,13,74064498,9.17626
197153747,3,11960822,10.292884
2780884295,10,2781353949,4.6829734
107187091,15,130472188,1.1390475
13962471,2,158129726,9.620837
2778492669,7,2778426673,0.76289874
2780893092,9,2776323813,0.848914
79605941,26,167236342,4.8967323
34355311,90,115470510,1.6440195
2781252958,1,2778004101,2.2154987
35519122,6,128990827,2.9452033
149773537,93,109496249,6.3067346
152494472,8,174200844,2.632768
6358003,20,65146658,1.8825519
183582576,20,2776988154,7.520669
2777658100,6,2780192828,21.845316
2778329176,85,2779031853,0.9294444
2777648638,10,2777914695,4.21579
2776995031,7,168191866,1.5823216
2780948584,13,2778173252,8.177091
2779142602,34,2779933727,0.9901716
203915360,20,112365835,0.8659316
2779524580,8,2777180221,2.875866
83581075,4,135757623,3.6036487
17140001,4,99398487,5.247087
175205982,12,61697454,1.5867436
2776779347,20,2777905771,2.4706142
2777748165,11,2776477761,1.3484967
41895202,73,2779879116,9.091362
500440147,5,2779535233,4.5636954
62230096,9,46934059,3.5861585
2778529532,8,2780075898,1.7600389
2776981413,14,2776280935,2.1853957
158589558,1,186720457,12.987118
125873045,3,85107622,6.7043376
165603445,4,182767506,3.3554494
87668248,43,2779261216,2.146416
2777966818,28,2777629866,1.8161585
2778279818,16,2777436746,12.0139065
124148022,7,137019171,3.2201068
2779882884,11,2778198053,1.0607591
148047603,2,2779593128,5.0597334
79061980,6,153946474,3.5127723
2776443723,4,2779448149,1.5958135
2778800418,8,186037533,1.2516847
2780590879,5,13164669,2.7418475
2777302536,11,2781423770,2.2654757
87687168,9,113364801,8.3309965
2778665636,6,512968161,2.353739
2776960578,12,195855529,1.425802
2775897068,15,157369684,1.1760082
157155287,18,97546083,9.177009
546215728,92,53140260,2.0085206
27750908,4,172768829,1.8101312
2816523,78,168329928,3.3176768
60486960,6,26537357,5.2651668
547231352,8,33923547,1.0317087
2776029614,8,21922175,1.8886422
94569963,1,175859090,2.1186972
120304967,5,130981225,1.6146123
118381688,15,63655563,3.112928
2779778371,39,2777202849,4.222267
92150231,15,54355233,8.537465
2776164576,3,2780550940,14.799301
509933004,15,172173386,7.9654927
39398028,4,513476851,6.600963
4868915,34,207282930,2.8324583
111806380,5,74650414,12.233984
2777938509,11,2781017439,2.8777473
74050887,17,146160929,5.987148
2779410321,8,143128703,2.5215495
2780224649,21,145928361,0.9317702
2780641865,4,202271784,15.049898
2775840915,8,140820882,0.9821424
2776448209,19,2779982054,1.2567985
2778778583,8,168285401,1.5539391
2778489779,19,2776662696,1.2500956
2777336126,13,196647687,1.0861391
176932811,27,153015087,2.275414
174618031,93,2777919559,1.2156978
101068787,9,134895398,7.4282274
199104240,4,147176958,3.8485734
501593827,32,2776804153,15.225822
101225446,3,55610538,3.015644
87210426,11,108489624,4.350673
2781271823,1,60229501,7.1168704
163981777,1,52487910,3.1330373
17341445,18,83640560,1.4720371
41417386,2,2780320707,6.242808
78635371,2,551020850,3.7187688
2776828364,41,2778108375,1.9884862
2776506252,1,143128703,16.64212
54486226,16,6976274,4.6333904
204232928,59,49651878,1.0490264
170334801,11,15744967,1.7667582
127416549,9,43315350,1.0475628
158016649,27,48879800,3.0007384
2779672106,3,2777292125,6.587532
82495950,21,59143045,2.3005574
111350171,17,88829872,0.96153545
162078301,15,10138342,1.4391468
182260160,15,16889073,4.3672767
14036430,5,104317684,0.91922104
175551986,4,127313418,15.9523535
2779489039,32,2777975735,3.3743868
2775960720,7,180650514,3.583736
2780660124,18,2780054484,0.9404328
2778414643,16,2778677841,1.0546933
187460315,17,21001229,8.032037
158456648,9,91717678,2.36297
155785087,26,553683147,4.0088134
96305052,3,114990195,2.7212656
43067198,10,18231593,1.0173019
2778079784,6,6832461,2.3121061
2781229154,7,2778910314,5.618729
514695523,24,2780926202,7.25388
2777899865,7,2781026528,2.0511646
100220837,36,117220453,1.4156637
117845153,7,58228006,1.3952585
166047926,53,2779467868,1.5185751
2780644076,2,2777515222,3.2839298
73905626,36,94624232,1.2608083
2777805458,11,2781063702,0.90431726
136953436,16,51679486,1.7157023
2777065887,10,2778802184,4.1740303
113089479,3,32946077,6.4802938
40077939,15,2780416260,1.0608357
95373548,15,1276947,13.294003
2779506122,7,2775984611,0.94668245
2775928862,7,11804247,1.4098428
22243797,15,17964538,1.3724649
2777321455,21,7769488,3.5039227
2776634560,3,2780520971,4.2560954
81288441,18,2776328434,1.3525567
175092762,12,50477045,6.1864243
2781087480,54,2779086053,2.340564
46451311,4,31258907,6.5085974
2779873701,4,512654426,21.451937
33135215,16,72169020,8.3093195
67388219,27,2780224649,3.431493
124223222,7,12404463,2.9118044
97037327,2,121587040,2.7851815
52384281,3,21016645,2.4048927
2779190346,5,2780441642,4.685413
2780508347,11,101755528,4.991896
36503486,6,110121322,2.3466213
69305403,54,127078168,5.5753675
191021860,9,74650414,5.113626
69118416,3,2779603750,6.5138574
24337046,7,173608175,0.8218274
86243350,16,55610538,1.532336
2776445513,1,2776981874,3.2666335
2777844070,7,2776042228,3.7077334
2778058571,9,2777911890,6.16676
73752529,51,148027188,9.110589
176150650,19,196348190,2.0715508
2779391668,1,86339819,4.6053224
2777111884,24,2776572681,1.8040222
2780052172,7,2780778831,0.79814285
79236096,4,156772000,5.405653
145734084,4,101990758,1.7497374
3753494,19,2778102761,2.1020966
7959160,7,182124840,2.110286
147497476,4,8797682,18.650028
143791395,10,17648541,2.926251
169268690,21,35655370,2.109968
2777579429,10,2776254738,1.451834
20497413,12,188147891,5.766185
136389625,25,113238511,4.9997506
2776067542,1,161509811,9.542963
93015806,10,2779762769,2.103921
542589376,72,2778166601,1.0102077
166955791,2,199360897,6.471704
2778841284,13,2781472170,1.1012472
160892712,9,2780343419,2.6874003
34957205,9,552990157,9.162843
157837121,13,2781195155,1.0025177
2780831388,4,2780756443,8.187409
2779840689,10,2775859393,0.9646728
182203180,55,2780104272,1.2013217
163691529,28,130895681,1.0971731
139059822,9,163861444,1.8769727
18140158,1,147370603,5.4492545
135628077,64,107924113,2.1058612
143409427,39,556910895,7.690621
47056694,9,63531555,2.5107648
187758679,11,32809988,3.1668103
2777913248,18,2780499168,0.96817577
2778199166,11,2776954459,0.88442796
83833204,7,311688,0.8174912
553683147,24,191616025,1.1734223
13205572,26,2778924455,1.7270751
170552419,2,31827203,5.191131
2776316342,48,2776794632,0.8121653
115038398,4,22818535,11.781099
122413508,3,2778564307,3.4448032
2778966966,5,2776809568,1.3904514
2778910407,3,2778442489,2.158554
2776804220,5,509535802,2.3270738
2778078955,22,90342290,5.4768157
2777235683,26,2777857640,7.355277
175347309,3,15744967,1.7219867
33161422,50,137993225,1.2481982
43867161,5,171428510,9.173554
139793654,5,48575856,4.469533
2777783341,13,14279187,1.384827
77714075,1,40745267,5.1241117
2775862927,10,2777766275,0.9142748
2779712906,5,2777640183,2.3522303
11722477,28,159606330,1.9428267
40692019,4,86339819,12.398989
40018170,5,513653683,8.448093
2781182431,14,2780427987,6.134829
2778425758,36,2777546689,2.8648863
169029255,8,95982191,0.9591824
111582010,14,112124176,0.9463664
2779946567,6,2779895586,5.8990006
59999672,5,2776000893,2.7954633
13260007,14,180747234,1.1207422
2776094402,1,146759223,4.680464
58548122,12,38316802,1.2141091
177067256,6,2777421447,2.6284957
168261976,13,98539663,1.541907
83483360,18,121332964,2.3861022
46934059,43,2778712577,0.96285516
142475440,12,2779408389,2.1294003
191427057,9,2779233841,1.9171816
2779033419,2,2777106239,1.9573894
2776603339,3,2781140480,2.2212572
2777473665,2,2778455923,1.7124414
84606932,2,98717036,16.392256
2776981409,3,2775832897,9.997785
122434488,12,119088629,1.260878
2778001312,10,39944091,1.2205243
67715294,48,141268709,14.434511
138777275,5,151342819,1.1288221
84309077,47,56154687,2.9453008
114679195,12,32552466,1.4732075
2778772087,8,38710091,1.1758823
38409319,1,2781278361,10.81524
2780467284,4,2780674031,4.260889
2779186577,9,2777240379,3.9297373
2778375133,16,102690226,0.9052308
2776264970,16,2781460079,1.5799003
175093008,3,93636275,1.976922
65764964,3,2776051709,7.0055623
186868789,17,75545042,1.491378
2780838233,7,2780928512,7.0403905
24373527,15,97541855,1.2728816
127992366,9,2779564974,1.1141679
204389451,15,2778106830,10.065876
2779973185,17,2776752453,6.5839453
2777846895,10,2779812621,5.488365
180645754,48,137877099,2.1759353
6128204,34,55637507,0.97878814
30049272,18,45273575,3.7412522
2776882836,12,2779984381,9.734121
2779276759,18,2780868391,0.7981182
2779131611,79,2778889330,1.3633626
2780402615,2,2780494471,2.520816
2776552330,42,2780374578,2.3660724
2777189754,11,2780495277,1.8126583
11625366,11,88519622,0.9790206
206255140,1,109209724,7.118999
2777295749,13,2776319952,2.0005965
146867326,1,159249277,16.105324
2780042272,1,2781000418,7.5547013
2780041246,7,505870484,4.1428514
54924851,42,63651461,2.40146
2777642389,5,2776024380,1.1056178
119948110,3,88196245,1.1504271
2781385661,5,2780110798,3.867851
179053475,9,197341189,1.8572998
54175244,15,56856141,0.9244397
43535742,39,68170385,1.5841852
2778023920,3,2777575956,2.3793423
74187038,12,181199279,6.8477716
123729979,10,192391303,1.1722323
2777241282,27,2781171960,1.3396883
119008658,10,40700,0.8861629
181204326,14,154945302,1.1294739
2780440149,12,141071460,3.8477676
2778119762,16,2778083895,1.6807712
25366896,13,2780158455,4.608129
2776634448,40,132141352,1.3774476
47768531,21,32561294,2.118851
7040849,9,106825181,1.705548
46175816,38,136364276,1.7311131
142930883,10,134895398,1.910318
2779972918,25,2779015954,2.1158648
2780021121,50,2781052401,0.919951
2777710833,6,2778449503,6.7039065
152880691,50,113041634,0.8806784
104267543,26,288623,6.197804
2779071816,1,8502773,3.8764648
103945485,8,102519508,1.4932418
196330066,5,2778256703,3.833877
141674004,14,2776878037,2.9846325
2776531899,14,2780819430,3.4128356
67616677,14,23922673,0.9703107
2777332933,81,2775856698,4.3214293
60782215,2,88230418,3.053655
2779000468,7,74126248,4.462732
86772948,21,25148115,2.135045
96622800,4,11343654,3.1175618
2780742623,16,2776444015,2.935548
63385615,10,161003726,1.4643445
42611778,9,25797200,4.541764
25432639,3,67908869,1.9223202
21822782,62,159238334,1.9033256
95950515,6,2779196632,6.3009205
2780136152,12,2779256693,4.579986
189278905,14,147120987,2.5793452
2777023900,6,2778313795,4.5708613
2778487983,8,2780109367,1.0284928
2778650131,14,2779998641,1.2306732
2780098789,8,22222904,2.546397
59087194,15,13183059,2.5761325
2779559962,34,108447607,0.9299501
158245101,4,2780545010,0.99946195
175316100,1,13336665,3.1962364
526903357,17,83948199,2.165295
176398731,1,120330832,12.043572
2778216191,16,2780822795,1.4083976
2781155112,3,2776867272,2.1620722
552594755,25,2780260515,1.4787556
133588205,3,1793878,2.7419589
2780741286,10,2779652256,2.032843
63540848,15,165136773,3.9768238
2779926853,11,523546767,2.365371
127765767,11,86966772,1.6963301
2780705257,14,2779437355,2.0517669
2779018100,2,50792906,11.760187
2778758649,16,137355542,3.2228825
78885561,10,28859421,3.6546705
2778941446,5,2779177272,4.2366705
149034497,22,151810110,1.4152802
41282012,37,30951146,1.3495786
98002172,10,111368507,1.9112943
92866567,70,204701346,2.1178756
41607394,20,12668873,2.6870055
56803174,8,60434167,3.8228657
2778098436,11,2781352123,11.606649
96627749,57,111278513,1.3454565
118817206,90,126384245,1.1269208
2777903624,8,64434820,1.1161886
505970983,12,199289684,1.8655386
2776348555,22,2780908675,2.42425
100773827,3,104317684,1.2748832
151420433,39,111538826,3.683331
2776033948,6,92150231,2.715124
178609977,8,186921422,5.734227
2781188878,13,162919384,1.6688548
77360908,9,12868164,0.7617542
2780120953,15,48580701,8.010256
183206440,26,2777834853,3.8743868
147412999,1,156801008,15.504906
2777042810,8,163528473,10.871456
42045870,9,2779560616,1.9989107
2778313021,5,2776551883,15.849009
168402607,1,34413123,1.7018068
125773388,30,2777478746,1.4454157
2778852064,24,146998594,1.1316329
2776980637,42,89311334,4.5656915
2779621917,7,2777300911,1.4282439
