work_id,affiliation_seq,institution_seq,institution_id
1970015967,2,1,7882870
2484169816,1,1,181647926
2981811830,2,1,1285204247
4388535204,1,1,9360294
2066061927,1,1,142263535
2088437294,1,1,205783295
4241820760,1,1,208333798
3210889237,1,2,2799853436
2981739243,1,1,4210113274
3046296278,5,1,1343551460
2266413649,1,1,1334819555
2005396104,1,1,181391015
4386386486,2,1,56590836
2804743297,1,1,27357992
4281614176,3,1,52357470
2037773692,1,1,130438778
3088698827,1,2,4210098257
4225551608,4,1,4210087691
4396646337,2,1,254887060
2066132299,1,1,4210126298
2078951638,5,2,134276161
4200271014,1,1,80046288
2023766870,3,1,19880235
2025142604,1,1,3125347698
2015049506,3,1,165682329
2794538035,1,1,4210096661
1697153862,1,1,12912129
4210770850,1,1,149744451
2137236837,79,1,154130895
4290619500,1,1,2799428867
2314944716,1,1,176453806
3178766814,1,1,16609230
2293839488,2,1,204308271
1981074649,1,1,201448701
2023940150,1,1,4210110652
2390228311,1,1,113940042
2121698379,3,1,182083151
4387999744,2,1,53888640
2067944459,1,1,4210096452
3004481058,2,1,146500386
4318591547,1,1,60488453
2365007486,1,1,4210102264
2992389179,3,1,116953780
1977216362,1,1,10091056
2317363601,1,1,159176309
1981259598,2,1,102322052
2048410474,1,3,183225218
1971289731,1,1,157286207
2081629172,6,1,27837315
2921652421,1,1,2799503643
3036426355,2,1,4210126310
3128649125,1,1,121883995
137869242,2,1,187986737
4361981157,1,2,4210160793
2760294292,4,1,28006308
2106745847,4,1,132446568
2079410546,1,1,4210099069
779439832,1,1,4210096155
2885252519,1,1,107766831
4392948692,1,1,926574661
2054714069,1,1,1299209451
2884877762,4,1,151201029
382937116,1,1,204824540
2286704752,4,1,4210134544
4386873906,2,1,159389169
2030098840,1,1,4210125823
2615886780,1,1,4210127845
781907564,2,1,157674565
4206755297,3,1,131249849
4313626993,4,3,4210148048
2601723547,1,1,1305343817
2116470333,1,1,75027704
4385187391,1,1,145286018
2057253092,1,1,3019092743
1995779584,1,1,25998863
781191730,8,1,4210122519
1860592323,1,1,4210097306
4225544430,1,2,51579864
1516449945,1,2,161548249
1928467223,1,1,170935008
4285088739,3,1,1327237609
2971183732,1,1,4210135297
2402540513,1,1,1334819555
4308188861,12,1,913481162
2394799707,1,1,4210145784
2020211442,4,1,4210140176
2599348201,6,2,4210087697
2167941163,3,1,193662353
3011162981,1,2,4210144404
2028330467,1,1,4210120086
4390840898,1,1,139322472
4304689526,2,1,2802180866
1981626379,1,1,40120149
3099219667,2,1,9267121
2319830159,1,1,1314466530
1987334970,1,1,82284825
2096950829,1,2,184759092
1972596542,5,1,4210129261
2982692679,5,1,4210160531
2081606122,1,1,2800512976
2978752368,2,1,2801988807
4226372491,10,1,165932596
2259931898,1,1,41832843
2152459120,5,1,158743462
2604323022,3,1,31512782
2039434907,1,1,47818738
2752785339,6,1,24354313
2956134107,1,1,4210110529
2414654298,155,1,135310074
4365151707,2,1,4210104969
2085915739,1,1,4210149455
4398593628,1,1,919571938
2361089180,1,1,21945476
4301349720,1,2,4210154378
2686372702,2,1,4210086514
2152775235,2,1,123443094
3128142111,1,1,97018004
3035773964,2,1,47327664
1575832433,7,1,255234318
3024433364,1,1,2800006345
1982629920,1,1,135598925
2783258054,1,1,158708052
2901499084,2,1,204722609
1994298723,1,1,76835614
2973094404,1,1,16609230
2767391683,1,1,4210129891
2176114223,1,1,4210158298
2044283101,1,1,113306721
3163354270,6,1,74801974
2063273921,1,1,157417397
2532861475,1,1,190085865
2068731782,1,1,60134161
1992403795,3,1,223822909
2139965010,1,1,1289387233
2036360664,1,1,150729083
2012462554,2,1,175532246
200197808,9,1,204866599
2984229786,1,1,62916508
2114491972,2,1,204465549
2799916182,1,1,24603500
4220712879,19,1,204866599
2908153227,1,1,74801974
2940608306,2,1,202376891
2171072251,12,1,2802928900
3000658903,2,1,88085062
4394166976,49,1,4210164332
2414508376,1,2,4210089004
2064224794,1,1,94624287
2910772480,1,1,150229711
2059666304,2,2,4210158293
2827501587,3,1,122140584
2120076855,1,1,172427033
2975895914,1,1,2800865141
4388809319,2,1,41775361
2064870118,1,1,99041443
1985476778,1,1,82002896
2588709641,1,1,83519826
2964606056,2,1,114017466
2396038900,9,1,2801952686
1975210360,4,1,121934306
1590220149,1,2,4210123402
2148143848,1,1,181647926
3121540213,1,1,204250578
2115839125,4,1,193775966
4210473773,3,1,138689650
2012735088,2,1,51296178
2006235961,1,1,159176309
4234805918,2,1,78807220
2003241398,1,1,201537933
1963524560,1,1,902853133
2070249447,5,1,129774422
2011544396,1,1,154526488
2911966009,2,1,61923386
3086030278,4,1,110083240
2020825228,1,1,111088046
2074983285,1,1,95457486
1976759288,1,1,126307644
4247771721,8,1,116465919
2477156112,1,1,904495901
4294672325,1,1,245308123
4293217793,2,1,4210139442
4317213387,3,1,1289243028
2027098887,1,1,4210166638
4309622909,2,1,73779912
1967862009,1,1,1293448361
2050542142,1,2,28166907
2122814689,3,1,298625061
4238699190,42,1,74788687
3135255792,3,1,148366613
2805262470,3,1,154526488
4394747909,1,1,4210100927
3162464845,1,1,2800713431
3005168181,4,1,4210098472
2048379322,1,1,187531555
4289261700,145,1,4210099336
3195557672,1,1,36258959
1531939617,3,1,4210088791
1977881596,1,1,4210136939
2550375785,1,1,2800188116
2900566667,1,1,181343428
3197701638,3,1,125749732
2883264669,4,1,2801179840
2027472869,2,1,181343428
3199811929,1,2,4210161128
1503727325,1,2,41369458
3130054367,5,1,4210165038
2153277147,2,1,79620101
2010729408,4,1,27837315
2061950945,1,1,181391015
2019028636,1,2,56067802
4213393524,1,2,8204097
1997654885,1,1,71966907
4254297817,1,1,889458895
4394394693,1,1,75929689
276834880,1,1,79576946
2901114473,3,1,168639165
2737532469,2,1,4210140869
2085300429,3,1,4210142787
2030503894,2,1,43439940
2945450615,5,1,4210153869
3047251538,1,1,204824540
2065237731,1,1,2800863004
3014111350,3,3,4387152206
2621032941,2,1,161127581
4310016442,3,1,4210133352
2280004762,1,1,4210146008
2969092386,4,1,70640408
2953004579,2,1,130438778
3020130936,1,1,13144388
2562292759,4,1,184840846
2047535318,1,1,2801838318
79992592,1,1,4210090479
2097904267,2,2,192268740
3102320706,1,1,4210145693
2030601092,2,1,1289243028
2002231341,2,1,64281891
2012765444,2,1,2801562428
4385336003,8,1,11944219
2166407441,1,1,111088046
2998450879,1,1,4210115195
1971951727,1,2,4210105554
2606135474,4,1,133731052
2073495273,1,1,2799342194
2038339284,4,2,4210144228
2349351171,1,1,1334729051
3133980189,2,1,26538001
2479922952,9,1,152743029
3032605531,1,2,2801228662
3090737872,4,2,2802557943
2073692937,1,1,1294671590
2078775482,1,1,12079687
2941411484,3,1,141649914
3087289436,4,1,165560825
3002753501,3,1,20497027
3130106363,2,2,47720641
1559091080,1,1,201448701
4252993310,1,2,39727005
3161815894,1,1,4210162392
1558877828,2,2,19820366
4327796612,2,1,127859547
4388740267,1,1,90610280
1969553304,1,1,36234482
2500756979,3,1,4210126311
2034485276,1,1,4210150146
2561214156,1,1,4210133239
2082010602,1,1,4210129850
3120997867,4,1,102197404
2165058307,1,1,44461941
2415225979,1,1,205783295
4400027253,1,1,39470171
1582830046,1,1,4210119058
2023367981,1,1,63634437
2771036807,1,4,204730241
2030062209,1,1,1629065
2470914821,1,1,174458059
4319320907,2,1,4210161261
4233623317,1,1,26092322
2139499156,1,2,4210091279
2801698633,1,1,119182057
4394240197,30,1,4210167226
2576647635,1,1,9217761
3025546827,1,1,4210153989
2038315038,2,1,5023651
2063333120,2,1,4210130650
1586516333,1,1,4210125245
2067105166,3,1,114027177
2004560508,1,1,4210131455
4311113946,2,2,4210088164
3190642709,1,1,94624287
2283475911,1,1,2800392737
1988495444,3,2,2801680663
3138117037,4,1,45084792
1850439759,3,1,2802331550
2074584632,1,1,2799471739
4283360267,14,1,98704320
4378763189,1,1,1294671590
2171189070,1,2,165932596
4376123296,1,1,4210155680
2365170349,1,1,4210166335
4388416156,2,1,3020190299
2802280587,1,1,36258959
4211194496,1,1,52099693
2005787476,2,1,19820366
2944382887,15,1,98704320
4399323091,1,2,2801766991
4288885911,1,1,47720641
1493424186,1,1,4210136386
2114394390,3,2,121847817
2765967669,1,1,199143407
4293011144,3,1,184681353
2101759181,2,1,2799614521
3016284252,1,1,56624758
4291195024,1,1,183067930
2899359801,2,1,23946033
4220847193,2,1,4210104433
1485116526,1,1,40542001
2068203593,1,1,7935750
1524200572,4,1,121980950
2160086998,1,1,126596746
2906956017,1,1,146399215
2938438444,17,1,4210133994
4292562440,1,1,4210100404
2108297816,1,2,84218800
2150673489,1,1,860889466
2949384932,1,1,74801974
4389246938,16,1,1288882113
2027334613,1,1,2799318839
2964193737,2,1,108688024
4213326957,1,1,162827531
4362537335,3,3,131249849
4391353301,17,1,4210149100
2107565586,16,1,195460627
2119271663,1,1,32021983
2796229507,1,2,2800363604
3072241806,2,1,159385669
3047151265,14,1,4210124872
3086324459,4,2,28407311
4249513097,1,1,1296045107
1923135522,1,2,4210130048
4381746251,1,1,4210156066
2965482813,1,1,1314596251
4394970985,6,1,119942284
2167422283,1,1,196345858
4379509251,3,1,1335113835
1492055927,1,1,12379730
2587434648,1,1,4210152518
2351867140,1,1,4472751
2556846743,1,1,100098275
4312782086,1,2,4210158432
2950970102,1,1,1332737386
1574700798,1,1,154570441
2016010741,1,1,171210897
2133025179,1,2,158842170
4290272445,1,1,4210140757
4206176512,2,1,146620803
2528330219,4,1,1323843004
2314255296,1,1,1296810283
2162820159,8,2,90237989
2079289434,1,1,4210085921
2407781685,1,1,154526488
3086410687,4,1,24676775
3122701803,2,1,95457486
2040558492,1,2,2799888343
2892865339,2,1,110200422
4248847451,2,1,98358874
4244941741,1,1,98083888
2604435198,2,1,21376657
2129395023,1,1,143413998
4377427767,1,1,95990688
2044200581,2,1,4210104871
2131702837,2,1,1294671590
2040238735,1,1,130238516
2148423518,2,1,71503853
2011082060,1,1,9300472
2046686543,1,2,4210100113
2954818599,1,3,71650599
2788321261,3,1,90803817
2811453918,2,1,168180000
3046970017,3,1,1303474014
1995037180,2,1,151295451
2168587027,109,1,47508984
3002639088,2,2,4210124766
2109816469,1,2,2802612298
2141727932,9,1,197251160
3191170233,4,1,74801974
2566828443,4,1,112862951
2012870477,2,1,24676775
1539638066,2,1,188973947
4221089116,1,1,52357470
1971904947,124,1,57206974
2892555391,2,1,130828816
2034190288,2,1,126307644
2041258758,1,1,1288882113
2806817269,2,1,91123046
3166301632,1,1,24676775
2094557802,2,1,4210097146
1508022949,1,1,2801333002
2331929710,1,1,17974374
2084359999,7,1,111088046
2620271969,1,1,106073371
2007071336,1,1,50928471
2605409138,1,1,70703428
2062703966,3,1,4210162871
2106891451,4,1,4210109567
2591764211,2,1,181656237
4400139090,2,1,4322298
3091771139,1,1,154057602
2017522573,1,1,2800808646
4401568503,1,2,4210102047
2107561848,3,1,1283280774
1977415794,2,1,154526488
2377772307,1,1,4210098607
2776275456,2,1,39333907
4283170098,4,1,2802841970
3108570593,2,1,197869895
3097003492,1,1,170583851
3026598156,1,2,4210126060
4297910677,1,1,193478522
2172215794,1,1,98677209
2020518650,1,1,79619799
2038193330,3,1,190082696
4234228104,4,1,1334415907
4220757481,1,1,47720641
4318249918,1,1,142606810
2230573978,2,1,163423212
2753614595,1,1,4210132395
2971472083,3,1,170935008
2973123616,4,1,201537933
2089890014,1,1,74801974
4296000858,4,1,4210134249
2512669272,5,2,2802557943
1967584653,4,1,4210101563
2769467618,2,1,4210120975
2127175794,3,1,83019370
4390193659,4,1,4210122112
2016429944,2,1,139322472
3023692150,5,1,34352273
2044431899,2,1,2800562746
2996181392,30,1,176453806
2329995767,5,2,4210152596
2595440949,1,1,4210116872
2025948198,1,2,27920566
2942097341,1,1,90610280
2921848139,3,1,87216513
30746305,1,1,143397708
3112384341,1,1,4210108408
3006479481,2,1,97018004
4396978149,5,2,76130692
4400007724,3,1,225661044
5145611,1,1,205274468
4383219843,3,1,4210153181
3042323002,2,1,4210150191
118892583,1,1,170201317
2972736881,10,1,183519381
4253767952,1,1,4210124538
4237142203,1,1,196272386
2887502250,1,1,150729083
188982431,1,1,176453806
4396592809,8,1,241749
2142139403,1,1,79576946
2010520916,5,1,40120149
4366321624,2,1,38877650
2560186191,2,1,19820366
2809329357,1,1,29617571
2343664997,1,1,100066346
2949891949,1,1,126601174
2104234341,3,1,170239107
3106148560,4,1,4210120293
2054850815,2,2,2802709434
2898016740,2,1,157492648
2018242338,1,2,4210145392
2738910913,7,1,129801699
70945472,1,1,75420490
2112353098,5,1,23732399
4244466904,2,1,4210093608
3140692983,4,2,4210102302
1042944600,9,1,4210143172
2044265298,4,1,1174212
1955605225,3,1,170201317
2116445401,5,1,154570441
2005617021,2,1,121820613
2999069090,1,1,4210111762
2059741110,1,1,4210150574
2023408144,1,1,241749
4226165220,1,1,294094635
4210371640,1,1,58152225
2100682859,1,1,69737025
1998277436,1,1,40347166
2015127031,3,1,48843708
2031757101,1,1,1342360035
2025173339,1,1,1330342723
2766754076,1,1,3130004620
2015249720,3,1,1288214837
161447330,1,1,40347166
2043857107,1,1,55769427
2998675128,1,1,19820366
2465503883,2,1,145872427
2038462822,3,1,106785703
1967482860,1,1,80188885
4295817295,17,1,4210111187
3120259836,1,2,172780181
2161849016,2,1,157725225
2886840154,1,1,112090838
2059632871,1,1,119182057
2120795340,4,1,153718931
4381740903,3,1,223959643
2011819735,3,1,129604602
4213122666,1,1,55302922
2076625134,2,1,848706
4285117903,1,1,52590639
2238078455,3,1,4068193
2522098606,2,1,180923762
2094552111,1,1,19894307
4285712732,1,1,94625822
2150026662,1,1,27837315
2039043079,1,1,63772739
2091269069,3,1,1289784979
2079807303,1,2,62916508
4239835480,1,1,24603500
3126370183,4,1,1342547582
1988498009,7,1,201448701
2005660651,2,1,67031392
2019897158,2,1,2802619606
2400880926,1,1,155671955
2081389187,1,1,69740276
2520031265,3,1,83519826
2350466981,1,1,91935597
2935315880,1,2,4210097307
2429556004,1,1,43777268
2124104413,2,2,4210124557
3046017054,4,1,4210119387
4388972750,1,1,95674353
4303628116,6,1,4210120508
4397024389,1,1,4210090131
2379369543,1,1,24185976
3107105903,4,1,189442560
2000926918,1,1,100532134
4324150364,2,1,4210098034
2171265331,8,1,4210109156
3003558057,1,1,4210149079
4386156830,4,1,24201400
1984138818,1,1,200763008
4388734098,2,1,57825437
2998049187,1,1,4210128140
4311114766,1,1,55712492
2327090251,1,1,2799330578
1534007328,1,1,3130997290
3083508784,7,1,75124487
4398717851,1,2,70451448
176548669,1,1,4210088826
2103661468,1,1,196345858
2885910059,4,1,25846049
3193417673,3,2,4210108480
2010286763,4,2,4210127473
2114349103,1,1,1307497284
3217809427,1,1,55547365
2886490300,4,1,204778367
2014195253,1,1,200296433
2985116134,4,1,150468666
2508554159,2,1,4210133583
2999697515,1,1,111979921
2075346254,3,1,45294948
2336483463,1,1,4210106229
2333894245,1,1,149213910
2906139368,9,1,2801075135
2051666888,1,1,46247651
4386862374,1,1,99065089
1986745432,1,1,35344726
3025403713,1,1,2800713431
2019697148,4,1,141596103
2489734851,2,1,36258959
2558644491,2,1,155837530
3134912901,4,1,270441400
2393191773,4,2,4210148138
2370460715,1,1,152033890
4388759964,2,1,4210121467
4306735000,3,1,5847235
2333582148,3,1,130929987
2094693305,1,1,98704320
2612497860,1,1,119896790
4249544606,1,1,872248612
2335222719,1,1,4210112727
4367316697,7,1,172901346
2745406771,1,1,41125697
1999940591,1,1,55732556
2520674511,6,1,154526488
2890847598,1,1,4210143094
4366168141,2,1,4210108816
2276045515,1,1,172675005
4322004061,1,1,142606810
4213015376,5,1,4210160030
2046457786,2,1,20529979
1748472483,3,1,23923803
4294675939,4,1,201726411
2793691042,7,1,1283280774
2004103107,3,1,4210107612
4253222756,2,1,202103088
1923337224,3,1,40034438
3157510434,1,1,4210150789
2405249234,2,2,31746571
2413888113,3,1,180670191
1999450240,2,1,241749
2006941567,2,1,157725225
4247157916,1,3,204730241
2042499597,1,1,78650965
4289080529,1,1,205349734
4318762879,11,1,4210124474
4291340637,1,1,4210090246
1959421936,1,1,1330342723
3136281381,1,1,4210166499
2032107446,2,1,180670191
3008859306,1,1,157614274
4214763764,2,1,4210144223
2772223842,12,1,4210105320
4392142529,2,2,4210113286
4379523509,4,1,2961216182
4390103964,1,1,25217355
2987997241,22,1,2800445679
3111923995,1,1,4210098061
4296727307,1,1,21700936
2058765148,2,1,132053463
2059777967,2,1,66514158
2746167729,3,1,1292875679
2655403531,3,1,156971308
2996306332,3,1,27483092
2065737164,2,1,205274468
3099226599,34,1,4210159940
2965210736,3,1,2802862759
2765573736,1,1,2800849109
4312527324,1,1,90871651
1976698025,2,2,4210117453
3097566165,2,1,848706
2608199452,1,1,154099455
2044406511,1,1,4210126328
3157177182,3,2,283262890
2113092059,1,1,161103922
2020257279,1,1,5681781
3102118059,9,2,4210106256
1875676208,3,1,118501908
3031757610,1,1,4210139237
2046266082,1,2,74801974
4394538668,2,1,4210125520
2071956157,1,1,91136226
3125932328,3,1,31746571
2272741855,1,1,872614749
2096807922,1,1,97626857
2014766217,1,2,4210087039
2158499384,1,1,1340210623
1982690685,2,1,136199984
4221032967,1,1,97455420
4286543003,1,1,14245010
2065277599,5,1,132735039
2658218685,1,1,4210137740
3040377153,1,1,181326427
2398863937,1,1,62318514
3110783086,5,1,21881038
2996853729,1,1,165390105
3021196172,1,1,86519309
2393866241,1,1,82880672
2790745809,2,1,19820366
162794495,1,1,24830596
4296782700,22,1,4210147440
2264715905,2,1,52418104
2150141006,1,1,4210116523
4312210796,4,2,4210153126
2063304381,1,1,63190737
2967329333,5,2,4210103776
4239471233,1,2,2800444561
4294200375,9,1,97018004
3210899438,1,2,28166907
4315630624,2,1,1294671590
4389977502,1,1,5561750
2076329947,1,1,1280536761
2020013317,1,1,114531698
4224103013,2,1,3018483916
2284070703,2,1,4210164711
4211190540,1,1,40253897
2075678264,1,1,47251452
1889019185,2,1,27837315
1607514433,1,1,98358874
3134833737,1,2,4210111135
956528565,4,1,2800154431
4393338832,1,1,98251732
2555318880,1,1,2799810450
2131791055,2,1,130769515
2529088643,2,1,63341726
4384451815,4,1,308837
4399026899,1,1,4210138412
1495787263,1,1,162868743
2349688887,1,1,108688024
2963647723,1,1,169045520
1984948650,2,1,4210117619
4401723115,4,2,63525965
4296611831,1,1,4210089340
2063716834,1,1,180949307
2479921388,1,1,60559429
3203501965,2,1,4210152270
2138657946,1,1,1284541357
3035115002,11,1,4210127641
2382404460,1,1,900231141
4206998845,1,1,3129553732
2574870843,2,1,2250650973
3212948434,2,1,188626449
3165601620,1,1,171210897
2168907072,2,1,2800315037
2039383301,2,1,154202486
1598966730,1,1,100066346
2001937356,1,1,98358874
2365714634,1,1,4210119120
2162078730,6,1,2800392559
2796725861,1,1,122296185
2990039386,2,1,48430043
2079205227,1,1,102322142
2381367210,1,1,4210156022
2209116786,1,1,4210112439
4200008689,3,1,185443292
2126554959,1,1,130238516
2471413460,1,1,913958620
4362556816,3,1,199305430
2183803952,1,1,156144747
2150198533,2,1,1301076528
3165978572,3,1,335365548
2607272016,3,1,4210114158
4210316569,2,2,36075867
1987834017,4,1,185261750
2013665025,2,1,1299303238
3151863027,3,1,103320735
3157483424,4,1,27837315
4285496182,2,2,4210139449
3215856261,2,1,4210121101
2789631544,2,1,4210137179
2185274682,1,1,65143321
2000830715,1,1,1291458624
2104666910,1,3,78577930
3049588457,2,1,4210126319
2813503869,135,1,4210089019
4394968110,1,1,6178835
3006437358,1,1,124158823
3210516254,5,1,114794399
2992631703,2,1,2802871645
2028899417,2,1,13511017
2947318026,4,1,124486421
2463366044,2,1,251424209
4251780474,1,1,82951845
2804787987,3,1,2802603000
2626285536,1,2,4210087166
2691490023,3,1,4210098822
3020905899,3,1,141584323
2413776126,2,1,30558944
3087947277,1,1,112754052
1540717054,1,1,149768937
4226108694,1,1,199305430
41834837,3,1,1321296531
