concept_id,umls_aui_seq,umls_aui
2909484148,1,A17901473
2910041202,19,A2941286
2910151845,2,A0554669
2908843662,3,A24324044
2910389531,16,A8352758
2911092814,2,A23970516
2909985455,1,A1643931
2910806222,1,A0168362
2910114146,4,A24260037
2910215949,11,A2930257
2909723608,3,A24583235
2909460087,6,A20050612
2909531985,6,A26641479
2909697275,1,A0317426
2910427641,2,A26644846
2909241879,13,A25728459
2909309622,1,A0110203
2911038130,6,A24379477
2911140283,9,A18936883
2911038130,8,A24839562
2908963076,2,A0411036
2908665234,5,A18591585
2909763251,2,A26981314
2909802241,9,A13900860
2909371672,8,A0696131
2909088125,2,A18624390
2909731932,8,A4387313
2909637497,8,A22883220
2910166804,3,A2936765
2909214880,2,A18577224
2908824246,2,A18572213
2911111840,9,A18686745
2908682922,2,A18671937
2910236225,12,A2889979
2910135376,2,A15205507
2909580181,3,A18699592
2910266924,2,A18612060
2909050532,20,A3069260
2910826258,11,A23048131
2910325231,8,A2849925
2909361675,2,A18566175
2909611442,2,A15222981
2910800646,2,A0021420
2910339780,1,A0120773
2910941237,4,A27189260
2909524538,4,A0417270
2910349174,11,A9340556
2909726219,24,A8481606
2909254975,1,A16756411
2910752175,1,A1071646
2909546586,3,A18677279
2910982124,4,A23962334
2910713002,1,A18648105
2910439992,7,A3641027
2909601795,3,A0241156
2908995860,5,A3061429
2910856874,8,A18048221
2910078708,6,A11918596
2908793669,3,A0551614
2909389717,1,A0986663
2910727132,4,A18680999
2910107953,4,A0102760
2909039839,7,A22925582
2909410314,16,A28569319
2909832856,2,A23939064
2910186565,5,A9415273
2908953049,4,A0460000
2909645108,2,A15835347
2910738562,13,A9339180
2908696374,13,A13647154
2908874942,10,A7762078
2909081213,3,A11562289
2910504111,6,A18558859
2909897528,12,A2879957
2908910360,4,A18686174
2909034198,1,A18685823
2910471476,1,A18594657
2909485332,16,A20646756
2909158981,1,A18593473
2909408332,5,A10927933
2908767545,13,A2849684
2909048046,14,A18650034
2910701733,10,A18612653
2909713668,2,A17994177
2908685049,5,A25706426
2909807293,1,A0092556
2910443878,5,A23872505
2910081258,2,A0422005
2909750939,17,A25685014
2908584439,4,A18362472
2910993497,5,A3299772
2909531985,7,A28430453
2909752691,19,A26650020
2909818935,3,A7641851
2910329180,9,A23040000
2910199120,1,A0291704
2910062542,1,A2722966
2909752691,7,A1543115
2909176517,4,A0579444
2910401862,1,A0534803
2910835418,2,A18601116
2909746369,1,A19046373
2910856063,2,A0427008
2908995860,4,A24831444
2908933376,19,A2875980
2908774899,2,A18582960
2910125355,2,A2932088
2909806565,8,A13568269
2910980626,5,A24675169
2908904536,1,A26648011
2910418102,4,A3022380
2910408888,1,A18595524
2908564923,2,A26677609
2910576296,4,A0445859
2910134782,4,A23050287
2909554025,3,A18652438
2911177997,4,A0692912
2910134620,2,A0340909
2911089638,3,A3037378
2909020919,4,A3650244
2910328161,3,A3037245
2909708105,3,A3192083
2909760446,2,A13908845
2908667503,1,A0058927
2909353472,8,A6916611
2908839706,2,A18691793
2910532367,15,A3062460
2909389395,1,A1057554
2911096669,1,A24836317
2910803801,1,A0579774
2910462512,3,A2170977
2910020066,4,A0417231
2910060150,2,A17925173
2908804498,13,A21143403
2910742204,7,A0467872
2909112397,11,A0485330
2908999040,4,A10762473
2909676883,5,A24673210
2908736133,3,A0427077
2910293122,1,A8321136
2909134871,5,A18627657
2909341992,1,A0388541
2909274023,13,A18632220
2910510515,4,A0998782
2908731994,3,A7751525
2909133011,3,A0754695
2909222840,1,A18565451
2911073662,3,A0459323
2910157418,5,A26585099
2910990281,4,A23014737
2909281104,9,A24675363
2909829705,22,A8438451
2909806565,18,A2978393
2910256814,10,A27813244
2910856874,7,A10336505
2911156359,1,A0432496
2908711476,3,A17951423
2910560433,4,A10765288
2909929058,5,A18655912
2910675294,3,A18674936
2910884260,5,A7571552
2908520674,6,A17351724
2909100678,1,A0015154
2910269628,1,A0446122
2908603061,7,A25731435
2909935303,6,A18206770
2910478952,3,A0569761
2908736133,10,A23945668
2909060570,2,A0407020
2909752691,3,A10771683
2910140794,6,A18022611
2909811801,7,A28058391
2910230336,2,A18553067
2909823619,3,A18582331
2909525131,10,A3014092
2909761450,1,A11935745
2910761198,1,A27381677
2908689187,11,A25713719
2909912800,6,A23844234
2908724844,14,A17790395
2908903051,6,A12058297
2909897528,4,A0039471
2910396959,4,A3254269
2910480142,2,A18663361
2909511158,11,A3881094
2910896220,11,A18562546
2910246087,1,A0130538
2908979321,2,A18622745
2909081213,14,A18697374
2910381875,3,A23892023
2910886205,1,A18681943
2909822487,6,A5017277
2908602593,1,A0435793
2911125582,7,A16987686
2910951933,4,A18577487
2910454251,1,A1104555
2911171335,1,A0013596
2909146933,3,A0116340
2910634626,2,A20886008
2909718394,6,A8362538
2911117829,2,A18589922
2909915070,13,A18655354
2908885563,9,A17906709
2908975881,2,A14196114
2909647318,2,A0044272
2910965198,5,A23871063
2908795448,25,A9334154
2909915070,14,A23019598
2910532024,2,A17952831
2909676883,6,A25718840
2909837681,9,A24380574
2909275681,6,A22986496
2910116615,6,A26460144
2909582096,6,A13936640
2910014464,2,A25688410
2909086633,2,A13899621
2909040729,1,A0071118
2908795159,3,A18682488
2909654208,1,A18578580
2908762784,3,A26669342
2909889181,3,A0744128
2909601795,2,A0241153
2909750939,13,A22897755
2908949014,6,A26636989
2910344980,2,A17944094
2908903051,9,A17946069
2910842333,1,A0095001
2910661617,8,A20258042
2908539361,4,A0392990
2909363899,1,A10891894
2909637497,13,A8256342
2910806127,10,A7572904
2910564736,2,A7591530
2909022844,2,A17695046
2909011058,13,A9332759
2908653458,5,A23872168
2910682862,4,A22800550
2910040839,14,A4716999
2910102301,3,A0440732
2910429360,10,A6917995
2909581452,1,A0064245
2910707947,3,A0452717
2910939485,3,A18683279
2910874156,1,A1369361
2908933376,4,A0478744
2910212199,1,A1025060
2908636690,6,A17927047
2910186798,2,A2795850
2908884792,11,A17949793
2909533890,1,A23864422
2910135453,1,A1883265
2910811061,2,A16749325
2909748322,1,A0074277
2910242117,6,A28452288
2910348288,21,A4740030
2909768578,9,A17468260
2908745016,6,A23913917
2909888880,7,A6956374
2910852105,5,A18565372
2911192292,15,A0681052
2908540146,2,A23970600
2910751344,4,A14065406
2910140794,1,A11914568
2908806481,15,A18086520
2908524427,8,A22861551
2910824017,7,A7560499
2908807203,5,A5057192
2910822663,7,A21144089
2909675724,22,A23904962
2910303479,3,A18673007
2911079008,12,A24680961
2910454251,2,A3211375
2910196583,2,A0392424
2909262708,3,A0423021
2910052784,2,A24364152
2909880533,4,A26661831
2908840091,12,A8362692
2909341243,1,A1293255
2911022346,3,A1121824
2908546038,2,A2218354
2909365256,12,A7757110
2911029807,1,A0044441
2909627459,1,A18607828
2908829342,3,A18681878
2910190370,5,A11729755
2909011841,1,A0046995
2909476417,1,A0075176
2910545032,9,A28253866
2910474132,2,A20238104
2908546038,1,A0659706
2909158518,1,A0573052
2911165735,3,A18631356
2909196033,5,A18565182
2910168157,10,A0013362
2908961019,2,A1388889
2908730789,6,A25727535
2908775446,5,A0093144
2909750939,6,A15109598
2909919940,2,A26507199
2908838209,10,A0000677
2909819767,5,A10765473
2909423837,5,A3296941
2908979688,2,A0639918
2910584470,2,A17894286
2909521502,4,A8422564
2909425871,8,A7574006
2909005709,5,A23865546
2908717642,2,A13358856
2910646857,16,A22831997
2910238305,1,A18612539
2909637497,11,A26619534
2908763164,3,A23869367
2908943219,3,A7657066
2909208804,1,A17600248
2910153446,7,A24381375
2910561923,17,A8341555
2908884792,1,A0048215
2908937092,6,A17773820
2909018721,2,A18570142
2910809950,3,A24673281
2910700394,14,A23867937
2908603972,5,A17992053
2908885563,12,A18500339
2908724844,10,A0460118
2910856063,1,A0077226
2909255381,8,A15521807
2911179620,2,A18663995
2910482912,1,A0085844
2908829342,6,A7639642
2908765479,2,A26654121
2910181907,6,A15534168
2910806127,2,A0445797
2910722220,2,A0490510
2910852105,11,A7600057
2908947950,1,A0868358
2909984355,6,A7875418
2910935648,3,A18633074
2908738225,2,A23861919
2910006882,8,A28255008
2910370804,1,A0244178
2909834198,9,A7571048
2910674483,1,A0111930
2909738003,14,A9343937
2908903051,14,A2926875
2910759140,3,A0108317
2910733956,1,A0015144
2910399511,10,A25726468
2910852105,6,A20980855
2909112397,7,A0441507
2910200283,2,A18593582
2910029113,2,A0020520
2909930183,6,A3090907
2910521418,4,A17876586
2909397035,6,A17969468
2908543132,2,A0059178
2909252273,7,A13734883
2911209605,1,A0097575
2908858289,9,A3066059
2909959974,2,A27868524
2911083071,5,A2979289
2909364526,3,A2884938
2909571518,11,A4764278
2909143077,1,A18673742
2910732395,4,A18647125
2910159647,2,A0114738
2909392909,3,A18650230
2908781503,3,A18655998
2909042839,1,A1305242
2910003292,12,A0008391
2909638485,12,A2886133
2910429700,1,A1391174
2910302845,9,A23915544
2911054320,5,A1177198
2911171335,3,A0013598
2909668398,1,A0361480
2911021612,3,A18649044
2909829705,2,A0690272
2909579832,3,A17921098
2911114726,1,A1649976
2910190370,1,A0433818
2910256814,7,A25682551
2909312076,1,A1386231
2909018248,1,A0247236
2909888880,5,A3055371
2909946173,2,A0431252
2909410314,10,A18018837
2911002200,19,A4386641
2909605514,1,A18569875
2909744060,1,A0114387
2909874657,1,A18569681
2910591924,2,A20250352
2909761558,3,A11920181
2908885563,8,A17288679
2908631226,4,A3217173
2909292722,1,A18586619
2909031234,1,A0069817
2910476448,1,A0028098
2908541515,23,A7569525
2909029107,1,A1185897
2908748535,2,A0399121
3013748606,5,A2221905
2909063479,3,A18571228
2910040365,2,A0013216
2908525100,2,A23516905
2908767450,2,A0006154
2911202600,1,A0002511
2908885563,21,A6765386
2908670167,4,A21237464
2909508026,3,A18673647
2910039621,3,A18244558
2909252273,4,A0598413
2908520674,4,A0563096
2910828645,1,A0585229
2909479827,8,A13567999
2909827854,1,A0084815
2910418102,5,A7596293
2909431760,12,A0246765
2909463075,1,A0134724
2908929812,1,A0868396
2911156200,5,A0490423
2908607901,1,A0792719
2908564507,1,A0040147
2908879798,5,A18571644
2909003316,14,A25729551
2908657372,8,A9063021
2910498315,6,A2921783
2910039337,4,A23894950
2910670510,2,A23866265
2910491948,18,A8437596
2909264111,4,A1387786
2910508445,9,A7576328
2910913367,2,A21144455
2910948884,3,A26661454
2909182381,2,A24206223
2908545147,1,A0685429
2909957684,2,A0743414
2908967332,14,A23965246
2910497653,4,A3134379
2908543132,5,A23863405
2909465803,6,A3258076
2909814679,3,A28523774
2909176747,1,A0005453
2910356819,1,A0054757
2911060680,3,A22893751
2910742393,2,A0713036
2910607562,1,A18448171
2909003316,2,A0005271
2909233451,2,A0086452
2910927766,1,A0472108
2910182162,1,A1394137
2909093167,12,A4718957
2908652662,9,A18167732
2910468371,6,A23975290
2910997768,8,A0539768
2908639710,2,A7658359
2909778144,2,A18042360
2908838209,15,A0434827
2910736905,5,A3542410
2909298252,4,A1961476
2909100678,4,A1009356
2910460592,7,A23869755
2910153128,1,A1308419
2909811527,1,A21238522
2908742493,4,A18016490
2908844906,9,A18611356
2908909779,4,A9342915
2910983607,8,A22828912
2910041202,20,A4743662
2911074991,3,A26702123
2908795448,16,A23054259
2910983607,12,A7570451
2908958330,1,A0042661
2908728446,3,A18646684
2910601527,2,A18646645
2908738153,1,A18633785
2910762390,5,A10834946
2909889181,6,A11572324
2909466054,2,A23156516
2910389531,13,A26611761
2909318785,2,A1392087
2911154596,4,A24663115
2909423643,20,A7585817
2909683938,2,A18616960
2910102301,11,A26641948
2909888880,6,A3863184
2908794349,2,A0934661
2910535624,13,A27067160
2909521713,11,A24680067
2908611220,18,A0396735
2910851616,2,A13431995
2909350785,1,A18584782
2908591018,6,A3013313
2909128814,5,A18571271
2909307065,4,A4819548
2908926015,5,A2926325
2909361669,2,A18589637
2909060831,6,A0364800
2908954928,16,A9236704
2908884048,1,A1307412
2910723583,1,A0361995
2908953049,10,A24679434
2909110812,3,A8585131
2909048046,25,A4714640
2908883878,1,A0102590
2910557164,1,A18586516
2910118542,7,A23967426
2909242347,2,A1394349
2909347729,1,A0778454
2911104624,2,A0638470
2909497934,8,A24103663
2910116615,7,A28413642
2910858186,4,A3009513
2908602593,6,A24679845
2908605944,2,A0742382
2908578266,3,A18673469
2910812759,9,A21143892
2911204500,2,A18638718
2911173555,2,A18619520
2911049907,3,A0460716
2909222840,9,A9338888
2908559767,1,A0942844
2910678351,2,A0189026
2908793570,2,A0541068
2910029113,10,A25725078
2910118542,8,A2927114
2909485332,11,A18000312
2910288590,3,A0399332
2909165995,3,A0489490
2910114146,2,A11635176
2910870146,3,A23874203
2910741058,1,A0491608
2910381875,2,A18624072
2909829705,20,A3016427
2910849840,4,A18575293
2910976051,12,A20220896
2909180105,1,A1007094
2909554025,4,A23890861
2910087773,7,A23878394
2908858883,2,A23928812
2909830880,1,A19027631
2909408951,2,A25741048
2910132651,3,A12810782
2908752338,7,A18609930
2909347729,2,A0778455
2908979688,9,A9342918
2910118542,4,A1389060
2910259375,1,A0451709
2908583973,6,A1185533
2909048046,20,A27060709
2910668435,6,A16768371
2909587923,3,A18664532
2908862229,1,A0668290
2910443307,6,A2931470
2908848679,1,A0976232
2908690606,1,A23866081
2911182112,3,A23007704
2910477827,1,A0319518
2909935303,7,A18606606
2909708642,4,A12802950
2909856348,9,A17815968
2910468371,7,A26483930
2909587778,2,A18629468
2909360922,4,A11918905
2909676883,8,A7560283
2909020202,10,A25770032
2909447574,14,A18697375
2910480946,2,A0392126
2909625272,1,A0037549
2911038020,4,A17974369
2910683987,2,A18051683
2910826258,5,A0095404
2909217500,4,A0476607
2910730351,5,A18651600
2909373784,5,A27054990
2910767764,4,A17990454
2910396414,14,A0036871
2909408951,1,A18558833
2909059315,5,A18665622
2909874926,16,A4789481
2910348288,9,A17854136
2911115442,4,A0003789
2910317908,16,A2971220
2909239922,1,A0729630
2910359755,2,A17974728
2909262932,2,A18604288
2909139353,16,A24367794
2911124710,4,A18556466
2910710179,3,A18651613
2910018961,16,A8254134
2909871498,1,A7764472
2909657710,2,A18063948
2908933175,2,A12098987
2911049295,5,A23873049
2909485332,2,A0125339
2910476756,3,A7815746
2910288237,3,A11562273
2909890608,4,A18682729
2909365256,3,A0400210
2911055534,12,A4844908
2910034789,1,A0073238
2909252273,11,A18046544
2909222840,6,A26636877
2910915821,6,A27760183
2911045874,2,A17901547
2910157418,2,A10882404
2911209605,2,A0097577
2908531242,4,A23912464
2910151845,8,A3024970
2909479827,4,A0810292
2908765736,24,A9377735
2909530129,5,A18557174
2909956880,10,A9333043
2909915070,8,A1540602
2909629968,1,A0095942
2911222091,3,A0744446
2910745098,2,A1385569
2909445175,1,A0111718
2908844906,15,A23955694
2910515783,4,A18598007
2911222091,12,A18050124
2909536089,2,A23872886
2909922364,5,A15373204
2910401862,3,A22893082
2908692415,8,A26679045
2909266285,3,A28306398
2909999348,1,A23881501
2908838009,2,A0794289
2910523244,3,A18664594
2908607204,19,A9376196
2908698914,18,A3229906
2909750939,16,A24675120
2909086917,16,A23075818
2910542373,3,A17893996
2909041971,1,A1650601
2909479827,10,A18631659
2910209844,2,A18576155
2909954168,2,A23896661
2909182381,5,A27760269
2908780116,2,A18600628
2910665457,1,A0743662
2908918279,2,A0584369
2909805974,3,A18691810
2909855057,10,A19587310
2910460592,1,A0036919
2909427853,5,A7559248
2909656839,4,A3011214
2910715184,4,A13658954
2909870366,9,A4366403
2909186138,2,A24202046
2908838009,10,A3070066
2909658352,4,A23865824
2910841738,7,A23870313
2909081213,5,A11916197
2910696605,4,A23908222
2910405659,5,A24132515
2909415995,1,A0133712
2909412390,3,A0436595
2910844663,14,A7594138
2909081349,2,A0092238
2908660692,2,A18685354
2908607204,15,A24257147
2909241879,8,A0448820
2910057982,3,A24824289
2910844529,4,A22817572
2909432713,1,A10835007
2909402796,1,A0045035
2909345572,5,A0391970
2908879798,3,A0396020
2910291275,10,A21111169
2911120302,14,A22726621
2909081213,4,A11572878
2910317154,4,A18168225
2910806127,4,A21046318
2910396726,4,A0490517
2910344980,5,A25688707
2910521418,2,A0592131
2910399511,3,A0055337
2908724844,2,A0118525
2909665077,2,A22841411
2909138857,4,A14150265
2909231237,6,A18677742
2910452277,3,A18655171
2910568048,1,A1287531
2909171518,1,A2198073
2909380268,4,A23451961
2910723750,3,A17788604
2908999040,11,A17450272
2908652662,12,A23497564
2910822663,11,A8358142
2909050692,1,A0356873
2910215949,4,A1306240
2909497934,6,A23899539
2908795679,2,A0060269
2910530303,5,A0544559
2909760446,8,A0115969
2909085511,2,A7582085
2909556404,1,A1172599
2910812759,4,A1198523
2908795448,8,A0458287
2909937950,2,A24105549
2910198813,13,A23897368
2910422434,4,A6852150
2911039627,5,A24387078
2908628106,2,A0450108
2910876138,6,A20160735
2910732395,1,A0057504
2910765934,5,A0404027
2909007308,1,A0798507
2909060799,1,A0032603
2910954651,14,A20968985
2909778679,6,A23908213
2909466502,3,A0450065
2910751344,2,A0423967
2909131395,1,A0453921
2909356100,1,A15559763
2908685049,3,A18647613
2909986799,4,A0097445
2910106207,2,A18464549
2910857115,3,A17345375
2908848679,2,A18693901
2910471476,6,A0131536
2909397035,9,A2925782
2911055534,6,A22940739
2909914842,1,A10412020
2910896220,1,A11559918
2908979412,2,A17918056
2909856348,4,A0243546
2911091303,4,A7573654
2908581485,3,A23493158
2908937092,1,A0005555
2909929058,1,A0799230
2910561336,2,A18685118
2909020262,4,A24204248
2911225412,1,A0105931
2908992689,2,A17969175
2908933376,8,A22913142
2910532367,5,A11767946
2910256814,3,A1171565
2908591018,3,A17600065
2909532165,4,A1540650
2909906576,1,A23098430
2911209605,22,A25719945
2908844906,2,A0086490
2910206359,1,A28392357
2909708642,5,A15445789
2909621147,4,A28399531
2910692049,3,A18583317
2908859342,5,A7665574
2910735644,9,A23782201
2911189735,1,A0910621
2909104349,6,A27047174
2909675724,3,A0586769
2910876138,3,A17812766
2909231917,1,A0014552
2910480513,2,A0450306
2909259203,2,A2057945
2911090574,1,A0245380
2909788366,7,A18556970
2909944400,1,A0705396
2908929049,5,A0473648
2909401005,4,A14102456
2909376813,3,A21165087
2910208175,7,A7576662
2909143917,1,A27195647
2909011054,4,A25763934
2910498315,4,A18597276
2910005497,3,A12015462
2910584544,1,A18676777
2908981932,1,A6995653
2909408332,4,A10335949
2910165503,8,A7659983
2909503537,4,A17948952
2909638485,3,A0108989
2908519926,1,A0131647
2911189735,2,A0910622
2910173204,6,A23867816
2910422434,3,A23870970
2909916031,14,A4713554
2908805171,8,A24811870
2908737378,6,A20216167
2908987861,2,A15395477
2910703447,1,A2369509
2911064607,3,A0479689
2910551524,1,A22651409
2909863526,3,A1931936
2910197546,6,A23927722
2909750939,8,A17893922
2910145492,3,A18611395
2911060680,6,A3263942
2910274206,1,A0018481
2910068830,8,A23027694
2911083071,6,A4346255
2909819767,15,A2875008
2909104349,7,A2949180
2910910403,2,A22950860
2909875076,1,A18689374
2908744134,4,A25744071
2910736905,2,A15563712
2908611220,17,A0035228
2909403598,3,A26666835
2909752691,11,A17931981
2908871479,2,A23871526
2909675724,23,A23949944
2910135376,5,A21145415
2911197707,4,A18679376
2908539429,8,A23871538
2909389717,6,A23932845
2911012909,7,A27337647
2909092086,5,A7568031
2911073721,1,A0416370
2910236225,8,A15554647
2911067425,2,A11939080
2908856696,3,A18575207
2909371484,3,A13734997
2910219414,16,A8350846
2910476756,1,A0804061
2909350188,2,A0541101
2909016868,1,A1302441
2909399601,2,A0042857
2908964160,1,A2105390
2909008984,1,A0947204
2909556404,2,A18566655
2909440837,6,A17894532
2910041202,5,A0446076
2910435018,2,A18697004
2909225500,3,A0054010
2909408951,3,A3521541
2909516574,6,A3055061
2910829522,9,A26711234
2911218954,1,A0291147
2909112397,2,A0095653
2909467636,5,A23868009
2910003425,6,A25759991
2910751997,1,A12997999
2909131395,2,A18575182
2909575627,2,A17918969
2910958997,3,A22925595
2908932708,4,A16965820
2909081213,2,A0979153
2908806481,21,A8438531
2910796831,4,A0491172
2910552941,2,A0896729
2910471476,9,A17990340
2910212199,3,A3174715
2909601795,14,A8341079
2909240849,3,A22709614
2909060799,11,A22869636
2910277799,9,A4343622
2909133011,4,A3050218
2909956956,2,A25740926
2910443534,3,A6917200
2911079008,1,A0008067
2908903051,10,A18609252
2908933175,8,A24167220
2908910509,1,A1261249
2910165411,1,A10804530
2910974163,3,A18608871
2909270721,7,A18665061
2909183989,3,A1207650
2909201284,2,A18017463
2909929058,2,A0799231
2908901865,15,A4744106
2909321700,1,A27133747
2908772859,4,A25763303
2910196583,6,A18691415
2910196583,12,A2924356
2911209605,11,A18630371
2910478952,6,A17943165
2910353488,2,A0101538
2908795679,4,A17852113
2909761261,2,A0029259
2910168157,6,A2877506
2908891590,5,A3200773
2908975369,2,A23878701
2910535624,16,A4711975
2908519926,2,A1385654
2908657372,1,A1299321
2910368630,2,A19723387
2909532979,2,A0944320
2909093167,1,A0273753
2910555652,9,A24324070
2908739490,6,A0391642
2909791273,10,A7559439
2909429682,1,A15443098
2908739490,12,A23861408
2909832856,1,A1645207
2909217002,11,A21233240
2910288590,6,A18684601
2909397035,1,A0035012
2910057982,5,A25699866
2910202170,2,A18611678
2908837262,3,A7759317
2909321672,11,A8342329
2911082436,6,A25723052
2910293678,2,A17925729
2910896220,8,A17037164
2909112397,18,A23952688
2910234489,1,A0569826
2910365214,2,A18631328
2910439810,12,A2879694
2909411929,5,A0594128
2909199610,1,A0716167
2909394528,5,A25706029
2908967332,15,A23965247
2909657998,1,A28389065
2908923196,1,A18448522
2908615114,4,A7162569
2909562583,3,A18644168
2910019721,2,A23929303
2910719800,2,A0107864
2910030976,4,A23869372
2909458119,4,A23865752
2909176517,1,A0444338
2909523310,1,A26947897
2910765386,3,A17903475
2909675724,1,A0586765
2909139353,11,A0484293
2910736905,4,A23894325
2908559767,7,A3131931
2910882047,3,A0487741
2910462512,2,A18644251
2908657509,14,A9343079
2908751872,14,A25748923
2910145492,1,A1302780
2910260750,15,A27063591
2909437798,2,A1106995
2908964109,3,A27377698
2909874672,1,A23952794
2910535204,3,A28569310
2909060831,12,A12058468
2908924875,1,A18687143
2908919616,3,A22877694
2910306831,2,A1199142
2909975913,5,A7571367
2909956880,8,A2933031
2909184456,12,A21034424
2909485332,20,A27067685
2909149441,5,A24056978
2909165995,4,A18594079
2909991657,13,A8360753
2910515805,11,A18593788
2910383387,5,A0070797
2911216061,2,A18066608
2909180105,5,A3161247
2910877098,4,A22732625
2908903598,2,A18667344
2911090098,12,A18049475
2909412390,1,A0088756
2908539429,3,A0049348
2909931192,1,A23169972
2909701416,1,A0647733
2911164631,1,A0648863
2910423619,2,A17837755
2910014776,3,A0550412
2911171335,4,A1410735
2910803384,3,A22968222
2909874926,5,A0759010
2909879501,5,A4760356
2910004921,6,A17774865
2908647359,2,A0103553
2910404990,17,A25768332
2909743892,3,A15560980
2909011054,5,A27187672
2910677434,1,A0216000
2909208188,3,A3062951
2908786992,2,A7668940
2908559767,2,A13407058
2909378205,1,A20225596
2910135376,3,A18684344
2911222091,20,A8481796
2909420118,4,A18690371
2909190889,8,A26476822
2908567754,6,A2876671
2909514155,1,A0361607
2910102301,4,A17945527
2909093167,6,A13568096
2908844728,4,A25711848
2910455596,10,A7781398
2909092086,3,A18609901
2908752338,6,A12806860
2909065710,1,A0660974
2910826258,9,A18667476
2908738455,2,A17975892
2908621539,1,A0530508
2908943013,14,A4717329
2909524538,1,A0064530
2908646376,3,A23064251
2909447574,2,A0744215
2908578266,2,A1632233
2910751658,4,A18622303
2909827854,5,A13738440
2909525131,4,A17957136
2910478007,1,A12997694
2909302877,3,A0005988
2908748658,2,A1195727
2908943219,1,A15422119
2909146933,6,A0116343
2909568388,12,A27152040
2909858005,5,A23867267
2910068830,1,A0812411
2909112397,10,A0441510
2910019179,5,A27760577
2908838209,4,A4708321
2911079008,6,A17864958
2910040839,6,A1100129
2908767545,14,A2926322
2909351178,3,A1386733
2910380887,6,A18608705
2911126233,5,A23882157
2910536731,8,A2923172
2910715184,3,A0241966
2910276969,6,A18686717
2909020919,5,A7573217
2910946863,3,A0956798
2910054578,6,A24171171
2909892930,1,A0070331
2911079008,11,A23787908
2909890608,1,A0025399
2908967332,22,A7874561
2908656328,2,A0422429
2908806481,17,A22808415
2909190889,1,A0817548
2909874926,15,A3052341
2908642093,1,A0399431
2910127782,5,A18616306
2908606465,1,A1394253
2911042773,8,A18628703
2908844906,7,A17841498
2909360922,1,A0546578
2909763251,1,A24367784
2910413745,1,A17876850
2908754239,2,A13733799
2910635913,1,A0128669
2910540838,2,A7572048
2909104349,8,A7183837
2910181907,7,A16795553
2908903051,8,A1703383
2909448170,8,A2942274
2910322876,1,A17945534
2910361470,3,A2936218
2909913126,1,A19405176
2909766688,1,A0816984
2911197707,7,A24261172
2911192292,3,A23912612
2911011617,2,A17127989
2910840531,2,A8396411
2910454632,5,A18559737
2908933376,1,A0009881
2910298800,1,A0096647
2910990281,2,A18645877
2909902731,12,A24241086
2909823619,1,A1002737
2911096038,10,A20993259
2909877630,7,A2980370
2908745016,7,A2939504
2909003316,13,A22934845
2908953049,5,A13567588
2910810009,1,A18628951
2910849840,5,A3319184
2910801743,3,A0712825
2909474611,2,A0033134
2909463075,4,A0472323
2908743524,4,A18553042
2910874156,2,A4366834
2908714237,4,A12104549
2909441351,9,A0444816
2908739490,4,A0391640
2909458168,2,A17904048
2908567754,5,A26654812
2910396648,1,A0394271
2910515783,3,A12023355
2911027401,1,A18684962
2909689315,4,A18964739
2909802241,15,A18443958
2910227796,1,A1286724
2910738562,3,A0569672
2910041089,1,A18632124
2908791177,1,A20920692
2909279666,2,A0799056
2910131515,4,A25696523
2909829705,18,A23974080
2911159403,2,A7561875
2909528626,7,A24675830
2911206396,1,A11626898
2909306266,1,A18017824
2911073721,2,A1393187
2910729011,5,A18593490
2909835963,3,A7570036
2909371084,2,A27187252
2910954276,1,A18026824
2908855275,1,A17926604
2909092058,1,A0079570
2909759153,3,A3006307
2908685049,4,A20235111
2910865725,1,A0423051
2910878864,4,A1386735
2909929115,8,A4790726
2908725511,2,A10775126
2908933376,18,A26652332
2910293678,1,A0040140
2911196330,3,A1389338
2908698914,2,A0481927
2909786974,6,A23867152
2910000593,4,A23862612
2910812759,1,A0088362
2910857115,1,A17015760
2909556870,5,A0451110
2908541515,3,A0672207
2910910449,8,A22826210
2909754754,6,A7640069
2909081632,1,A10762602
2908762713,11,A2877271
2909039839,4,A0468896
2910276969,8,A7561255
2909905686,9,A22811690
2909817843,2,A18647224
2909204789,1,A0319006
2908736082,1,A0015536
2909054102,3,A26607966
2908958330,4,A23869519
2910123053,6,A3149712
2908585274,6,A24667634
2909738003,13,A8357985
2910784643,5,A26660952
2908943013,16,A9342934
2908941940,8,A7589221
2910249166,11,A3881202
2910962006,1,A0088639
2911038130,3,A18645441
2908943013,6,A16976103
2909916482,5,A24372301
2909260394,2,A18615608
2910131515,5,A3319738
2910068830,12,A26673624
2909408332,27,A7572489
2910849039,1,A0401795
2911014270,3,A17904244
2909474611,4,A21283509
2909403385,10,A19658211
2909265923,1,A0133340
2909241321,4,A18609271
2908539361,10,A6833388
2910820727,1,A0448864
2909496354,1,A2229284
2909814679,1,A15589314
2909231237,2,A16892799
2909675155,5,A2982956
2910751658,7,A4874543
2910545032,7,A25740217
2909855057,14,A25687572
2910545032,3,A13810488
2910692049,5,A27869390
2909466502,18,A4744163
2910134620,7,A15834656
2910196583,5,A18042295
2909579832,4,A18555882
2908669727,7,A2878338
2911077047,4,A0091246
2909948108,3,A23497308
2909707902,3,A0409510
2909209853,8,A17956414
2910975744,2,A0913939
2909948008,10,A23577234
2909531985,2,A0459611
2909048046,18,A24117426
