work_id,mesh_seq,mesh_descriptor_ui,mesh_qualifier_ui,is_major_topic
2281157223,10,D001835,,0
1985538285,28,D006180,,0
1914547215,22,D014855,,0
2763150288,7,D003671,Q000494,0
2138111788,23,D010758,Q000032,0
2413222884,11,D005399,Q000254,0
2472177989,1,D000005,,1
2016299848,19,D009821,Q000494,0
2169785683,14,D000368,,0
2106455655,21,D063208,,0
2591613371,2,D009369,Q000188,1
3165943802,4,D002102,,0
2163461398,5,D000328,,0
2073404572,6,D001201,,0
1973862916,3,D035165,,1
39980683,25,D049673,,0
4308680009,12,D017116,Q000209,0
2034158047,33,D009404,,0
1791363622,11,D003422,,0
2103869732,32,D014539,Q000235,0
2884991519,11,D009765,,0
2020892895,14,D006412,Q000737,0
2011853538,5,D013950,Q000378,1
1991637750,19,D018799,,0
4388007388,4,D050110,Q000009,0
2987257595,9,D004311,,0
2411748435,3,D009420,,1
1985236454,27,D014807,Q000235,0
4312066079,7,D058873,,0
2440305842,13,D006801,,0
1850754171,22,D016017,,0
2993872068,14,D007680,,0
1980258822,10,D006328,,0
2062665410,12,D014904,,0
2419116652,1,D001768,,1
2017790549,15,D006330,,0
2153877505,25,D012307,,0
4290667759,5,D013237,,0
1965695465,14,D005547,Q000209,0
2419436832,17,D010173,,0
2099770877,6,D002167,,0
93183033,9,D006168,,0
2161843158,2,D018327,Q000532,1
15971588,6,D006801,,0
2036236667,18,D051379,,0
1576643664,18,D002489,,0
3105516702,8,D005858,,0
3058350551,1,D018729,,1
4290897012,2,D000818,,0
2036257067,4,D014777,Q000662,1
3115139212,2,D008076,,0
2156101733,28,D008875,,0
2072558996,6,D015340,,0
2763565962,13,D009206,Q000378,0
3047042182,1,D058086,Q000737,1
2958196506,18,D006801,,0
3156308097,22,D000086402,,0
1969232560,32,D017465,,0
2433457942,10,D006801,,0
1719027882,20,D013256,Q000652,0
2177386368,23,D014945,,0
2426517294,9,D005323,,0
2274339112,13,D010463,Q000008,0
2474006476,4,D006801,,0
2056409567,4,D007167,Q000379,1
1987973949,20,D002575,Q000628,0
1588654765,2,D000917,,1
2156404156,10,D005500,,0
2463918607,1,D008048,,1
2066800055,27,D013269,,0
2397043152,6,D006801,,0
2606551613,46,D050880,Q000378,0
2412176476,7,D014276,,0
2442954115,4,D016009,,0
4366352761,6,D006801,,0
2720722469,27,D006479,Q000453,0
2020091120,7,D001426,,0
2025778091,18,D012189,,0
1601070312,21,D012008,,0
1984246155,10,D000970,Q000494,0
2044124838,15,D004305,,0
2041010968,21,D011565,,0
2114847308,13,D051436,,0
1961274740,9,D002352,Q000378,0
2064225264,12,D008893,,0
2398468583,5,D051379,,0
2727126494,13,D051017,,0
2462361441,1,D001792,Q000187,1
2134141980,15,D011795,,0
2039315389,52,D051176,,0
2075621065,16,D008875,,0
2473642076,7,D002648,,0
1981534095,26,D012469,Q000378,0
3006691221,16,D008670,,0
2048203988,35,D015534,,0
2979709665,3,D011743,Q000494,1
2102219831,19,D007774,,0
3167181853,27,D055815,,0
2412544144,9,D004487,Q000209,0
196370294,4,D011619,,1
2324406804,13,D004867,,0
2168582424,2,D013876,Q000737,1
2029461188,5,D000328,,0
58656428,25,D013577,,0
1987107918,13,D008297,,0
2416218433,18,D015470,Q000175,0
2938182511,12,D009602,,0
1968427735,26,D002669,,0
2067308479,1,D000639,Q000627,1
3081596139,4,D012097,Q000737,1
1965711667,21,D012039,,0
2023404855,19,D014481,Q000453,0
2090546561,3,D011835,,1
1992830745,18,D008875,,0
2799915974,8,D010150,,0
1596487081,3,D035683,Q000235,1
1968283367,22,D005263,Q000293,0
2330297911,9,D006846,,0
1968018959,10,D051017,Q000502,0
1752561092,5,D000138,,0
1987776688,10,D011247,,0
1969297902,19,D013702,,0
1976672042,5,D000818,,0
1956023835,3,D008214,Q000276,1
2269603544,16,D009434,Q000502,0
1605254640,13,D008297,,0
2046388899,1,D003424,Q000188,1
2947659447,11,D017809,,0
2413575076,2,D009407,Q000379,1
2789989605,3,D057240,,1
2001084289,24,D012907,Q000523,0
2126872404,9,D006801,,0
1998721989,13,D007564,,0
2027629906,6,D002525,,0
2896491310,3,D003657,,1
2413007602,3,D005471,,1
2472246207,14,D012017,Q000191,0
2145869726,4,D046911,,0
1961148878,4,D000227,Q000494,0
2998716725,3,D019313,Q000235,0
4232305163,1,D011518,Q000235,1
2416833976,3,D013502,,0
2014579714,2,D012160,Q000378,1
643301483,35,D016328,,0
2727636141,17,D006505,Q000378,0
2014342242,3,D065227,,1
2088015916,10,D007684,,0
1984877901,9,D006066,Q000528,0
2001434811,24,D013997,,0
2010820557,13,D011882,,0
2443955205,17,D005919,,0
2387497321,16,D011651,,0
1975149165,4,D014276,Q000503,1
1998290573,5,D000369,,0
2062361332,14,D018398,Q000378,0
1995335303,11,D055503,,0
1993229755,7,D000369,,0
2170792469,19,D007700,,0
2980399219,9,D011446,,0
2339468487,16,D013987,,1
4200384459,10,D007812,,0
2035398866,19,D005260,,0
2061467323,1,D001679,Q000494,1
2104836807,29,D008807,,0
2807027641,10,D052436,Q000378,0
2047853161,9,D000242,,0
20368849,3,D012964,Q000378,1
1991197871,19,D007463,Q000009,0
1968808097,8,D050976,,0
2894193892,18,D008875,,0
2057038684,14,D001682,,0
2063300592,5,D001483,,0
2939608131,12,D008175,Q000601,0
2128843561,10,D005260,,0
2170506050,15,D004791,,0
2414734483,10,D007521,Q000378,0
101633929,18,D015725,,0
2997151086,4,D006331,Q000000981,1
3201663697,6,D011184,,0
2982800413,3,D006934,Q000188,1
2013831338,4,D044925,,1
2987809121,5,D002292,Q000188,0
3015627421,9,D000818,,0
2579028310,21,D009474,Q000187,0
100541350,24,D012282,Q000628,0
1999044062,5,D009918,,1
2912315969,8,D001008,Q000378,0
2424475854,12,D009442,,1
2077128825,5,D017951,,0
3032449928,1,D019149,,1
2913231323,5,D006801,,0
2360639669,15,D012886,,0
2409970605,21,D006212,Q000175,0
3162223306,6,D015203,,0
2056053459,8,D000369,,0
2093655529,9,D011655,Q000453,0
1983662089,10,D001921,Q000473,0
2965478598,10,D005060,,0
2499960295,12,D016615,,0
3091290726,12,D000818,,0
2991959189,17,D005593,Q000379,0
2187867817,4,D049673,,0
2474786981,13,D002280,Q000532,0
1638612496,13,D016896,,0
2082083945,1,D001940,Q000002,1
2066251675,6,D007194,,0
2168857629,16,D018608,,0
2418399593,18,D012021,,0
2088161712,15,D004579,,0
2064730582,2,D052279,Q000097,1
2124090243,20,D015212,Q000209,0
1989631271,3,D007093,Q000737,1
2117611648,11,D008321,,0
2336479733,2,D010930,Q000175,1
2332877381,6,D018571,,1
2279039342,6,D000005,,0
2278803346,12,D005704,Q000601,0
2021420756,3,D003287,Q000009,1
1970794606,25,D060588,,0
2475296059,5,D014283,,1
2169687444,8,D003681,Q000097,0
2005503620,11,D012722,,0
2403076469,2,D026741,Q000379,1
3005905454,19,D009767,Q000601,0
2428433292,2,D009474,Q000502,1
3012937215,5,D005260,,0
2059089231,3,D009070,Q000627,1
40346138,2,D015746,Q000209,1
2124363589,12,D002867,Q000494,0
3183226998,12,D002176,,0
2965422230,3,D019990,,1
1983452399,8,D014792,Q000502,0
1984787285,6,D013043,Q000193,1
2008833192,22,D014874,,0
2410787069,4,D009161,Q000276,1
1527189588,2,D008099,Q000473,1
2048913963,18,D012307,,0
2024641990,1,D002405,Q000009,1
2409906779,8,D003937,,0
1972615841,3,D005828,,1
2027274190,1,D001161,Q000517,1
2070997181,21,D015363,Q000008,0
3024801118,3,D000072657,,1
2108301928,2,D004279,Q000097,1
4246604960,4,D002062,Q000628,1
2130463128,16,D002681,,0
2597445526,3,D012333,Q000378,1
1524258961,2,D019950,Q000378,1
2093329181,8,D013237,,0
2444248622,5,D002908,,0
1986162345,17,D005951,,0
2021052657,19,D015141,Q000453,0
1607772536,9,D008084,,0
1969335566,8,D037621,,0
2167119173,1,D004250,Q000235,1
2144396576,27,D015999,,0
1977338494,23,D020033,,0
2962785137,13,D007902,,0
2058242248,11,D008297,,0
2401465665,22,D018237,,0
171594671,7,D001835,,0
4210708653,17,D011758,Q000627,0
2027599842,3,D000716,,0
2414498754,2,D006801,,0
2415967761,5,D006801,,0
2366555515,6,D016022,,0
101002628,14,D008297,,0
1837880751,2,D019644,Q000379,1
2038654759,6,D014508,Q000737,1
1998113033,27,D008297,,0
2610239070,4,D019216,Q000633,1
2431142501,28,D014184,,0
2026118089,1,D017023,,1
4200500701,3,D009842,Q000502,1
2920258340,4,D007980,Q000494,1
2426330420,5,D003937,,0
2419472716,6,D006801,,0
2328594683,13,D008854,,0
2058370804,5,D001345,,0
2068747394,12,D007814,Q000502,0
2411067280,5,D003773,Q000150,0
2080627466,25,D013733,,0
2333886848,2,D006412,Q000378,1
2416013375,9,D011247,,0
2407789461,1,D006183,Q000235,1
2072129976,11,D019779,Q000737,0
2003832043,14,D009483,,0
2054926067,20,D010084,,0
2408236508,14,D005260,,0
2110942668,11,D008297,,0
2168909955,3,D037521,Q000378,1
2000213278,13,D006801,,0
4365503094,4,D047109,,0
2800716180,16,D006801,,0
2045383097,20,D008565,Q000737,0
2141449612,12,D013977,,0
2781674843,29,D014611,,0
3213146173,1,D002418,,1
2162147297,10,D004594,,0
2328044639,10,D000368,,0
2184957565,5,D006480,Q000175,0
1980332398,10,D012107,,0
3156609143,13,D012128,Q000139,0
2941448943,12,D006801,,0
1992697645,3,D007249,Q000276,1
3198779104,24,D020254,Q000150,0
2323273791,2,D000230,Q000556,1
4389893876,5,D059467,,0
2409239961,2,D008516,Q000266,1
4300519779,18,D009765,Q000178,0
3024179878,5,D004298,,0
2113651004,43,D051381,,0
1969883806,4,D012572,Q000458,1
1990527304,8,D006801,,0
2168563640,1,D009202,Q000601,1
2415051358,5,D005260,,0
1996672740,9,D037102,Q000378,0
2157168791,3,D018284,Q000601,1
2440316313,1,D008107,Q000266,1
2412217888,2,D007568,Q000473,1
2792549392,17,D008603,,0
1975266607,35,D014409,Q000037,0
3023270356,12,D005153,Q000175,0
2002953813,11,D001424,Q000209,0
4367053389,2,D009369,,1
1970587790,5,D000293,,0
1987670251,7,D006624,,0
2008257828,19,D013569,,0
2089249747,5,D036341,,1
2010041359,10,D053148,Q000378,0
2006751204,2,D004827,Q000097,1
2116586472,18,D010051,Q000473,0
2140925337,16,D011795,,0
2081635545,23,D008099,Q000187,0
2062429833,3,D000054,,0
4298151190,1,D007252,,1
2069969755,11,D005260,,0
4281707870,9,D009369,Q000628,0
2005865063,12,D004734,Q000502,0
2130230865,12,D005134,,0
2074286587,30,D012959,,0
2944501594,12,D005260,,0
2324837809,32,D012293,Q000627,0
4319058232,5,D000361,Q000150,0
2418397531,17,D009967,,0
1968380796,6,D000328,,0
2021003511,5,D008425,,1
2050329242,29,D012964,,0
2016278776,6,D013297,Q000276,1
2062090203,17,D007696,,0
1974286934,6,D012441,,1
2099720288,10,D006085,,0
1995407505,10,D009994,,0
2333151317,1,D000469,Q000097,1
4205136919,5,D009474,,0
2796879425,11,D017209,Q000187,0
2111044587,16,D007986,Q000494,0
2007015030,17,D006130,,0
2147430723,37,D014775,Q000187,0
2111478927,16,D020169,Q000378,0
1983625237,2,D033363,Q000379,1
2168497352,6,D014714,,0
2408766914,8,D004506,Q000592,0
3190932060,1,D000893,Q000627,1
2913250121,8,D000998,,0
2001068036,12,D012584,,0
2417570445,18,D006801,,0
2617039107,32,D018967,Q000009,0
2013329954,3,D014599,Q000637,1
2425842776,2,D008124,,1
2061940861,13,D003463,,0
2015255108,15,D007091,,0
2079571567,3,D000931,Q000627,0
2171101962,37,D036102,Q000009,0
2132309404,24,D051381,,0
2767259788,4,D005190,Q000523,0
1977230124,13,D014057,,0
1983904821,9,D005938,,0
3169556770,9,D054198,Q000235,0
2410447378,10,D006632,,0
2313980081,7,D010490,Q000175,1
1970386876,9,D052244,,0
2460654983,6,D010547,Q000503,0
2809894433,17,D005227,Q000032,0
4367309714,3,D005260,,0
2055176650,23,D051381,,0
2013613621,43,D010755,Q000627,0
2414969473,8,D006913,,0
3154284892,1,D003134,Q000331,1
2408163756,27,D013276,,0
1970537176,14,D007958,,0
2418186597,14,D008875,,0
2000760421,5,D000200,,0
4381849786,3,D054262,Q000502,0
1982928588,9,D003666,,0
2088882735,6,D000328,,0
2331431588,2,D002476,,1
2461364237,4,D005602,,0
2362121845,20,D012333,Q000235,0
1981838629,4,D002533,Q000379,0
2147783631,16,D002453,,0
2071111506,21,D018492,Q000378,0
2021340797,32,D005680,,0
2153513166,5,D006801,,0
2498246660,21,D016896,,0
2055234957,9,D002648,,0
2096734018,5,D000319,,0
1534080163,15,D007246,Q000097,0
4396508972,3,D006801,,0
2602388772,15,D004285,,0
1970447725,7,D004447,,0
1995082494,17,D005879,,0
1969156565,8,D013315,,0
1983278785,1,D009039,Q000502,1
2084022716,14,D006245,,0
2189389734,3,D008327,,1
2402076192,5,D006801,,0
1996118998,5,D002454,,0
2528230786,25,D015534,,0
4389347191,2,D018450,,0
2431222690,10,D001710,Q000276,0
2412564907,1,D013271,Q000150,1
3091050951,2,D013518,,1
2049440201,2,D015999,,1
2466396895,20,D010011,Q000187,0
2092868268,33,D008297,,0
2991124568,2,D045483,,1
2040956774,12,D003863,Q000523,0
2012542081,16,D002240,,0
1964249772,27,D012702,,0
2409886827,7,D000917,,0
154938843,14,D010149,,0
2045441139,7,D000294,,0
4233453885,1,D035081,,1
2076974682,10,D002945,,0
1974019957,5,D000818,,0
2060642037,3,D015658,Q000188,1
1985740920,7,D006801,,0
2915588018,20,D007442,,0
4365479139,8,D053719,Q000379,0
2420541226,23,D017422,,0
2401970036,8,D008070,,0
2550246272,2,D052280,Q000295,1
2415895821,5,D010414,,0
4308015127,3,D003430,,0
1992446000,7,D018797,,0
1977932585,8,D001596,,0
2076813982,12,D008815,,0
2401820564,18,D010963,,0
2169685141,1,D001057,Q000097,1
2138578673,1,D001426,Q000235,1
2064146660,26,D011994,,0
1969315970,10,D002417,,0
1995071066,12,D011863,,0
2075434842,6,D006801,,0
2051425374,20,D006918,,0
2007263439,27,D035683,,0
1987995095,1,D000713,Q000379,1
2138464555,8,D007037,,0
2062582547,5,D005602,,0
2597570223,13,D006801,,0
2600711651,10,D003863,Q000453,0
2788172055,10,D006801,,0
2397543067,8,D000818,,0
1871390418,1,D017209,Q000502,1
2005841024,19,D020033,Q000378,0
16699646,28,D009369,Q000097,0
4313556519,3,D000369,,0
3021644647,13,D013585,,0
2402954396,1,D001799,,1
2418166520,15,D008297,,0
2005267712,19,D012996,,0
4280621301,13,D007249,,0
4284680974,1,D057510,Q000592,0
2396120591,11,D008297,,0
1502350600,19,D006973,Q000453,0
1987073744,3,D017228,Q000502,1
2417992528,14,D004307,,0
2401043622,21,D016896,,0
2032877182,2,D000818,,0
2037974726,11,D011509,Q000378,0
2035625667,6,D004912,,0
4392018657,2,D003430,,0
3122416240,22,D018517,,0
3176822255,5,D005260,,0
2042327890,4,D057286,,1
2084383114,11,D001792,Q000187,0
2035076560,6,D000818,,0
2078451104,22,D002490,,0
4400738037,5,D005242,Q000150,0
3036775007,2,D018864,,1
2119134249,30,D011453,,0
2166173043,8,D003561,Q000627,0
3096946744,7,D005260,,0
1988288962,13,D004769,Q000821,0
4210759991,8,D001741,Q000706,0
2563815376,15,D016984,Q000187,0
27782368,1,D001812,,1
2040519959,15,D008297,,0
2077669080,18,D010795,,0
2079229575,4,D014168,Q000032,1
2157563352,7,D000369,,0
2027274807,16,D009669,Q000601,0
2083918270,5,D002648,,0
2150186354,19,D007970,Q000209,0
2144661207,14,D004195,,0
4233003322,1,D020285,Q000379,1
2002194602,34,D020032,,0
4390606554,8,D013334,,0
2617667192,13,D012307,,0
2114765146,7,D007107,,0
2772658901,4,D016634,,1
1979220457,12,D006801,,0
2005164783,27,D051381,,0
2411060233,34,D013281,Q000209,0
2321676039,14,D011270,,0
2409920550,3,D000818,,0
2999987908,11,D005233,,0
2076416445,19,D015179,,0
3025250086,35,D007039,,0
1980807362,7,D003602,,0
2016817788,13,D011689,,0
2028306004,1,D003413,Q000601,1
2100316957,9,D000368,,0
1976515655,10,D005430,,0
1966702697,11,D008115,,0
2012089946,3,D000005,,0
2407992997,3,D016027,,0
2415836788,2,D006064,Q000494,1
2090269393,29,D012704,Q000473,0
1880112324,6,D000328,,0
2165639491,11,D013499,,0
2616642992,3,D013876,Q000737,1
2143160301,3,D005328,,1
2167604195,33,D011994,Q000378,0
2075041498,17,D009113,Q000737,0
2080273733,5,D020521,Q000517,1
2051103023,17,D012463,Q000382,0
2046257159,23,D017354,,0
2023939876,7,D000535,,0
1999897452,15,D012577,,0
2283973827,5,D003001,,0
2036057135,36,D019966,Q000453,0
2328703122,15,D010316,,0
2156336871,5,D006297,,0
2543045256,7,D006801,,0
2142683170,7,D008393,,0
2068736685,2,D006734,Q000473,1
1964054014,18,D008875,,0
2063891822,13,D008297,,0
2037694436,3,D009801,Q000737,1
1976252268,41,D012333,,0
67918417,9,D007194,,0
3026820370,1,D005947,Q000378,1
2411890819,13,D011919,,0
2910045526,16,D006321,,0
2556161169,13,D008297,,0
59997253,5,D013724,Q000150,1
2001817723,9,D020022,,0
2329922529,5,D006973,Q000188,1
1969867532,38,D050814,,0
2060601077,2,D010024,Q000139,1
2032044743,6,D000328,,0
2091340072,4,D004584,,0
2802278849,5,D000328,,0
1531816163,16,D003110,Q000188,0
2088251609,11,D010865,,0
2032453118,8,D005260,,0
2103196496,26,D009132,Q000033,0
1913481789,21,D006706,,0
1969782615,26,D008297,,0
3034307797,8,D008099,,0
3196736505,8,D000818,,0
2163806225,13,D008099,Q000378,0
2052255861,2,D001932,Q000556,1
2433485172,7,D012106,,1
1564500133,12,D009844,,0
1977148380,25,D006801,,0
1801618324,3,D005741,,1
2090617311,3,D000328,,0
2801606374,8,D004569,,0
2001130747,25,D009502,,0
144556011,3,D006769,Q000706,1
2135540135,24,D008055,Q000097,0
3093630564,3,D000293,,0
2142737208,18,D013755,,0
2888830962,11,D008297,,0
2025079573,1,D010018,Q000150,1
2039211776,11,D005260,,0
2026345175,1,D000787,Q000209,1
4382181337,4,D003832,Q000009,0
3125354911,2,D001921,Q000254,1
2071663664,5,D000595,,0
4399127570,6,D006471,Q000209,0
4249365527,4,D006801,,0
2096678905,6,D001692,,0
3030198262,12,D017207,,0
2108082319,3,D018398,,1
2413800550,9,D000588,,0
2164776377,31,D054046,Q000528,0
2064489445,9,D002400,,0
103645798,5,D000818,,0
4292678870,6,D006801,,0
2430650813,6,D002417,,0
3089109877,2,D004750,Q000379,1
2255140227,12,D008297,,0
2122887522,13,D006841,,0
2420146306,4,D006801,,0
2157782573,4,D018927,Q000009,0
2791504253,4,D059014,Q000379,1
2564873588,4,D064420,,0
1910635175,8,D015870,Q000187,0
1989060614,6,D003577,Q000235,0
2142891954,3,D019382,Q000737,1
1966483746,8,D003588,,0
1504202351,11,D002462,Q000187,0
4293865789,9,D006801,,0
2094643790,6,D008422,,0
2171082082,6,D015152,,0
2101877176,24,D007008,Q000139,0
3013797308,9,D060434,,0
2969839634,3,D019149,,1
2281582778,20,D020133,,0
2418968255,9,D003324,Q000000981,0
2171677347,9,D002470,,0
1574561082,12,D008780,,0
2027153754,9,D001705,,0
26279552,15,D011379,,0
2899454087,1,D008545,Q000453,1
1593693427,13,D016875,,0
2035995002,14,D006801,,0
2460963319,16,D049109,,0
2047374797,21,D058471,,0
1976274818,15,D005880,Q000201,0
2000344143,3,D006552,Q000150,0
2067809990,15,D007109,,0
4206492029,1,D002532,Q000601,1
2030950956,13,D001861,,0
4280557115,5,D000431,,0
2065102404,8,D002477,,0
2404517579,1,D005006,Q000235,1
2013830376,9,D018797,Q000378,0
2069890503,12,D011485,,0
2002831116,9,D001862,Q000517,0
4225342754,5,D020709,,0
4301169421,1,D007592,,1
2318726160,7,D014954,Q000175,1
1987972442,8,D003920,,0
1530441309,11,D008970,,0
2170697831,21,D045782,,0
2159128449,22,D012907,,0
2092166643,13,D008054,,0
2797246209,12,D015653,,0
2579633517,6,D000068579,,0
124535220,11,D001930,Q000601,0
2061765285,18,D008223,Q000378,0
3158839385,4,D063505,Q000517,1
2401776738,4,D001786,,0
2112622115,31,D010437,Q000378,0
3216201611,6,D040901,,0
4237925895,8,D012907,,0
2028620523,4,D017723,,0
2953403611,14,D008297,,0
1535821705,16,D006801,,0
1499784626,22,D008168,,0
2419570348,15,D006801,,0
2062197034,9,D006801,,0
2096516130,9,D008956,,0
3019894909,11,D002465,,0
4225114510,6,D010865,,0
1559676329,4,D013010,,1
2048709839,9,D004970,,0
2601617173,6,D005260,,0
111588609,12,D009896,Q000175,0
2403929006,2,D003937,,0
49250422,4,D009135,Q000628,1
2011206679,7,D005260,,0
4282053599,9,D005206,Q000637,0
4380371132,10,D051379,,0
1968321158,17,D008823,,0
2049319296,17,D018345,,0
3092915470,34,D008297,,0
2067664392,2,D000066498,,1
2396402541,24,D008875,,0
1987795813,2,D010809,Q000502,1
1938980288,10,D013213,Q000737,0
1582654449,13,D004622,Q000166,0
2116062103,14,D006792,Q000706,0
2790593344,4,D009483,Q000592,1
2031634956,6,D000328,,0
4386162844,3,D000064,,0
2413881849,13,D002908,,0
2794258369,7,D004644,,0
2162082536,21,D014415,Q000494,0
2307271013,4,D012640,Q000139,1
2098880117,22,D014397,Q000473,0
2424352283,12,D012559,,0
2417643808,2,D013242,,1
2463713171,5,D001783,,0
2398780856,1,D000409,,1
4207064965,2,D006571,,1
2418861187,20,D008648,Q000196,0
2066856722,18,D009414,,0
2169163587,2,D016547,Q000378,1
2414906083,4,D000313,Q000737,0
2811388003,21,D015398,,0
2067929376,10,D009216,Q000601,0
2471112852,1,D007668,Q000098,1
1997267257,20,D009240,,0
2037506967,14,D004347,,0
2765392795,4,D006412,Q000187,1
2075065235,5,D000818,,0
2508766004,4,D063106,Q000523,1
2018458966,10,D000369,,0
2013805398,15,D051379,,0
2424321406,9,D006868,,0
2020755395,3,D006291,,1
2314868160,16,D006470,Q000523,0
2255111990,10,D012428,,0
2072693510,13,D008297,,0
1981805561,13,D011487,,0
2087387100,10,D005822,,0
53421006,23,D011506,,0
2954694552,6,D009147,,1
2462896162,2,D015852,Q000235,1
1994560822,3,D008422,,1
2897087960,17,D051379,,0
1973788688,31,D009498,Q000494,0
2021232838,9,D018414,,0
2095580527,9,D009369,Q000532,0
2949660606,6,D000328,,0
1517931950,3,D002560,Q000187,1
2159206354,11,D005260,,0
2072901628,8,D001835,,0
2014564800,12,D014779,,0
3005850404,1,D000959,Q000009,1
2754835347,1,D001932,Q000235,1
2289337446,1,D003324,Q000601,1
2902096179,17,D006801,,0
2161479926,9,D047188,,0
1988632516,7,D006801,,0
2165400650,1,D002465,Q000187,1
2150636189,28,D051379,,0
4297253553,19,D008807,,0
2468451517,1,D054242,Q000523,1
2037575725,11,D005260,,0
2079888012,31,D008810,,0
4384281782,2,D006801,,0
2409427218,11,D005500,,0
2900748872,4,D001008,,0
2950433811,20,D004446,,0
2104907470,37,D014409,,0
2472351914,7,D003228,,0
2260980625,18,D008175,,0
2036461504,11,D000894,Q000009,0
2038772670,9,D003071,,0
2060866446,18,D003668,Q000401,0
3183933835,11,D000083722,,0
2047653532,25,D020407,,0
2460290394,10,D010100,,0
2970115533,31,D014605,Q000453,0
2032229748,5,D006801,,0
2103877448,8,D000818,,0
3027046553,5,D006801,,0
2071082897,10,D002176,Q000302,0
2070273608,6,D015800,Q000235,1
