funder_id,alternative_name_seq,alternative_name
4320314386,4,The Fred C. Gloeckner Foundation
4320307600,2,Hunter's Hope Foundation Inc
4320314317,6,The Center of the West
4320332033,2,Fondation HCL
4320323923,4,Agence Fédérale pour la Sécurité de la Chaîne Alimentaire
4320322769,3,Jiangsu Province Natural Science Foundation
4320332378,2,NASA's Langley Research Center
4320336848,4,ITU-BAP
4320306314,1,The Herbert H. and Grace A. Dow Foundation
4320315253,5,U.S. Army CCDC Ground Vehicle Systems Center
4320336736,1,Chengdu Science and Technology Project
4320314745,10,Kohärenten Entwicklung von Forschungspolitiken
4320320450,3,Tasmania University
4320332806,1,SERC
4320308043,4,康涅狄格州交通部
4320314971,1,TMS
4320307018,3,The Pendleton & Elisabeth Carey Miller Charitable Foundation
4320337183,5,के मा प्रौ सं
4320323156,2,中国林业科学研究院
4320314131,1,CLAG
4320329649,1,SHH
4320314292,4,AFO
4320314671,1,SSILA
4320317286,2,Schweizerische Gesellschaft fÃ¼r AnÃ¤sthesiologie und Reanimation
4320328332,1,BNB
4320334305,1,SJWRI
4320317489,1,EUCENTRE
4320327622,1,LUMS
4320337323,2,The Catholic University of Korea Incheon St. Mary's Hospital
4320308808,1,Centro Internazionale per i Dati di Diffrazione
4320338135,1,Geothermal Excellence Center of Los Andes
4320331637,1,Throne Holst Foundation for Nutrition Research
4320306504,4,SSF
4320310564,2,Australian National Low Emissions Coal Research & Development
4320321714,2,FFC
4320330753,3,Akebia Therapeutics Inc
4320329374,6,Sammanhållningsfonden
4320324586,1,Finnish Transport Safety Agency Trafi
4320308743,7,Feinstein Center
4320321133,2,中国科学院
4320320273,2,Cambridge
4320332171,4,National Science Foundation Geosciences Directorate
4320306095,3,Sociedad Americana Contra El Cáncer
4320310160,5,UA
4320311421,1,FCF
4320311776,1,COMAC
4320315772,3,ศูนย์ความเป็นเลิศด้านชีววิทยาศาสตร์
4320330542,5,PCOA
4320306138,2,International AIDS Vaccine Initiative Inc
4320318017,5,Inselspital
4320338111,1,PRESTO
4320324437,1,German Foundation for Peace Research
4320325721,1,UPNG
4320333635,1,Washington University Center for Cellular Imaging
4320311334,1,Armenian National Science & Education Fund
4320315992,3,Euro-HD
4320325923,2,"Service Public de Wallonie Agriculture, Ressources naturelles et Environnement"
4320321888,1,Valle del Lili Foundation
4320321550,4,CQ CSTC
4320310529,1,IETF
4320316587,2,Swedish Department of Defence
4320309294,4,"OSG Shipholding Group, Inc."
4320308446,1,The American School of Classical Studies at Athens
4320334092,2,CDP
4320325344,2,Swedish Defence Research Agency
4320335203,2,"Hefei Institutes of Physical Science, CAS"
4320309635,1,MSF
4320311810,2,The Maud Kuistila Memorial Foundation
4320331849,1,NEAF
4320334769,1,FGS
4320319433,3,ID Barley Commission
4320313244,1,The Babraham Institute
4320329776,3,CPC Beijing Organization Department
4320317859,2,WMI
4320317856,3,Jonas Philanthropies Inc.
4320337235,1,Faculty of Veterinary Medicine at Kasetsart University
4320311857,1,UNI
4320319095,5,NASF - ICAR
4320311858,1,ESU
4320323163,3,Österreichischer Austauschdienst
4320316170,3,JGI
4320306693,2,Ben & Maytee Fisch Foundation
4320336656,4,National Thousand Young Talents Program
4320319787,1,The Portland Cement Association
4320318177,2,Istituto Europeo di Oncologia
4320319093,3,Adris Foundation
4320320548,1,THE CRAWFORD FUND
4320334717,1,AISRF
4320319427,1,The Eutopia Foundation
4320335950,1,Science and Technological Talent Cultivation Plan of Yunnan Province
4320338375,7,Fusionsenergieforschung
4320331182,4,BC Oil and Gas Commission
4320332541,1,"LBC, MSU"
4320336257,2,"Sichuan Provincial Key Laboratory of Animal Breeding and Genetics,"
4320308755,8,米国選挙支援委員会
4320322481,5,PUT
4320338351,36,PF7 POTENZIALE DI RICERCA DELLE REGIONI DI CONVERGENZA
4320317243,3,University of Monastir
4320317120,4,R.I. Science and Technology Advisory Council
4320337528,1,CoPEC
4320307891,3,Rotary
4320306989,6,Marion E Kenworthy Sarah H Swift Fdn Inc
4320320010,1,Action on Hearing Loss
4320326816,1,"Austrian Federal Ministry of Woman, Family and Youth"
4320319036,1,SCSCIRF
4320308907,3,SBA
4320337320,14,Graduiertenakademie
4320308425,1,AIUM
4320333355,1,BCNI Institute
4320320852,1,ECIS
4320333977,1,Ohio State University Department of Sociology
4320326409,3,Interdepartmental Syndicate for Sanitation of Greater Paris
4320320300,8,Europskoj komisiji
4320334430,2,Kent State Ambassador Crawford College of Business and Entrepreneurship
4320306515,2,U.S. Social Science Research Council
4320320195,3,RGS
4320332403,6,Rehabilitation Research & Development Service
4320308797,1,University of California Institute for Mexico and the U.S.
4320331187,6,Fundação Arpa
4320332292,1,Washington Sea Grant
4320314818,4,Hunt Foundation
4320324552,1,SNU
4320338372,3,ENERGY - Spezifisches Programm „Zusammenarbeit“: Energie
4320335584,14,Helmholtz Centre Potsdam - GFZ German Research Centre for Geosciences
4320316135,3,DB AG
4320319822,3,Arizona Game & Fish Dept.
4320323953,1,Tech-Résidus
4320319223,2,Spr Therapeutics Inc
4320317804,2,Health Commission of Tianjin
4320306119,5,US HUD
4320336512,1,"Institut des sciences humaines et sociales, Centre National de la Recherche Scientifique"
4320314421,2,The American Association for Laboratory Animal Science
4320317303,1,Nitto Denko Corporation
4320310047,1,UME
4320319943,3,SEC
4320311783,2,National Institute for Prevention and Health Education
4320317876,3,Hanoi Medical University
4320307104,1,McD
4320317130,2,CPP
4320338361,4,Transport (Including Aeronautics)
4320329975,7,"Hibernia Management and Development Company, Ltd."
4320318718,1,CAA
4320314647,2,SIA
4320329709,1,Instituto Fleni
4320335295,1,연세대학교 의과대학
4320333372,3,Elanco
4320322382,10,LG
4320316283,5,Université Al Akhawayn
4320338332,4,United States Army Medical Department
4320314963,3,"International Association for the History of Transport, Traffic & Mobility"
4320330445,3,جامعة السلطان مولاي سليمان
4320336803,3,国家自然科学基金-中国航天科技集团公司航天先进制造技术研究联合基金
4320337707,2,U.S. Department of Energy's Building Technologies Office
4320307098,4,WOMENS FOUNDATION OF COLORADO INC
4320330126,2,FH Bielefeld
4320316735,4,Tohoku EPCO
4320323321,3,Ministry of Culture
4320309200,2,HHS
4320331038,1,Amazon Fund
4320329718,3,National Aquaculture and Fishing Commission of Mexico
4320312968,2,ARF
4320329628,1,新加坡民航局
4320323323,1,"Ministry of Infrastructure, Transport and Networks, Greece"
4320330435,1,SUK
4320319689,2,DUHS
4320308810,4,NED
4320329861,4,Sichuan Provincial Natural Science Foundation
4320334661,1,HTA
4320316447,1,Gino Germani Research Institute
4320316572,1,The Schmidt Family Foundation
4320333294,1,University of Washington School of Nursing
4320332474,1,Chicago University
4320315465,2,The Chartered Institute of Building
4320306745,4,Harris & Eliza Kempner Fund Inc
4320309190,1,Field Foundation
4320308635,2,CNS
4320313598,1,ALSAC
4320322820,1,University of Malaysia Perlis
4320319853,7,Ministry of Higher Education - Oman
4320314976,1,世界血友病联盟
4320308504,4,The Mary Baker Eddy Library for the Betterment of Humanity Inc.
4320338376,9,programów badawczych
4320307524,1,National Tuberculosis Association
4320308914,2,The Society of Teachers of Family Medicine
4320335780,1,Mega-projects of Science Research
4320322602,3,Polish Academy of Sciences
4320306624,4,The Beveridge Family Foundation
4320315333,4,St. Lawrence Seaway Development Corporation
4320330433,2,ULR
4320316867,2,The Agile BioFoundry
4320334692,2,Directorate-General for Health and Consumers
4320338250,7,Institute of Mechanics of the USSR Academy of Sciences
4320315254,6,Foundation for Innovative Research Groups of the National Natural Science Fund of China
4320309656,7,WV Department of Transportation
4320315343,1,AHS
4320332314,6,IEI
4320308450,1,BMRC
4320321038,2,National Research Fund
4320315730,2,BF
4320319043,1,'Dunarea de Jos' University of Galati
4320330061,1,DHET
4320337090,5,معاونت تحقیقات و فناوری دانشگاه علوم پزشکی کرمان
4320331674,1,GCRF
4320325986,2,Region Jönköping County
4320322001,2,"Ministry of Foreign Affairs, Republic of Korea"
4320335100,9,UNAM - Dirección General Asuntos del Personal
4320331663,2,CUD
4320337629,6,Army Space & Missile Defense Command
4320331810,1,FUINSA
4320337383,1,NCCDPHP
4320310958,1,GTI
4320331236,1,Janeway Foundation
4320334211,2,KCI
4320334440,2,University of Southern California - Marshall School of Business
4320318286,1,CBS
4320332367,5,Office of Congressional & Intergovernmental Affairs
4320313437,6,National Bureau of Economic Research Inc.
4320309367,3,ASP
4320325615,2,Society for Pediatric Endocrinology and Diabetes
4320307606,1,IFA Educational Foundation
4320330458,1,视觉感知与人工智能湖南省重点实验室
4320314733,1,NBR
4320326295,1,Collaborative Innovation Center of Major Machine Manufacturing in Liaoning Province
4320332301,3,The Bill and Carol Fox Center for Humanistic Inquiry at Emory University
4320314745,11,FP7-COH - Programa específico 'Capacidades': Apoyo al desarrollo coherente de políticas de investigación
4320307224,3,"Congenital Adrenal Hyperplasia, Research, Education & Support Foundation, Inc."
4320308258,2,"Qualcomm, Inc."
4320323900,1,關臺大
4320329035,1,iBB
4320307039,1,NVCF
4320335039,5,The National Centre for Research and Development
4320321977,1,IITR
4320337329,2,DS Research Center - Haifa
4320329696,1,Special Funds for the Basic R & D Program in the Central Non-profit Research Institutes
4320313455,1,UI
4320324073,2,National Institute of Science and Technology of Drugs and Medicines
4320336198,6,SZIU Faculty of Food Science
4320316811,6,PGIMER
4320337598,1,Huffines Institute for Sports Medicine & Human Performance
4320316243,1,German ParkinsonFonds
4320319207,1,AstraZeneca en España
4320337451,13,Center for Environmental Journalism
4320312236,2,The Canadian Celiac Association
4320333502,2,University of Kentucky's Center for Applied Energy Research
4320333440,58,EUROPEAN COMMISSION DIRECTORATE-GENERAL JUSTICE AND CONSUMERS
4320333849,1,Heart & Stroke Foundation of Quebec
4320337285,4,Centre for Climate Dynamics
4320329297,1,Research on SOlar Long-term Variability and Effects
4320320559,1,ESA
4320332812,3,SAO
4320325263,1,Environnement et Changement climatique Canada
4320338459,1,San Diego Digestive Diseases Research Center
4320317858,2,Nippon Shinyaku Co Ltd
4320334454,1,Toyota's Collaborative Safety Research Center
4320318951,2,The Society of Labor Economists
4320314172,2,CenterForArch
4320332775,2,"Department of Agriculture, Food and Nutrition Service"
4320331300,1,Cures For Kids Foundation
4320318121,2,Friebe Foundation
4320331774,1,Ministry of the Interior and Kingdom Relations
4320306746,2,KFF
4320317618,2,China Power
4320312008,1,NICE
4320314964,3,International Women Media Foundation
4320306433,4,Jeffrey Modell Foundation Inc/The
4320316386,3,Pulitzer Center
4320325933,1,FPGG
4320323071,6,Belgian Development Agency
4320316719,2,RCF
4320332303,1,John W. Hartman Center
4320308648,1,The Council on Library and Information Resources
4320318598,2,"LEON BLACK FAMILY FOUNDATION, INC."
4320328294,1,RUB
4320328307,1,SGOfonds
4320324893,1,VTU
4320325866,1,UHasselt
4320313467,1,ATI
4320337189,9,"Institute of Microbiology (IM), CAS"
4320324544,1,KFDA
4320325117,1,Bettina-Braeu-Stiftung
4320313764,1,"Department of Arts, Culture and the Gaeltacht, Ireland"
4320319128,4,Flemish Supercomputer Centre
4320316920,1,株式会社 島津製作所
4320306217,2,Alliance for Cancer Gene Therapy Inc
4320328854,3,وزارة أوروبا والشؤون الخارجية
4320332087,8,NITD
4320314908,1,IBA
4320314416,2,The American Academy of Pediatric Dentistry
4320316387,1,Division of Arts and Cultural Affairs
4320337345,8,The Office of Naval Research
4320310796,2,TAA
4320338049,3,Cardiovascular Research Institute of Vermont at the University of Vermont
4320325827,3,Université Paris XIII
4320317959,4,CISPA – Helmholtz Center for Information Security
4320311532,1,ATAI
4320316350,4,UNITUS
4320336073,1,"Faculty of Medicine, Leipzig University"
4320337029,2,สถาบันปัญญายุทธศาสตร์และวิจัย
4320308261,1,"Random House, Inc."
4320306720,4,John Randolph Haynes Foundation
4320321418,2,AEU
4320308583,4,The Center for Retirement Research at Boston College
4320330307,1,Ботанический институт им. В.Л. Комарова Российской академии наук
4320337012,7,Centre for Marine Living Resources and Ecology
4320333515,1,MT DNRC
4320316451,4,OWC
4320329709,4,Instituto de Investigaciones Neurológicas Dr. Raúl Carrea (FLENI)
4320306107,1,US Environmental Protection Agency
4320316418,1,"U.S. Endowment for Forestry & Communities, Inc."
4320314952,2,"Society of the Cincinnati, Inc."
4320320717,4,DBT
4320320746,1,IDA
4320306445,5,NKF
4320315785,1,CALDER
4320314684,2,"Humanities Kansas, Inc"
4320308648,2,Council on Library & Information Resources
4320337470,2,CGH
4320336798,1,南京航空航天大学 材料科学与技术学院 江苏省高效电化学储能重点实验室
4320313973,3,Abderrahmane Mira University - Bejaia
4320329144,3,CIBER Hepatic and Digestive Diseases
4320308321,5,合国教育、科学及文化组织的简称
4320308696,1,GA Space Grant
4320327495,2,淮安市科学技术局
4320321099,4,OFSP
4320338335,12,H2020 Doskonała Baza Naukowa - Europejska Rada ds. Badań Naukowych (ERBN)
4320338342,9,"H2020 SFIDE PER LA SOCIETÀ - Salute, evoluzione demografica e benessere"
4320317945,1,Shimizu
4320319413,1,上海市小儿消化与营养重点实验室
4320308934,3,NCR-SARE
4320335589,1,DOST-PCIEERD
4320330422,2,The ARC Research Hub for Advanced Manufacturing of Medical Devices
4320306606,6,The American Thoracic Society
4320306523,1,The Alexander and Margaret Stewart Trust
4320306148,3,PCT
4320316802,1,NDSC
4320331335,3,The Writers’ Trust of Canada
4320310908,1,Hebei Normal University of Science & Technology
4320326799,2,Instituto Nacional de Pesca
4320337270,1,"Department of Agronomy, Food, Natural resources, Animals and Environment, University of Padova"
4320307449,13,Tri-State Chapter-Scleroderma Foundation
4320338343,13,"H2020 Societal Challenges - Food Security, Sustainable Agriculture and Forestry, Marine, Maritime and Inland Water Research, and the Bioeconomy"
4320314986,3,Council On International Educational Exchange Inc.
4320306699,2,FCD
4320319163,3,Gross Foundation Inc.
4320331803,6,東京大学基
4320332884,1,WUSTL
4320334163,1,CTI
4320337560,17,University of Colo
4320309291,2,IU
4320328801,1,University of the State of Amazonas
4320337598,3,Sydney & J.L. Huffines Institute for Sports Medicine & Human Performance
4320311402,1,University of Hohenheim
4320338040,3,NASA Biological & Physical Sciences
4320330339,1,"Jiangsu Provincial Key Laboratory for Advanced Optical Manufacturing Technologies, Soochow University"
4320332739,1,ACTR
4320315298,4,N H Department of Transportation
4320338294,3,US Air Force Research Laboratory
4320309201,1,BGSU
4320308809,3,ASCRS
4320310375,1,JMU
4320331224,9,CARA|ACAAR
4320329860,2,National Science and Technology Major Project of the Ministry of Science and Technology of China
4320310038,1,AUGS
4320325993,1,Holger and Thyra Lauritzens Foundation
4320306422,2,The Robert and Janice McNair Foundation
4320332572,3,Centre for Specialised Nutrition of Danone Research
4320332279,8,Rhode Island Sea Grant - University of Rhode Island
4320306509,1,TSCF
4320316353,5,The University of Foggia
4320334507,10,Goizueta Business School at Emory University
4320324617,1,INPer
4320338365,13,wspólne inicjatyw technologiczne
4320310277,2,HeartKids Limited
4320316737,2,ACF
4320329938,2,Normandie
4320309019,1,Robert R.McCormick Tribune Foundation
